run_id,mode,stage,c_label,kappa,tier,u_const,seed,block_idx,u_t,schedule_phase,block_in_primary_set,primary_exclusion_reason,block_rho,raw_Psi_meanI_state,raw_Psi_persistence_I,analytic_realized_delta_p_driven,mean_p_become,mean_slope,q05_slope,tail_mass,p_min,p_max,prop_I_full_surface,prop_I_masked_diagnostic
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s1024,cm1,stageB,0.0,0.0,0.1,,1024,1,0.05,1,False,PRE_PRIMARY_INCOMPLETE_CYCLE,0.40604799999999996,-7.619818205891083e-05,-0.003454768758774447,0.0,0.4120577769525597,0.2422661654054742,0.24226616540547424,0.0,0.4120577769525597,0.4120577769525597,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s1024,cm1,stageB,0.0,0.0,0.1,,1024,2,0.1,2,False,PRE_PRIMARY_INCOMPLETE_CYCLE,0.412624,0.0010327160824195537,0.008243030796533626,0.0,0.424222038718289,0.24425770058398746,0.2442577005839875,0.0,0.4242220387182889,0.4242220387182889,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s1024,cm1,stageB,0.0,0.0,0.1,,1024,3,0.0,0,True,,0.40019200000000005,0.0009243324115994822,0.0001294765669810841,0.0,0.40000000000000013,0.24000000000000005,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s1024,cm1,stageB,0.0,0.0,0.1,,1024,4,0.05,1,True,,0.40863999999999995,0.0012735785649487267,-0.0005167273573318471,0.0,0.4120577769525597,0.2422661654054742,0.24226616540547424,0.0,0.4120577769525597,0.4120577769525597,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s1024,cm1,stageB,0.0,0.0,0.1,,1024,5,0.1,2,True,,0.41472000000000003,-0.0012000292834077812,-0.007816001792917974,0.0,0.424222038718289,0.24425770058398746,0.2442577005839875,0.0,0.4242220387182889,0.4242220387182889,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s1024,cm1,stageB,0.0,0.0,0.1,,1024,6,0.0,0,True,,0.40494399999999997,-0.0023323382091692273,0.004565305215426069,0.0,0.40000000000000013,0.24000000000000005,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s1024,cm1,stageB,0.0,0.0,0.1,,1024,7,0.05,1,True,,0.40331199999999995,0.0013629812846010286,0.020996992188080463,0.0,0.4120577769525597,0.2422661654054742,0.24226616540547424,0.0,0.4120577769525597,0.4120577769525597,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s1024,cm1,stageB,0.0,0.0,0.1,,1024,8,0.1,2,True,,0.411152,-0.0006787685740315178,0.01034935190887355,0.0,0.424222038718289,0.24425770058398746,0.2442577005839875,0.0,0.4242220387182889,0.4242220387182889,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s1024,cm1,stageB,0.0,0.0,0.1,,1024,9,0.0,0,True,,0.401296,-0.00283256953197672,0.001575427111529011,0.0,0.40000000000000013,0.24000000000000005,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_1000_s1024,cm1,stageB,0.0,0.0,0.1,,1024,10,0.05,1,True,,0.40651200000000004,0.0004322697815799402,-0.0076643033256913375,0.0,0.4120577769525597,0.2422661654054742,0.24226616540547424,0.0,0.4120577769525597,0.4120577769525597,0.0,0.0
