run_id,mode,stage,c_label,kappa,tier,u_const,seed,block_idx,u_t,schedule_phase,block_in_primary_set,primary_exclusion_reason,block_rho,raw_Psi_meanI_state,raw_Psi_persistence_I,analytic_realized_delta_p_driven,mean_p_become,mean_slope,q05_slope,tail_mass,p_min,p_max,prop_I_full_surface,prop_I_masked_diagnostic
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s256,cm1,stageA,0.0,0.0,0.0,,256,14,0.0,2,True,,0.4000000000000001,-0.0035098435517907,0.0074353890332284,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s256,cm1,stageA,0.0,0.0,0.0,,256,15,0.0,0,False,BLOCK_15_PARTIAL_CYCLE,0.399424,0.0002397236629431,0.0012558607181792,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s1024,cm1,stageA,0.0,0.0,0.0,,1024,0,0.0,0,False,PRE_PRIMARY_INCOMPLETE_CYCLE,0.3889280000000001,-0.0023705304655709,-0.0014078919099513,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s1024,cm1,stageA,0.0,0.0,0.0,,1024,1,0.0,1,False,PRE_PRIMARY_INCOMPLETE_CYCLE,0.399776,-0.0003664618064945,-0.003952675837778,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s1024,cm1,stageA,0.0,0.0,0.0,,1024,2,0.0,2,False,PRE_PRIMARY_INCOMPLETE_CYCLE,0.397872,0.000791362287563,0.0097049976539887,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s1024,cm1,stageA,0.0,0.0,0.0,,1024,3,0.0,0,True,,0.399488,0.0010241670122402,0.0005932521135462,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s1024,cm1,stageA,0.0,0.0,0.0,,1024,4,0.0,1,True,,0.40192,0.0016615658568178,-0.0006976787411777,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s1024,cm1,stageA,0.0,0.0,0.0,,1024,5,0.0,2,True,,0.40056,-0.0013330385130061,-0.0057880805235735,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s1024,cm1,stageA,0.0,0.0,0.0,,1024,6,0.0,0,True,,0.40416,-0.0022297924817365,0.0034436243524291,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s1024,cm1,stageA,0.0,0.0,0.0,,1024,7,0.0,1,True,,0.396064,0.0021955879624329,0.0234386952535952,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s1024,cm1,stageA,0.0,0.0,0.0,,1024,8,0.0,2,True,,0.397392,-0.000926167160336,0.0093295928864173,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s1024,cm1,stageA,0.0,0.0,0.0,,1024,9,0.0,0,True,,0.400672,-0.0027833203082167,0.0010846787231533,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s1024,cm1,stageA,0.0,0.0,0.0,,1024,10,0.0,1,True,,0.3993919999999999,0.0001649099122753,-0.0079799841705897,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s1024,cm1,stageA,0.0,0.0,0.0,,1024,11,0.0,2,True,,0.39864,-0.0004332578127992,0.0066637766910128,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s1024,cm1,stageA,0.0,0.0,0.0,,1024,12,0.0,0,True,,0.3985599999999999,-0.0010257984164983,-0.0135790037666355,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s1024,cm1,stageA,0.0,0.0,0.0,,1024,13,0.0,1,True,,0.401408,-0.0007033366269701,-0.0228344102806186,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s1024,cm1,stageA,0.0,0.0,0.0,,1024,14,0.0,2,True,,0.401744,-0.0004781145051311,-0.0053726593299767,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s1024,cm1,stageA,0.0,0.0,0.0,,1024,15,0.0,0,False,BLOCK_15_PARTIAL_CYCLE,0.399696,0.0002753744537013,-0.0042231226426301,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s31415,cm1,stageA,0.0,0.0,0.0,,31415,0,0.0,0,False,PRE_PRIMARY_INCOMPLETE_CYCLE,0.383232,-0.0039630883257348,0.0190888665835881,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s31415,cm1,stageA,0.0,0.0,0.0,,31415,1,0.0,1,False,PRE_PRIMARY_INCOMPLETE_CYCLE,0.3974080000000001,-9.443847739491752e-06,0.0089145355800341,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s31415,cm1,stageA,0.0,0.0,0.0,,31415,2,0.0,2,False,PRE_PRIMARY_INCOMPLETE_CYCLE,0.400928,0.0013346241675046,-0.0108125857961119,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s31415,cm1,stageA,0.0,0.0,0.0,,31415,3,0.0,0,True,,0.398528,-0.001794500666152,-0.0030516379360143,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s31415,cm1,stageA,0.0,0.0,0.0,,31415,4,0.0,1,True,,0.399568,-0.0002204448252946,-0.0165919300149069,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s31415,cm1,stageA,0.0,0.0,0.0,,31415,5,0.0,2,True,,0.397632,0.00175432505096,0.0075799312500428,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s31415,cm1,stageA,0.0,0.0,0.0,,31415,6,0.0,0,True,,0.399088,0.0005020681443271,-0.0064217752908127,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s31415,cm1,stageA,0.0,0.0,0.0,,31415,7,0.0,1,True,,0.399152,-0.0034684037635818,-0.0080105371384372,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s31415,cm1,stageA,0.0,0.0,0.0,,31415,8,0.0,2,True,,0.39808,0.0028587330055079,-0.0009306733219163,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s31415,cm1,stageA,0.0,0.0,0.0,,31415,9,0.0,0,True,,0.3971679999999999,-0.0010108521159281,-0.0034277468163776,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s31415,cm1,stageA,0.0,0.0,0.0,,31415,10,0.0,1,True,,0.4015359999999999,0.0006841575142011,0.0066547236651772,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s31415,cm1,stageA,0.0,0.0,0.0,,31415,11,0.0,2,True,,0.3975999999999999,0.0035737401475302,-0.0015698587127158,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s31415,cm1,stageA,0.0,0.0,0.0,,31415,12,0.0,0,True,,0.39992,-0.0035631859345609,0.0076727424273531,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s31415,cm1,stageA,0.0,0.0,0.0,,31415,13,0.0,1,True,,0.4011679999999999,-0.0048432843071457,-0.0104685042794852,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s31415,cm1,stageA,0.0,0.0,0.0,,31415,14,0.0,2,True,,0.3976,0.0002047467201562,0.0001352905364269,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_0000_up0_0000_s31415,cm1,stageA,0.0,0.0,0.0,,31415,15,0.0,0,False,BLOCK_15_PARTIAL_CYCLE,0.4035999999999999,-0.0014798068611331,-0.0091770523905142,0.0,0.4000000000000001,0.24,0.24,0.0,0.4,0.4,0.0,0.0
c3_w2_tcop_cm1_states_L0.4_kp0_1042_up0_0000_s42,cm1,stageA,0.05,0.1042,0.0,,42,0,0.0,0,False,PRE_PRIMARY_INCOMPLETE_CYCLE,0.382704,0.0003541671764778,0.0143425335027956,0.0499762108712067,0.3941833421703104,0.2387226591623846,0.2359337634815654,0.0,0.3752720352894233,0.42524824616063,0.376312447685925,0.2771087419281839
c3_w2_tcop_cm1_states_L0.4_kp0_1042_up0_0000_s42,cm1,stageA,0.05,0.1042,0.0,,42,1,0.0,1,False,PRE_PRIMARY_INCOMPLETE_CYCLE,0.396496,-0.0029047105921372,-0.0061421989827397,0.0499762108712067,0.3948664751639384,0.2388739011744494,0.2359337634815654,0.0,0.3752720352894233,0.42524824616063,0.3638925843264494,0.2676614828152787
c3_w2_tcop_cm1_states_L0.4_kp0_1042_up0_0000_s42,cm1,stageA,0.05,0.1042,0.0,,42,2,0.0,2,False,PRE_PRIMARY_INCOMPLETE_CYCLE,0.3951039999999999,0.0007601213318141,0.0065882728874311,0.0499762108712067,0.3947980232870616,0.2388575729520227,0.2359337634815654,0.0,0.3752720352894233,0.42524824616063,0.3780379963256844,0.2784789421018985
