run_id,block_idx,M_block,g_E_value,pre_bound_term,post_bound_term,Delta_j,bound_ratio,bound_active,realized_block_rho,raw_Psi_meanI_state_block,raw_Psi_persistence_I_block
R_E_bounded_kp0_7599_dp0_4055_s1024,1,0.3676,-1.5368,-0.6231,-0.3696,0.4055,0.9116,True,0.3006,0.0088,0.0776
R_E_bounded_kp0_7599_dp0_4055_s1024,2,0.3006,-28.1892,-11.4297,-0.4055,0.4055,1.0,True,0.288,0.0108,0.0688
R_E_bounded_kp0_7599_dp0_4055_s1024,3,0.288,-33.2203,-13.4697,-0.4055,0.4055,1.0,True,0.2875,0.0125,0.0761
R_E_bounded_kp0_7599_dp0_4055_s1024,4,0.2875,-33.3987,-13.542,-0.4055,0.4055,1.0,True,0.2895,0.0106,0.0566
R_E_bounded_kp0_7599_dp0_4055_s1024,5,0.2895,-32.6217,-13.227,-0.4055,0.4055,1.0,True,0.2947,0.0097,0.055
R_E_bounded_kp0_7599_dp0_4055_s1024,6,0.2947,-30.5519,-12.3877,-0.4055,0.4055,1.0,True,0.2948,0.0094,0.0762
R_E_bounded_kp0_7599_dp0_4055_s1024,7,0.2948,-30.4882,-12.3619,-0.4055,0.4055,1.0,True,0.2897,0.0099,0.066
R_E_bounded_kp0_7599_dp0_4055_s1024,8,0.2897,-32.5262,-13.1882,-0.4055,0.4055,1.0,True,0.2852,0.0097,0.0592
R_E_bounded_kp0_7599_dp0_4055_s1024,9,0.2852,-34.3094,-13.9113,-0.4055,0.4055,1.0,True,0.2887,0.0101,0.0556
R_E_bounded_kp0_7599_dp0_4055_s1024,10,0.2887,-32.9338,-13.3535,-0.4055,0.4055,1.0,True,0.2905,0.0077,0.0692
R_E_bounded_kp0_7599_dp0_4055_s1024,11,0.2905,-32.2269,-13.0669,-0.4055,0.4055,1.0,True,0.2869,0.0123,0.0733
R_E_bounded_kp0_7599_dp0_4055_s1024,12,0.2869,-33.6343,-13.6375,-0.4055,0.4055,1.0,True,0.2929,0.0096,0.0483
R_E_bounded_kp0_7599_dp0_4055_s1024,13,0.2929,-31.2525,-12.6718,-0.4055,0.4055,1.0,True,0.293,0.008,0.0417
R_E_bounded_kp0_7599_dp0_4055_s1024,14,0.293,-31.2079,-12.6537,-0.4055,0.4055,1.0,True,0.2922,0.0085,0.0726
R_E_bounded_kp0_7599_dp0_4055_s1024,15,0.2922,-31.5454,-12.7906,-0.4055,0.4055,1.0,True,0.2913,0.01,0.0634
R_E_bounded_kp0_7599_dp0_4055_s31415,0,0.3714,0.0,0.0,0.0,0.4055,0.0,False,0.3612,0.0028,0.0683
R_E_bounded_kp0_7599_dp0_4055_s31415,1,0.3612,-4.0651,-1.6483,-0.4052,0.4055,0.9994,True,0.293,0.0127,0.0698
R_E_bounded_kp0_7599_dp0_4055_s31415,2,0.293,-31.2015,-12.6511,-0.4055,0.4055,1.0,True,0.2915,0.0104,0.0637
R_E_bounded_kp0_7599_dp0_4055_s31415,3,0.2915,-31.8256,-12.9042,-0.4055,0.4055,1.0,True,0.2896,0.0106,0.085
R_E_bounded_kp0_7599_dp0_4055_s31415,4,0.2896,-32.5644,-13.2037,-0.4055,0.4055,1.0,True,0.2887,0.0093,0.0576
R_E_bounded_kp0_7599_dp0_4055_s31415,5,0.2887,-32.9338,-13.3535,-0.4055,0.4055,1.0,True,0.2928,0.0097,0.0757
R_E_bounded_kp0_7599_dp0_4055_s31415,6,0.2928,-31.3098,-12.695,-0.4055,0.4055,1.0,True,0.289,0.0105,0.0518
R_E_bounded_kp0_7599_dp0_4055_s31415,7,0.289,-32.7937,-13.2967,-0.4055,0.4055,1.0,True,0.2876,0.0085,0.0649
R_E_bounded_kp0_7599_dp0_4055_s31415,8,0.2876,-33.3859,-13.5368,-0.4055,0.4055,1.0,True,0.2876,0.0101,0.0654
R_E_bounded_kp0_7599_dp0_4055_s31415,9,0.2876,-33.3668,-13.5291,-0.4055,0.4055,1.0,True,0.2899,0.007,0.0492
R_E_bounded_kp0_7599_dp0_4055_s31415,10,0.2899,-32.4561,-13.1598,-0.4055,0.4055,1.0,True,0.2881,0.0122,0.0701
R_E_bounded_kp0_7599_dp0_4055_s31415,11,0.2881,-33.1821,-13.4542,-0.4055,0.4055,1.0,True,0.2895,0.0118,0.0474
R_E_bounded_kp0_7599_dp0_4055_s31415,12,0.2895,-32.609,-13.2218,-0.4055,0.4055,1.0,True,0.2916,0.0078,0.0814
R_E_bounded_kp0_7599_dp0_4055_s31415,13,0.2916,-31.7556,-12.8758,-0.4055,0.4055,1.0,True,0.2917,0.0107,0.0755
R_E_bounded_kp0_7599_dp0_4055_s31415,14,0.2917,-31.7365,-12.868,-0.4055,0.4055,1.0,True,0.2918,0.0088,0.0581
R_E_bounded_kp0_7599_dp0_4055_s31415,15,0.2918,-31.7046,-12.8551,-0.4055,0.4055,1.0,True,0.2962,0.0124,0.0757
R_E_bounded_km0_7599_d0_0000_s42,0,0.4187,0.0,0.0,0.0,0.0,0.0,False,0.4221,0.0045,-0.034
R_E_bounded_km0_7599_d0_0000_s42,1,0.4221,1.9429,0.0,0.0,0.0,0.0,False,0.4184,0.001,-0.056
R_E_bounded_km0_7599_d0_0000_s42,2,0.4184,-0.1719,0.0,0.0,0.0,0.0,False,0.4173,0.0048,-0.0344
R_E_bounded_km0_7599_d0_0000_s42,3,0.4173,-0.8127,0.0,0.0,0.0,0.0,False,0.4192,0.0038,-0.058
R_E_bounded_km0_7599_d0_0000_s42,4,0.4192,0.2859,0.0,0.0,0.0,0.0,False,0.4188,0.0067,-0.05
R_E_bounded_km0_7599_d0_0000_s42,5,0.4188,0.0661,0.0,0.0,0.0,0.0,False,0.4203,0.0054,-0.0508
R_E_bounded_km0_7599_d0_0000_s42,6,0.4203,0.9084,0.0,0.0,0.0,0.0,False,0.4182,0.0032,-0.0525
R_E_bounded_km0_7599_d0_0000_s42,7,0.4182,-0.2817,0.0,0.0,0.0,0.0,False,0.4191,0.0054,-0.0531
R_E_bounded_km0_7599_d0_0000_s42,8,0.4191,0.1943,0.0,0.0,0.0,0.0,False,0.4171,0.0029,-0.0372
R_E_bounded_km0_7599_d0_0000_s42,9,0.4171,-0.9317,0.0,0.0,0.0,0.0,False,0.419,0.0061,-0.0303
R_E_bounded_km0_7599_d0_0000_s42,10,0.419,0.1577,0.0,0.0,0.0,0.0,False,0.4201,0.0071,-0.0444
R_E_bounded_km0_7599_d0_0000_s42,11,0.4201,0.8077,0.0,0.0,0.0,0.0,False,0.4165,0.0034,-0.0506
R_E_bounded_km0_7599_d0_0000_s42,12,0.4165,-1.2613,0.0,0.0,0.0,0.0,False,0.4193,0.0024,-0.0451
R_E_bounded_km0_7599_d0_0000_s42,13,0.4193,0.3408,0.0,0.0,0.0,0.0,False,0.4181,-0.0002,-0.0565
R_E_bounded_km0_7599_d0_0000_s42,14,0.4181,-0.3641,0.0,0.0,0.0,0.0,False,0.4177,0.0036,-0.0399
R_E_bounded_km0_7599_d0_0000_s42,15,0.4177,-0.6022,0.0,0.0,0.0,0.0,False,0.4202,0.001,-0.0351
R_E_bounded_km0_7599_d0_0000_s137,0,0.4187,0.0,0.0,0.0,0.0,0.0,False,0.4245,0.0057,-0.04
R_E_bounded_km0_7599_d0_0000_s137,1,0.4245,3.3253,0.0,0.0,0.0,0.0,False,0.4174,0.0019,-0.0501
R_E_bounded_km0_7599_d0_0000_s137,2,0.4174,-0.7761,0.0,0.0,0.0,0.0,False,0.4169,0.0052,-0.0576
R_E_bounded_km0_7599_d0_0000_s137,3,0.4169,-1.0507,0.0,0.0,0.0,0.0,False,0.419,0.0049,-0.0421
R_E_bounded_km0_7599_d0_0000_s137,4,0.419,0.1668,0.0,0.0,0.0,0.0,False,0.4197,0.0065,-0.0484
R_E_bounded_km0_7599_d0_0000_s137,5,0.4197,0.5422,0.0,0.0,0.0,0.0,False,0.4171,0.0069,-0.0384
R_E_bounded_km0_7599_d0_0000_s137,6,0.4171,-0.9134,0.0,0.0,0.0,0.0,False,0.4175,0.0036,-0.0509
R_E_bounded_km0_7599_d0_0000_s137,7,0.4175,-0.7029,0.0,0.0,0.0,0.0,False,0.4189,0.0031,-0.04
R_E_bounded_km0_7599_d0_0000_s137,8,0.4189,0.0936,0.0,0.0,0.0,0.0,False,0.418,0.0033,-0.049
R_E_bounded_km0_7599_d0_0000_s137,9,0.418,-0.4191,0.0,0.0,0.0,0.0,False,0.4185,0.0077,-0.0335
R_E_bounded_km0_7599_d0_0000_s137,10,0.4185,-0.1353,0.0,0.0,0.0,0.0,False,0.4189,0.0017,-0.0349
R_E_bounded_km0_7599_d0_0000_s137,11,0.4189,0.1211,0.0,0.0,0.0,0.0,False,0.4188,0.0056,-0.035
R_E_bounded_km0_7599_d0_0000_s137,12,0.4188,0.0661,0.0,0.0,0.0,0.0,False,0.4182,0.0016,-0.0446
R_E_bounded_km0_7599_d0_0000_s137,13,0.4182,-0.3275,0.0,0.0,0.0,0.0,False,0.4174,0.0044,-0.0446
R_E_bounded_km0_7599_d0_0000_s137,14,0.4174,-0.7395,0.0,0.0,0.0,0.0,False,0.4193,0.0047,-0.0408
R_E_bounded_km0_7599_d0_0000_s137,15,0.4193,0.3316,0.0,0.0,0.0,0.0,False,0.418,0.0024,-0.0214
R_E_bounded_km0_7599_d0_0000_s256,0,0.4187,0.0,0.0,0.0,0.0,0.0,False,0.4239,0.0072,-0.0438
R_E_bounded_km0_7599_d0_0000_s256,1,0.4239,2.9682,0.0,0.0,0.0,0.0,False,0.4193,0.002,-0.0523
R_E_bounded_km0_7599_d0_0000_s256,2,0.4193,0.3225,0.0,0.0,0.0,0.0,False,0.4195,0.003,-0.0464
R_E_bounded_km0_7599_d0_0000_s256,3,0.4195,0.4232,0.0,0.0,0.0,0.0,False,0.4207,0.0056,-0.037
R_E_bounded_km0_7599_d0_0000_s256,4,0.4207,1.1373,0.0,0.0,0.0,0.0,False,0.4181,0.0064,-0.0312
R_E_bounded_km0_7599_d0_0000_s256,5,0.4181,-0.3641,0.0,0.0,0.0,0.0,False,0.4149,0.0051,-0.0568
R_E_bounded_km0_7599_d0_0000_s256,6,0.4149,-2.2134,0.0,0.0,0.0,0.0,False,0.4178,-0.001,-0.0466
R_E_bounded_km0_7599_d0_0000_s256,7,0.4178,-0.5381,0.0,0.0,0.0,0.0,False,0.4208,0.0045,-0.0443
R_E_bounded_km0_7599_d0_0000_s256,8,0.4208,1.183,0.0,0.0,0.0,0.0,False,0.4199,0.0076,-0.0487
R_E_bounded_km0_7599_d0_0000_s256,9,0.4199,0.6612,0.0,0.0,0.0,0.0,False,0.4203,0.0015,-0.0307
R_E_bounded_km0_7599_d0_0000_s256,10,0.4203,0.9084,0.0,0.0,0.0,0.0,False,0.4172,0.0022,-0.0478
R_E_bounded_km0_7599_d0_0000_s256,11,0.4172,-0.8951,0.0,0.0,0.0,0.0,False,0.4184,0.0031,-0.0454
R_E_bounded_km0_7599_d0_0000_s256,12,0.4184,-0.2085,0.0,0.0,0.0,0.0,False,0.418,0.0039,-0.044
R_E_bounded_km0_7599_d0_0000_s256,13,0.418,-0.4191,0.0,0.0,0.0,0.0,False,0.4171,0.0103,-0.0396
R_E_bounded_km0_7599_d0_0000_s256,14,0.4171,-0.9317,0.0,0.0,0.0,0.0,False,0.419,0.0015,-0.0197
R_E_bounded_km0_7599_d0_0000_s256,15,0.419,0.1668,0.0,0.0,0.0,0.0,False,0.418,0.0045,-0.0449
R_E_bounded_km0_7599_d0_0000_s1024,0,0.4187,0.0,0.0,0.0,0.0,0.0,False,0.424,0.0024,-0.0487
R_E_bounded_km0_7599_d0_0000_s1024,1,0.424,2.9957,0.0,0.0,0.0,0.0,False,0.4197,0.0042,-0.0521
R_E_bounded_km0_7599_d0_0000_s1024,2,0.4197,0.5697,0.0,0.0,0.0,0.0,False,0.4164,0.0059,-0.038
R_E_bounded_km0_7599_d0_0000_s1024,3,0.4164,-1.3437,0.0,0.0,0.0,0.0,False,0.4189,0.0053,-0.0397
R_E_bounded_km0_7599_d0_0000_s1024,4,0.4189,0.0845,0.0,0.0,0.0,0.0,False,0.4196,0.0059,-0.0398
R_E_bounded_km0_7599_d0_0000_s1024,5,0.4196,0.5056,0.0,0.0,0.0,0.0,False,0.4195,0.0042,-0.0467
R_E_bounded_km0_7599_d0_0000_s1024,6,0.4195,0.4323,0.0,0.0,0.0,0.0,False,0.4221,0.0018,-0.0434
R_E_bounded_km0_7599_d0_0000_s1024,7,0.4221,1.9063,0.0,0.0,0.0,0.0,False,0.416,0.0044,-0.0363
R_E_bounded_km0_7599_d0_0000_s1024,8,0.416,-1.5451,0.0,0.0,0.0,0.0,False,0.4153,0.004,-0.035
R_E_bounded_km0_7599_d0_0000_s1024,9,0.4153,-1.9388,0.0,0.0,0.0,0.0,False,0.4184,0.0008,-0.0461
R_E_bounded_km0_7599_d0_0000_s1024,10,0.4184,-0.2085,0.0,0.0,0.0,0.0,False,0.4187,0.0056,-0.0421
R_E_bounded_km0_7599_d0_0000_s1024,11,0.4187,-0.0162,0.0,0.0,0.0,0.0,False,0.4188,0.0058,-0.0426
R_E_bounded_km0_7599_d0_0000_s1024,12,0.4188,0.057,0.0,0.0,0.0,0.0,False,0.4182,0.004,-0.0568
R_E_bounded_km0_7599_d0_0000_s1024,13,0.4182,-0.2909,0.0,0.0,0.0,0.0,False,0.4204,0.0032,-0.0717
R_E_bounded_km0_7599_d0_0000_s1024,14,0.4204,0.945,0.0,0.0,0.0,0.0,False,0.4204,0.0035,-0.0377
R_E_bounded_km0_7599_d0_0000_s1024,15,0.4204,0.9725,0.0,0.0,0.0,0.0,False,0.419,0.0058,-0.0352
R_E_bounded_km0_7599_d0_0000_s31415,0,0.4187,0.0,0.0,0.0,0.0,0.0,False,0.4184,0.0001,-0.0336
R_E_bounded_km0_7599_d0_0000_s31415,1,0.4184,-0.1719,0.0,0.0,0.0,0.0,False,0.4172,0.0049,-0.0337
R_E_bounded_km0_7599_d0_0000_s31415,2,0.4172,-0.886,0.0,0.0,0.0,0.0,False,0.4187,0.0051,-0.051
R_E_bounded_km0_7599_d0_0000_s31415,3,0.4187,-0.0071,0.0,0.0,0.0,0.0,False,0.4186,0.0002,-0.0476
R_E_bounded_km0_7599_d0_0000_s31415,4,0.4186,-0.0712,0.0,0.0,0.0,0.0,False,0.4174,0.0048,-0.0617
R_E_bounded_km0_7599_d0_0000_s31415,5,0.4174,-0.7761,0.0,0.0,0.0,0.0,False,0.4172,0.0045,-0.0434
R_E_bounded_km0_7599_d0_0000_s31415,6,0.4172,-0.886,0.0,0.0,0.0,0.0,False,0.4181,0.0062,-0.043
R_E_bounded_km0_7599_d0_0000_s31415,7,0.4181,-0.3824,0.0,0.0,0.0,0.0,False,0.4178,0.0018,-0.0602
R_E_bounded_km0_7599_d0_0000_s31415,8,0.4178,-0.5381,0.0,0.0,0.0,0.0,False,0.4178,0.0073,-0.0441
R_E_bounded_km0_7599_d0_0000_s31415,9,0.4178,-0.5564,0.0,0.0,0.0,0.0,False,0.4164,0.0039,-0.0485
R_E_bounded_km0_7599_d0_0000_s31415,10,0.4164,-1.3254,0.0,0.0,0.0,0.0,False,0.4193,0.003,-0.0419
R_E_bounded_km0_7599_d0_0000_s31415,11,0.4193,0.3499,0.0,0.0,0.0,0.0,False,0.4169,0.0063,-0.0451
R_E_bounded_km0_7599_d0_0000_s31415,12,0.4169,-1.0416,0.0,0.0,0.0,0.0,False,0.4179,0.0014,-0.0306
R_E_bounded_km0_7599_d0_0000_s31415,13,0.4179,-0.4648,0.0,0.0,0.0,0.0,False,0.4188,-0.0014,-0.0459
R_E_bounded_km0_7599_d0_0000_s31415,14,0.4188,0.0112,0.0,0.0,0.0,0.0,False,0.4177,0.0042,-0.0468
R_E_bounded_km0_7599_d0_0000_s31415,15,0.4177,-0.6113,0.0,0.0,0.0,0.0,False,0.4223,0.003,-0.0563
R_E_bounded_km0_7599_dm0_0524_s42,0,0.4187,0.0,-0.0,-0.0,-0.0524,0.0,False,0.4221,0.0045,-0.034
R_E_bounded_km0_7599_dm0_0524_s42,1,0.4221,1.9429,-0.1017,-0.0503,-0.0524,0.9598,True,0.4123,-0.0004,-0.0588
R_E_bounded_km0_7599_dm0_0524_s42,2,0.4123,-3.6782,0.1926,0.0523,-0.0524,0.9987,True,0.4229,0.0046,-0.0345
R_E_bounded_km0_7599_dm0_0524_s42,3,0.4229,2.4098,-0.1262,-0.0515,-0.0524,0.984,True,0.4134,0.0037,-0.0578
R_E_bounded_km0_7599_dm0_0524_s42,4,0.4134,-3.074,0.161,0.0521,-0.0524,0.9957,True,0.425,0.0081,-0.0475
R_E_bounded_km0_7599_dm0_0524_s42,5,0.425,3.5724,-0.1871,-0.0523,-0.0524,0.9984,True,0.4145,0.0058,-0.0519
R_E_bounded_km0_7599_dm0_0524_s42,6,0.4145,-2.4331,0.1274,0.0516,-0.0524,0.9847,True,0.424,0.0036,-0.0533
R_E_bounded_km0_7599_dm0_0524_s42,7,0.424,3.0415,-0.1593,-0.0521,-0.0524,0.9954,True,0.4134,0.0061,-0.0497
R_E_bounded_km0_7599_dm0_0524_s42,8,0.4134,-3.0282,0.1586,0.0521,-0.0524,0.9953,True,0.4234,0.004,-0.0358
R_E_bounded_km0_7599_dm0_0524_s42,9,0.4234,2.6844,-0.1406,-0.0519,-0.0524,0.9907,True,0.4128,0.005,-0.032
R_E_bounded_km0_7599_dm0_0524_s42,10,0.4128,-3.3669,0.1763,0.0522,-0.0524,0.9976,True,0.4256,0.0063,-0.0426
R_E_bounded_km0_7599_dm0_0524_s42,11,0.4256,3.9478,-0.2067,-0.0523,-0.0524,0.9993,True,0.4101,0.0033,-0.0545
R_E_bounded_km0_7599_dm0_0524_s42,12,0.4101,-4.9141,0.2573,0.0524,-0.0524,0.9999,True,0.4257,0.0033,-0.0429
R_E_bounded_km0_7599_dm0_0524_s42,13,0.4257,4.0119,-0.2101,-0.0523,-0.0524,0.9993,True,0.4122,-0.0007,-0.0538
R_E_bounded_km0_7599_dm0_0524_s42,14,0.4122,-3.7514,0.1965,0.0523,-0.0524,0.9989,True,0.4239,0.0045,-0.0398
R_E_bounded_km0_7599_dm0_0524_s42,15,0.4239,2.9316,-0.1535,-0.0521,-0.0524,0.9943,True,0.4142,0.0001,-0.0379
R_E_bounded_km0_7599_dm0_0524_s137,0,0.4187,0.0,-0.0,-0.0,-0.0524,0.0,False,0.4245,0.0057,-0.04
R_E_bounded_km0_7599_dm0_0524_s137,1,0.4245,3.3253,-0.1741,-0.0522,-0.0524,0.9974,True,0.4109,0.0001,-0.0501
R_E_bounded_km0_7599_dm0_0524_s137,2,0.4109,-4.4563,0.2334,0.0524,-0.0524,0.9997,True,0.4228,0.0057,-0.0517
R_E_bounded_km0_7599_dm0_0524_s137,3,0.4228,2.3457,-0.1228,-0.0514,-0.0524,0.9818,True,0.4131,0.005,-0.042
R_E_bounded_km0_7599_dm0_0524_s137,4,0.4131,-3.2113,0.1682,0.0522,-0.0524,0.9968,True,0.4258,0.0064,-0.0502
R_E_bounded_km0_7599_dm0_0524_s137,5,0.4258,4.0485,-0.212,-0.0523,-0.0524,0.9994,True,0.4109,0.0058,-0.039
R_E_bounded_km0_7599_dm0_0524_s137,6,0.4109,-4.5021,0.2358,0.0524,-0.0524,0.9998,True,0.4231,0.0033,-0.0532
R_E_bounded_km0_7599_dm0_0524_s137,7,0.4231,2.4922,-0.1305,-0.0517,-0.0524,0.9864,True,0.4132,0.0027,-0.038
R_E_bounded_km0_7599_dm0_0524_s137,8,0.4132,-3.1564,0.1653,0.0522,-0.0524,0.9964,True,0.4239,0.0042,-0.0466
R_E_bounded_km0_7599_dm0_0524_s137,9,0.4239,2.9408,-0.154,-0.0521,-0.0524,0.9944,True,0.4125,0.0067,-0.0377
R_E_bounded_km0_7599_dm0_0524_s137,10,0.4125,-3.5683,0.1869,0.0523,-0.0524,0.9984,True,0.4247,0.0027,-0.0298
R_E_bounded_km0_7599_dm0_0524_s137,11,0.4247,3.4351,-0.1799,-0.0523,-0.0524,0.9979,True,0.4123,0.005,-0.0414
R_E_bounded_km0_7599_dm0_0524_s137,12,0.4123,-3.669,0.1921,0.0523,-0.0524,0.9987,True,0.424,0.0028,-0.0404
R_E_bounded_km0_7599_dm0_0524_s137,13,0.424,2.9865,-0.1564,-0.0521,-0.0524,0.9949,True,0.412,0.0032,-0.0414
R_E_bounded_km0_7599_dm0_0524_s137,14,0.412,-3.8338,0.2008,0.0523,-0.0524,0.9991,True,0.4247,0.0045,-0.042
R_E_bounded_km0_7599_dm0_0524_s137,15,0.4247,3.4077,-0.1785,-0.0523,-0.0524,0.9978,True,0.4123,0.0023,-0.0269
R_E_bounded_km0_7599_dm0_0524_s256,0,0.4187,0.0,-0.0,-0.0,-0.0524,0.0,False,0.4239,0.0072,-0.0438
R_E_bounded_km0_7599_dm0_0524_s256,1,0.4239,2.9682,-0.1554,-0.0521,-0.0524,0.9947,True,0.413,0.0011,-0.0543
R_E_bounded_km0_7599_dm0_0524_s256,2,0.413,-3.2754,0.1715,0.0522,-0.0524,0.9971,True,0.4261,0.0042,-0.0497
R_E_bounded_km0_7599_dm0_0524_s256,3,0.4261,4.2133,-0.2206,-0.0523,-0.0524,0.9996,True,0.4146,0.0051,-0.0374
R_E_bounded_km0_7599_dm0_0524_s256,4,0.4146,-2.369,0.1241,0.0515,-0.0524,0.9826,True,0.4242,0.0075,-0.0322
R_E_bounded_km0_7599_dm0_0524_s256,5,0.4242,3.1055,-0.1626,-0.0522,-0.0524,0.996,True,0.4094,0.0045,-0.0577
R_E_bounded_km0_7599_dm0_0524_s256,6,0.4094,-5.3261,0.2789,0.0524,-0.0524,1.0,True,0.4236,-0.0011,-0.0427
R_E_bounded_km0_7599_dm0_0524_s256,7,0.4236,2.7577,-0.1444,-0.0519,-0.0524,0.992,True,0.4146,0.0035,-0.0499
R_E_bounded_km0_7599_dm0_0524_s256,8,0.4146,-2.369,0.1241,0.0515,-0.0524,0.9826,True,0.4257,0.0078,-0.0523
R_E_bounded_km0_7599_dm0_0524_s256,9,0.4257,4.0119,-0.2101,-0.0523,-0.0524,0.9993,True,0.4145,0.0007,-0.032
R_E_bounded_km0_7599_dm0_0524_s256,10,0.4145,-2.424,0.1269,0.0516,-0.0524,0.9844,True,0.4232,0.0016,-0.0411
R_E_bounded_km0_7599_dm0_0524_s256,11,0.4232,2.5654,-0.1343,-0.0518,-0.0524,0.9882,True,0.4123,0.0023,-0.0469
R_E_bounded_km0_7599_dm0_0524_s256,12,0.4123,-3.7056,0.1941,0.0523,-0.0524,0.9988,True,0.4244,0.0054,-0.0425
R_E_bounded_km0_7599_dm0_0524_s256,13,0.4244,3.2429,-0.1698,-0.0522,-0.0524,0.997,True,0.4111,0.0097,-0.0345
R_E_bounded_km0_7599_dm0_0524_s256,14,0.4111,-4.3465,0.2276,0.0524,-0.0524,0.9997,True,0.4246,0.0016,-0.0151
R_E_bounded_km0_7599_dm0_0524_s256,15,0.4246,3.3802,-0.177,-0.0522,-0.0524,0.9977,True,0.4123,0.0043,-0.0453
R_E_bounded_km0_7599_dm0_0524_s1024,0,0.4187,0.0,-0.0,-0.0,-0.0524,0.0,False,0.424,0.0024,-0.0487
R_E_bounded_km0_7599_dm0_0524_s1024,1,0.424,2.9957,-0.1569,-0.0521,-0.0524,0.995,True,0.4136,0.0042,-0.0531
R_E_bounded_km0_7599_dm0_0524_s1024,2,0.4136,-2.9183,0.1528,0.0521,-0.0524,0.9942,True,0.4226,0.0063,-0.0348
R_E_bounded_km0_7599_dm0_0524_s1024,3,0.4226,2.2267,-0.1166,-0.0512,-0.0524,0.977,True,0.4134,0.0057,-0.0393
R_E_bounded_km0_7599_dm0_0524_s1024,4,0.4134,-3.0648,0.1605,0.0521,-0.0524,0.9957,True,0.4256,0.0065,-0.0419
R_E_bounded_km0_7599_dm0_0524_s1024,5,0.4256,3.9203,-0.2053,-0.0523,-0.0524,0.9992,True,0.4137,0.0026,-0.0433
R_E_bounded_km0_7599_dm0_0524_s1024,6,0.4137,-2.8726,0.1504,0.052,-0.0524,0.9936,True,0.428,0.0032,-0.0445
R_E_bounded_km0_7599_dm0_0524_s1024,7,0.428,5.2752,-0.2763,-0.0524,-0.0524,0.9999,True,0.4099,0.0032,-0.0362
R_E_bounded_km0_7599_dm0_0524_s1024,8,0.4099,-5.0514,0.2645,0.0524,-0.0524,0.9999,True,0.4214,0.0042,-0.0347
R_E_bounded_km0_7599_dm0_0524_s1024,9,0.4214,1.5218,-0.0797,-0.0476,-0.0524,0.909,True,0.4128,0.0,-0.0483
R_E_bounded_km0_7599_dm0_0524_s1024,10,0.4128,-3.4218,0.1792,0.0523,-0.0524,0.9979,True,0.4242,0.0057,-0.0444
R_E_bounded_km0_7599_dm0_0524_s1024,11,0.4242,3.1239,-0.1636,-0.0522,-0.0524,0.9961,True,0.4125,0.0054,-0.0435
R_E_bounded_km0_7599_dm0_0524_s1024,12,0.4125,-3.5775,0.1873,0.0523,-0.0524,0.9984,True,0.4241,0.0039,-0.0568
R_E_bounded_km0_7599_dm0_0524_s1024,13,0.4241,3.0506,-0.1598,-0.0521,-0.0524,0.9955,True,0.4146,0.0017,-0.0752
R_E_bounded_km0_7599_dm0_0524_s1024,14,0.4146,-2.3416,0.1226,0.0514,-0.0524,0.9817,True,0.4265,0.0042,-0.0371
R_E_bounded_km0_7599_dm0_0524_s1024,15,0.4265,4.4696,-0.2341,-0.0524,-0.0524,0.9997,True,0.4128,0.004,-0.0343
R_E_bounded_km0_7599_dm0_0524_s31415,0,0.4187,0.0,-0.0,-0.0,-0.0524,0.0,False,0.4184,0.0001,-0.0336
R_E_bounded_km0_7599_dm0_0524_s31415,1,0.4184,-0.1719,0.009,0.0089,-0.0524,0.1702,False,0.4183,0.0051,-0.0351
R_E_bounded_km0_7599_dm0_0524_s31415,2,0.4183,-0.2634,0.0138,0.0135,-0.0524,0.2575,False,0.4201,0.0052,-0.05
R_E_bounded_km0_7599_dm0_0524_s31415,3,0.4201,0.7711,-0.0404,-0.0339,-0.0524,0.6475,False,0.4148,-0.0001,-0.0514
R_E_bounded_km0_7599_dm0_0524_s31415,4,0.4148,-2.2592,0.1183,0.0512,-0.0524,0.9784,True,0.4237,0.0055,-0.0599
R_E_bounded_km0_7599_dm0_0524_s31415,5,0.4237,2.8675,-0.1502,-0.052,-0.0524,0.9936,True,0.4113,0.0042,-0.0416
R_E_bounded_km0_7599_dm0_0524_s31415,6,0.4113,-4.2732,0.2238,0.0523,-0.0524,0.9996,True,0.424,0.007,-0.0421
R_E_bounded_km0_7599_dm0_0524_s31415,7,0.424,3.0232,-0.1583,-0.0521,-0.0524,0.9953,True,0.4116,0.0003,-0.059
R_E_bounded_km0_7599_dm0_0524_s31415,8,0.4116,-4.0718,0.2132,0.0523,-0.0524,0.9994,True,0.4232,0.0076,-0.0433
R_E_bounded_km0_7599_dm0_0524_s31415,9,0.4232,2.5654,-0.1343,-0.0518,-0.0524,0.9882,True,0.4105,0.003,-0.0483
R_E_bounded_km0_7599_dm0_0524_s31415,10,0.4105,-4.6944,0.2458,0.0524,-0.0524,0.9998,True,0.425,0.0036,-0.043
R_E_bounded_km0_7599_dm0_0524_s31415,11,0.425,3.5816,-0.1876,-0.0523,-0.0524,0.9985,True,0.4107,0.0067,-0.0477
R_E_bounded_km0_7599_dm0_0524_s31415,12,0.4107,-4.5754,0.2396,0.0524,-0.0524,0.9998,True,0.4234,0.0012,-0.0294
R_E_bounded_km0_7599_dm0_0524_s31415,13,0.4234,2.6936,-0.1411,-0.0519,-0.0524,0.9909,True,0.4128,-0.0016,-0.0452
