run_id,base_sign,kappa,target_d,Delta_j,seed,window_start,Psi_meanI_state,Psi_meanI_state_z,Psi_persistence_I,Psi_persistence_I_z,relative_drift,rho_cv,rho_range_over_mean,mean_rho,Steady_State_Candidate,Lifted_Activation_Candidate,mean_active_state_variance,persistence_std,extinction_degenerate,saturation_degenerate,LowLow_Nondegenerate_Candidate,bound_active_count_in_window,bound_active_fraction_in_window,saturated_channel_flag
R_E_bounded_kp0_7599_dp0_0518_s31415,+,0.7599,0.0125,0.0518,31415,125,0.0058,6.4322,0.0637,6.957,0.0022,0.0267,0.1197,0.361,True,True,0.2306,0.0514,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s31415,+,0.7599,0.0125,0.0518,31415,150,0.0052,6.34,0.0633,6.0735,0.0033,0.0273,0.1188,0.3603,True,True,0.2304,0.0508,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s31415,+,0.7599,0.0125,0.0518,31415,175,0.0059,6.3259,0.0671,6.3422,0.0017,0.0292,0.164,0.3611,True,True,0.2306,0.0517,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s31415,+,0.7599,0.0125,0.0518,31415,200,0.0077,8.3066,0.055,5.6591,0.0047,0.0287,0.1642,0.3605,True,True,0.2304,0.0509,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s31415,+,0.7599,0.0125,0.0518,31415,225,0.0066,7.0676,0.0474,4.5133,0.0071,0.0275,0.164,0.361,True,True,0.2306,0.0497,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s31415,+,0.7599,0.0125,0.0518,31415,250,0.0059,6.2014,0.0627,6.7966,0.0013,0.029,0.1658,0.3619,True,True,0.2308,0.0507,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s31415,+,0.7599,0.0125,0.0518,31415,275,0.0055,5.7779,0.0542,5.5754,0.0004,0.0269,0.1628,0.3613,True,True,0.2307,0.0506,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_0518_s31415,+,0.7599,0.0125,0.0518,31415,300,0.005,5.7581,0.0646,6.2229,0.0117,0.0269,0.1453,0.3633,True,True,0.2312,0.0514,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s42,+,0.7599,0.025,0.1032,42,0,0.0066,7.4591,0.0653,5.8464,0.0482,0.0422,0.3384,0.3546,False,True,0.2286,0.0528,False,False,False,3,0.75,True
R_E_bounded_kp0_7599_dp0_1032_s42,+,0.7599,0.025,0.1032,42,25,0.0064,6.888,0.0561,5.4791,0.0004,0.0252,0.1389,0.3514,True,True,0.2278,0.0522,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s42,+,0.7599,0.025,0.1032,42,50,0.0075,7.8552,0.0512,5.0442,0.0208,0.026,0.1387,0.3518,True,True,0.2279,0.0523,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s42,+,0.7599,0.025,0.1032,42,75,0.0067,7.4235,0.0438,4.4683,0.0013,0.0263,0.134,0.3523,True,True,0.2281,0.0511,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s42,+,0.7599,0.025,0.1032,42,100,0.0067,6.8391,0.0513,5.4358,0.0126,0.029,0.1341,0.352,True,True,0.228,0.0515,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s42,+,0.7599,0.025,0.1032,42,125,0.0055,6.2042,0.0638,5.9118,0.0154,0.0287,0.1343,0.3515,True,True,0.2278,0.0525,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s42,+,0.7599,0.025,0.1032,42,150,0.0056,5.7054,0.0689,7.193,0.0051,0.0304,0.1822,0.3513,True,True,0.2278,0.052,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s42,+,0.7599,0.025,0.1032,42,175,0.006,6.0619,0.0837,8.1303,0.0148,0.0306,0.1728,0.3519,True,True,0.228,0.053,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s42,+,0.7599,0.025,0.1032,42,200,0.0059,6.0492,0.0751,7.904,0.0017,0.0289,0.1638,0.3517,True,True,0.2279,0.0523,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s42,+,0.7599,0.025,0.1032,42,225,0.0067,7.311,0.0873,8.9361,0.0033,0.0285,0.1631,0.3531,True,True,0.2283,0.0517,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s42,+,0.7599,0.025,0.1032,42,250,0.0049,5.7525,0.0632,6.2637,0.0022,0.0274,0.1384,0.3526,True,True,0.2282,0.0519,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s42,+,0.7599,0.025,0.1032,42,275,0.0048,5.3077,0.0466,4.8594,0.0035,0.0266,0.1251,0.3518,True,True,0.228,0.0507,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s42,+,0.7599,0.025,0.1032,42,300,0.004,4.4847,0.0663,6.7133,0.0137,0.0283,0.1429,0.3526,True,True,0.2282,0.0506,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s137,+,0.7599,0.025,0.1032,137,0,0.0063,7.0854,0.0532,5.5106,0.0542,0.0427,0.3159,0.3571,False,True,0.2293,0.0519,False,False,False,2,0.5,MIXED
R_E_bounded_kp0_7599_dp0_1032_s137,+,0.7599,0.025,0.1032,137,25,0.0064,6.345,0.0625,6.5365,0.017,0.0279,0.1373,0.3524,True,True,0.2281,0.0515,False,False,False,3,0.75,True
R_E_bounded_kp0_7599_dp0_1032_s137,+,0.7599,0.025,0.1032,137,50,0.0084,8.6228,0.0574,5.3619,0.0081,0.028,0.1266,0.3507,True,True,0.2276,0.0526,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s137,+,0.7599,0.025,0.1032,137,75,0.0089,8.5534,0.0689,6.4575,0.0067,0.0286,0.1267,0.3506,True,True,0.2276,0.0517,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s137,+,0.7599,0.025,0.1032,137,100,0.0083,7.7734,0.0704,6.9193,0.0192,0.0283,0.1265,0.3511,True,True,0.2277,0.0521,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s137,+,0.7599,0.025,0.1032,137,125,0.0079,8.959,0.0751,7.2624,0.006,0.0275,0.1232,0.3507,True,True,0.2276,0.0516,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s137,+,0.7599,0.025,0.1032,137,150,0.0075,7.7983,0.0678,7.183,0.0067,0.0254,0.1061,0.3507,True,True,0.2276,0.0518,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s137,+,0.7599,0.025,0.1032,137,175,0.0067,6.5345,0.0737,7.6745,0.0032,0.0239,0.1014,0.3512,True,True,0.2278,0.0522,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s137,+,0.7599,0.025,0.1032,137,200,0.0073,8.3901,0.0822,8.1712,0.0104,0.0266,0.1543,0.35,True,True,0.2274,0.0522,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s137,+,0.7599,0.025,0.1032,137,225,0.0075,8.8403,0.0877,9.3029,0.0095,0.025,0.1539,0.3509,True,True,0.2277,0.0522,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s137,+,0.7599,0.025,0.1032,137,250,0.0077,7.8159,0.0597,6.2141,0.0037,0.0259,0.1537,0.3513,True,True,0.2278,0.0518,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s137,+,0.7599,0.025,0.1032,137,275,0.0082,8.6463,0.0522,5.1435,0.0141,0.0262,0.1536,0.3515,True,True,0.2279,0.0526,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s137,+,0.7599,0.025,0.1032,137,300,0.0085,8.8511,0.0608,6.8832,0.004,0.0222,0.1147,0.3522,True,True,0.2281,0.0516,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s256,+,0.7599,0.025,0.1032,256,0,0.0066,6.6884,0.077,7.6926,0.0369,0.043,0.3233,0.3576,False,True,0.2295,0.0508,False,False,False,3,0.75,True
R_E_bounded_kp0_7599_dp0_1032_s256,+,0.7599,0.025,0.1032,256,25,0.0068,6.9802,0.0797,7.2392,0.0149,0.0293,0.1403,0.3536,True,True,0.2285,0.05,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s256,+,0.7599,0.025,0.1032,256,50,0.007,7.3943,0.0828,8.6998,0.0318,0.0276,0.141,0.3518,True,True,0.2279,0.0494,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s256,+,0.7599,0.025,0.1032,256,75,0.0063,7.2307,0.0617,6.1716,0.0215,0.029,0.1367,0.3513,True,True,0.2278,0.0507,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s256,+,0.7599,0.025,0.1032,256,100,0.0057,5.8446,0.0557,5.6092,0.0076,0.0294,0.1481,0.3512,True,True,0.2278,0.0518,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s256,+,0.7599,0.025,0.1032,256,125,0.0057,6.0884,0.047,5.177,0.021,0.0282,0.141,0.3517,True,True,0.2279,0.052,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s256,+,0.7599,0.025,0.1032,256,150,0.0055,5.9302,0.0774,7.6546,0.0081,0.0292,0.1403,0.3536,True,True,0.2284,0.0524,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s256,+,0.7599,0.025,0.1032,256,175,0.0067,7.1461,0.0749,7.7117,0.0176,0.0278,0.1405,0.3531,True,True,0.2283,0.0518,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s256,+,0.7599,0.025,0.1032,256,200,0.0068,7.2084,0.0692,7.1909,0.0149,0.0262,0.1408,0.3523,True,True,0.2281,0.0512,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s256,+,0.7599,0.025,0.1032,256,225,0.006,6.5141,0.0592,6.1206,0.0075,0.0264,0.1398,0.3518,True,True,0.228,0.0507,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s256,+,0.7599,0.025,0.1032,256,250,0.0076,8.1712,0.0541,5.4319,0.0125,0.0257,0.1304,0.3498,True,True,0.2273,0.0516,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s256,+,0.7599,0.025,0.1032,256,275,0.0068,7.712,0.0671,6.645,0.0043,0.0269,0.1291,0.3501,True,True,0.2274,0.0516,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s256,+,0.7599,0.025,0.1032,256,300,0.0067,7.1222,0.0674,6.3348,0.0101,0.0266,0.1313,0.3503,True,True,0.2275,0.0518,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s1024,+,0.7599,0.025,0.1032,1024,0,0.0063,7.8744,0.0793,7.7172,0.057,0.0403,0.3188,0.3551,False,True,0.2288,0.0514,False,False,False,3,0.75,True
R_E_bounded_kp0_7599_dp0_1032_s1024,+,0.7599,0.025,0.1032,1024,25,0.0072,8.0095,0.0591,5.9528,0.0076,0.0239,0.1322,0.351,True,True,0.2277,0.0513,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s1024,+,0.7599,0.025,0.1032,1024,50,0.0073,7.6253,0.0542,5.6838,0.0189,0.0233,0.1324,0.3505,True,True,0.2276,0.0517,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s1024,+,0.7599,0.025,0.1032,1024,75,0.007,7.5732,0.0547,5.3124,0.0262,0.0262,0.1429,0.3528,True,True,0.2282,0.0508,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s1024,+,0.7599,0.025,0.1032,1024,100,0.0067,7.7646,0.0466,4.3154,0.0034,0.0284,0.1554,0.3527,True,True,0.2282,0.0514,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s1024,+,0.7599,0.025,0.1032,1024,125,0.0065,6.7889,0.0695,7.5786,0.031,0.03,0.1558,0.3518,True,True,0.2279,0.0513,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s1024,+,0.7599,0.025,0.1032,1024,150,0.0069,7.8148,0.0852,8.2861,0.0259,0.0305,0.1558,0.3518,True,True,0.2279,0.0519,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s1024,+,0.7599,0.025,0.1032,1024,175,0.0072,7.8353,0.0747,7.6688,0.0012,0.0282,0.1315,0.3498,True,True,0.2273,0.0518,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s1024,+,0.7599,0.025,0.1032,1024,200,0.0071,7.1625,0.0835,8.5231,0.0021,0.026,0.1314,0.35,True,True,0.2274,0.0534,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s1024,+,0.7599,0.025,0.1032,1024,225,0.0063,6.5293,0.0625,6.7228,0.0045,0.0251,0.1367,0.3511,True,True,0.2277,0.0523,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s1024,+,0.7599,0.025,0.1032,1024,250,0.0059,6.6306,0.0504,4.7669,0.0112,0.026,0.1366,0.3514,True,True,0.2278,0.0526,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s1024,+,0.7599,0.025,0.1032,1024,275,0.006,6.8127,0.059,6.16,0.0138,0.0267,0.136,0.3528,True,True,0.2283,0.0523,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s1024,+,0.7599,0.025,0.1032,1024,300,0.0056,6.1253,0.0676,6.5226,0.0007,0.0277,0.1359,0.3533,True,True,0.2284,0.0531,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s31415,+,0.7599,0.025,0.1032,31415,0,0.0058,6.1409,0.0709,7.2192,0.0318,0.0395,0.2872,0.3537,False,True,0.2284,0.0501,False,False,False,3,0.75,True
R_E_bounded_kp0_7599_dp0_1032_s31415,+,0.7599,0.025,0.1032,31415,25,0.0064,6.8839,0.0588,6.1304,0.0067,0.0274,0.147,0.351,True,True,0.2277,0.051,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s31415,+,0.7599,0.025,0.1032,31415,50,0.0068,7.7345,0.0522,5.3299,0.0024,0.0268,0.1469,0.3513,True,True,0.2278,0.0515,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s31415,+,0.7599,0.025,0.1032,31415,75,0.0071,7.7584,0.0568,6.4443,0.0054,0.0264,0.1277,0.3507,True,True,0.2276,0.0513,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s31415,+,0.7599,0.025,0.1032,31415,100,0.0062,6.9855,0.0544,5.1104,0.0035,0.0271,0.1276,0.3511,True,True,0.2277,0.051,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s31415,+,0.7599,0.025,0.1032,31415,125,0.0071,7.9262,0.0636,6.9646,0.006,0.0271,0.1219,0.351,True,True,0.2277,0.052,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s31415,+,0.7599,0.025,0.1032,31415,150,0.0064,7.6305,0.0629,6.0982,0.0042,0.0271,0.1234,0.3501,True,True,0.2274,0.0514,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s31415,+,0.7599,0.025,0.1032,31415,175,0.0068,7.2365,0.066,6.1322,0.0006,0.028,0.1381,0.3505,True,True,0.2276,0.0523,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s31415,+,0.7599,0.025,0.1032,31415,200,0.0084,8.9739,0.0565,5.9425,0.0047,0.027,0.144,0.3501,True,True,0.2274,0.0515,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s31415,+,0.7599,0.025,0.1032,31415,225,0.0074,7.8865,0.0512,4.8727,0.0097,0.026,0.1437,0.3507,True,True,0.2276,0.0502,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s31415,+,0.7599,0.025,0.1032,31415,250,0.0068,7.0444,0.0673,7.1729,0.0022,0.0279,0.1616,0.3515,True,True,0.2278,0.0513,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s31415,+,0.7599,0.025,0.1032,31415,275,0.0068,7.0745,0.0594,5.9948,0.0013,0.0267,0.1618,0.351,True,True,0.2277,0.0512,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_1032_s31415,+,0.7599,0.025,0.1032,31415,300,0.0064,7.3411,0.0719,6.8507,0.0143,0.0274,0.1416,0.3532,True,True,0.2284,0.0515,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s42,+,0.7599,0.05,0.2048,42,0,0.0073,8.0017,0.0668,5.8903,0.1207,0.0594,0.3535,0.3395,False,True,0.2238,0.0531,False,False,False,3,0.75,True
R_E_bounded_kp0_7599_dp0_2048_s42,+,0.7599,0.05,0.2048,42,25,0.0076,7.9464,0.0569,5.206,0.0065,0.0266,0.1438,0.331,True,True,0.2214,0.053,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s42,+,0.7599,0.05,0.2048,42,50,0.0084,8.7744,0.0589,5.9119,0.0252,0.0268,0.1499,0.3309,True,True,0.2213,0.0527,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s42,+,0.7599,0.05,0.2048,42,75,0.0079,8.5313,0.0558,5.6013,0.005,0.027,0.1409,0.3321,True,True,0.2217,0.0521,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s42,+,0.7599,0.05,0.2048,42,100,0.008,7.8317,0.065,6.6987,0.0131,0.0308,0.146,0.3315,True,True,0.2215,0.0522,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s42,+,0.7599,0.05,0.2048,42,125,0.0071,8.1978,0.0681,6.1945,0.0208,0.0306,0.1462,0.331,True,True,0.2213,0.053,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s42,+,0.7599,0.05,0.2048,42,150,0.0075,7.2531,0.0799,8.5715,0.0018,0.0322,0.1851,0.3306,True,True,0.2212,0.053,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s42,+,0.7599,0.05,0.2048,42,175,0.008,8.0316,0.0912,8.5702,0.0166,0.0319,0.185,0.3308,True,True,0.2213,0.054,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s42,+,0.7599,0.05,0.2048,42,200,0.0077,7.7785,0.0764,7.6753,0.0019,0.0297,0.1801,0.3309,True,True,0.2213,0.0532,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s42,+,0.7599,0.05,0.2048,42,225,0.0083,9.2828,0.0918,9.66,0.003,0.029,0.1794,0.3322,True,True,0.2218,0.0533,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s42,+,0.7599,0.05,0.2048,42,250,0.0071,7.8113,0.0653,6.3855,0.0042,0.028,0.1495,0.3318,True,True,0.2216,0.0525,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s42,+,0.7599,0.05,0.2048,42,275,0.0064,6.8134,0.049,5.2923,0.0056,0.0271,0.1377,0.3311,True,True,0.2214,0.0519,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s42,+,0.7599,0.05,0.2048,42,300,0.006,6.6726,0.0662,6.4446,0.0134,0.029,0.146,0.3316,True,True,0.2216,0.0518,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s137,+,0.7599,0.05,0.2048,137,0,0.0076,8.1471,0.0521,5.1955,0.1276,0.0591,0.3285,0.3434,False,True,0.2251,0.0525,False,False,False,2,0.5,MIXED
R_E_bounded_kp0_7599_dp0_2048_s137,+,0.7599,0.05,0.2048,137,25,0.0078,7.7679,0.0559,5.5685,0.0405,0.0319,0.1644,0.3334,True,True,0.2221,0.052,False,False,False,3,0.75,True
R_E_bounded_kp0_7599_dp0_2048_s137,+,0.7599,0.05,0.2048,137,50,0.0097,9.9663,0.0503,4.9094,0.0125,0.0296,0.1404,0.3305,True,True,0.2212,0.0531,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s137,+,0.7599,0.05,0.2048,137,75,0.0101,9.4652,0.0668,6.3505,0.0012,0.0289,0.1368,0.3305,True,True,0.2212,0.0524,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s137,+,0.7599,0.05,0.2048,137,100,0.0094,8.5822,0.0685,6.5413,0.0182,0.0289,0.1367,0.3306,True,True,0.2212,0.0528,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s137,+,0.7599,0.05,0.2048,137,125,0.0093,10.3031,0.0769,7.3757,0.0025,0.0274,0.1138,0.3305,True,True,0.2212,0.0521,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s137,+,0.7599,0.05,0.2048,137,150,0.0089,9.1418,0.073,7.7308,0.0106,0.0262,0.1078,0.3303,True,True,0.2211,0.0525,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s137,+,0.7599,0.05,0.2048,137,175,0.008,7.6295,0.0788,8.2198,0.002,0.0256,0.1053,0.3305,True,True,0.2212,0.0525,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s137,+,0.7599,0.05,0.2048,137,200,0.0084,9.6423,0.08,7.9429,0.0074,0.028,0.1577,0.3296,True,True,0.2209,0.0522,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s137,+,0.7599,0.05,0.2048,137,225,0.0086,9.8215,0.086,8.8092,0.0113,0.0263,0.1573,0.3306,True,True,0.2212,0.0526,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s137,+,0.7599,0.05,0.2048,137,250,0.0088,8.4825,0.0649,6.677,0.0013,0.0269,0.1572,0.3309,True,True,0.2213,0.0528,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s137,+,0.7599,0.05,0.2048,137,275,0.0093,9.6388,0.0504,5.0366,0.0163,0.0276,0.157,0.3312,True,True,0.2214,0.0531,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s137,+,0.7599,0.05,0.2048,137,300,0.0098,10.6303,0.0624,6.8611,0.0024,0.0237,0.1265,0.3319,True,True,0.2217,0.0521,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s256,+,0.7599,0.05,0.2048,256,0,0.0081,8.0152,0.0801,8.1436,0.1122,0.0591,0.3375,0.3425,False,True,0.2248,0.0515,False,False,False,3,0.75,True
R_E_bounded_kp0_7599_dp0_2048_s256,+,0.7599,0.05,0.2048,256,25,0.0088,9.2767,0.0857,7.5248,0.0234,0.0306,0.1607,0.3336,True,True,0.2222,0.0509,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s256,+,0.7599,0.05,0.2048,256,50,0.0093,10.1688,0.089,9.1599,0.0366,0.0292,0.1463,0.3309,True,True,0.2213,0.0507,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s256,+,0.7599,0.05,0.2048,256,75,0.0083,9.1505,0.0681,6.7068,0.0212,0.0299,0.144,0.3305,True,True,0.2212,0.0521,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s256,+,0.7599,0.05,0.2048,256,100,0.0076,7.8335,0.064,6.804,0.011,0.0311,0.156,0.3308,True,True,0.2213,0.0525,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s256,+,0.7599,0.05,0.2048,256,125,0.0069,7.5721,0.0494,5.3341,0.0298,0.0292,0.1497,0.3314,True,True,0.2215,0.0527,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s256,+,0.7599,0.05,0.2048,256,150,0.0065,6.7486,0.0753,7.3417,0.0056,0.0292,0.1488,0.3333,True,True,0.2221,0.0533,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s256,+,0.7599,0.05,0.2048,256,175,0.0081,8.6132,0.0706,7.4299,0.0236,0.0284,0.1514,0.3328,True,True,0.222,0.0524,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s256,+,0.7599,0.05,0.2048,256,200,0.0082,8.8815,0.0668,6.6423,0.0235,0.0266,0.1485,0.3314,True,True,0.2215,0.0519,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s256,+,0.7599,0.05,0.2048,256,225,0.0081,9.0053,0.0586,6.0657,0.0033,0.028,0.1486,0.3311,True,True,0.2214,0.051,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s256,+,0.7599,0.05,0.2048,256,250,0.0099,10.7659,0.052,5.1631,0.0117,0.0281,0.1482,0.3292,True,True,0.2207,0.0518,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s256,+,0.7599,0.05,0.2048,256,275,0.0088,9.3205,0.0661,6.868,0.0036,0.0283,0.1311,0.3295,True,True,0.2208,0.0523,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s256,+,0.7599,0.05,0.2048,256,300,0.0085,8.7909,0.0702,6.7458,0.0028,0.0279,0.1346,0.3299,True,True,0.221,0.0523,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s1024,+,0.7599,0.05,0.2048,1024,0,0.0075,9.2734,0.0782,7.8077,0.1291,0.0593,0.3324,0.3405,False,True,0.2242,0.0522,False,False,False,3,0.75,True
R_E_bounded_kp0_7599_dp0_2048_s1024,+,0.7599,0.05,0.2048,1024,25,0.0086,9.4923,0.0578,5.6366,0.0168,0.0273,0.1497,0.3313,True,True,0.2214,0.0527,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s1024,+,0.7599,0.05,0.2048,1024,50,0.0083,8.814,0.0486,5.1302,0.0253,0.0251,0.149,0.3303,True,True,0.2211,0.053,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s1024,+,0.7599,0.05,0.2048,1024,75,0.0079,8.9318,0.0491,4.8216,0.0278,0.0265,0.1479,0.3327,True,True,0.2219,0.0518,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s1024,+,0.7599,0.05,0.2048,1024,100,0.0072,8.5383,0.0423,4.1024,0.0002,0.0284,0.1467,0.3326,True,True,0.2219,0.052,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s1024,+,0.7599,0.05,0.2048,1024,125,0.0071,7.4772,0.0705,7.7364,0.0346,0.0307,0.1605,0.3315,True,True,0.2215,0.052,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s1024,+,0.7599,0.05,0.2048,1024,150,0.0079,8.6578,0.0783,7.7078,0.0248,0.0317,0.1606,0.3313,True,True,0.2214,0.0523,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s1024,+,0.7599,0.05,0.2048,1024,175,0.0078,8.0838,0.0676,7.0039,0.0021,0.0295,0.1506,0.3294,True,True,0.2208,0.0519,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s1024,+,0.7599,0.05,0.2048,1024,200,0.0079,8.176,0.0782,8.2736,0.0001,0.0285,0.1422,0.329,True,True,0.2207,0.0537,False,False,False,4,1.0,True
R_E_bounded_kp0_7599_dp0_2048_s1024,+,0.7599,0.05,0.2048,1024,225,0.0072,7.6519,0.0561,6.0687,0.0005,0.0269,0.1306,0.3307,True,True,0.2213,0.0526,False,False,False,4,1.0,True
