run_id,base_sign,kappa,target_d,alpha,seed,window_start,Psi_meanI_state,Psi_meanI_state_z,Psi_persistence_I,Psi_persistence_I_z,relative_drift,rho_cv,rho_range_over_mean,mean_rho,Steady_State_Candidate,Lifted_Activation_Candidate,mean_active_state_variance,persistence_std,extinction_degenerate,saturation_degenerate,LowLow_Nondegenerate_Candidate
R_E_km0_7599_ap0_0000_s256,-,-0.7599,0.0,0.0,256,125,0.004,4.4793,-0.0608,-6.0405,0.0146,0.0247,0.1463,0.4183,True,True,0.2432,0.0485,False,False,False
R_E_km0_7599_ap0_0000_s256,-,-0.7599,0.0,0.0,256,150,0.0031,3.754,-0.0555,-5.6952,0.0057,0.0241,0.1458,0.4197,True,True,0.2434,0.0485,False,False,False
R_E_km0_7599_ap0_0000_s256,-,-0.7599,0.0,0.0,256,175,0.0039,4.1945,-0.0523,-5.1452,0.0113,0.0239,0.1411,0.4195,True,True,0.2434,0.0479,False,False,False
R_E_km0_7599_ap0_0000_s256,-,-0.7599,0.0,0.0,256,200,0.0036,3.9368,-0.0478,-4.9684,0.0091,0.0225,0.1413,0.4189,True,True,0.2433,0.0478,False,False,False
R_E_km0_7599_ap0_0000_s256,-,-0.7599,0.0,0.0,256,225,0.0027,3.1202,-0.0524,-5.1161,0.0082,0.0221,0.1233,0.4185,True,True,0.2433,0.048,False,False,False
R_E_km0_7599_ap0_0000_s256,-,-0.7599,0.0,0.0,256,250,0.0049,5.1732,-0.0599,-5.7677,0.0044,0.0225,0.1235,0.4177,True,True,0.2431,0.0482,False,False,False
R_E_km0_7599_ap0_0000_s256,-,-0.7599,0.0,0.0,256,275,0.0047,5.2072,-0.0412,-4.1561,0.0006,0.0213,0.1062,0.4181,True,True,0.2432,0.0484,False,False,False
R_E_km0_7599_ap0_0000_s256,-,-0.7599,0.0,0.0,256,300,0.0051,5.5797,-0.0456,-4.2415,0.0017,0.0214,0.1043,0.418,True,True,0.2432,0.0478,False,False,False
R_E_km0_7599_ap0_0000_s1024,-,-0.7599,0.0,0.0,1024,0,0.0045,5.8107,-0.0422,-4.5897,0.0184,0.0359,0.3326,0.4197,False,True,0.2433,0.0484,False,False,False
R_E_km0_7599_ap0_0000_s1024,-,-0.7599,0.0,0.0,1024,25,0.0053,5.8837,-0.0419,-4.0516,0.0043,0.0211,0.0975,0.4187,True,True,0.2433,0.0483,False,False,False
R_E_km0_7599_ap0_0000_s1024,-,-0.7599,0.0,0.0,1024,50,0.0053,5.6949,-0.046,-5.171,0.0118,0.0218,0.0984,0.4186,True,True,0.2433,0.0487,False,False,False
R_E_km0_7599_ap0_0000_s1024,-,-0.7599,0.0,0.0,1024,75,0.0043,4.6803,-0.0493,-4.4181,0.0091,0.0237,0.119,0.42,True,True,0.2435,0.0482,False,False,False
R_E_km0_7599_ap0_0000_s1024,-,-0.7599,0.0,0.0,1024,100,0.0041,4.6159,-0.0537,-5.6187,0.0083,0.0238,0.1192,0.4193,True,True,0.2434,0.0485,False,False,False
R_E_km0_7599_ap0_0000_s1024,-,-0.7599,0.0,0.0,1024,125,0.0036,4.1549,-0.0462,-4.8155,0.0185,0.0253,0.1282,0.4182,True,True,0.2432,0.0482,False,False,False
R_E_km0_7599_ap0_0000_s1024,-,-0.7599,0.0,0.0,1024,150,0.0027,3.3078,-0.0442,-4.3329,0.0122,0.025,0.1196,0.418,True,True,0.2432,0.048,False,False,False
R_E_km0_7599_ap0_0000_s1024,-,-0.7599,0.0,0.0,1024,175,0.0037,4.4253,-0.0499,-4.7962,0.0084,0.0238,0.1112,0.4171,True,True,0.243,0.048,False,False,False
R_E_km0_7599_ap0_0000_s1024,-,-0.7599,0.0,0.0,1024,200,0.004,4.2006,-0.0389,-4.1792,0.0081,0.0236,0.1187,0.4178,True,True,0.2431,0.0485,False,False,False
R_E_km0_7599_ap0_0000_s1024,-,-0.7599,0.0,0.0,1024,225,0.004,4.1512,-0.0477,-4.9651,0.0003,0.0227,0.1004,0.4185,True,True,0.2433,0.0485,False,False,False
R_E_km0_7599_ap0_0000_s1024,-,-0.7599,0.0,0.0,1024,250,0.0046,5.1081,-0.0546,-5.2918,0.0027,0.023,0.1203,0.419,True,True,0.2434,0.0491,False,False,False
R_E_km0_7599_ap0_0000_s1024,-,-0.7599,0.0,0.0,1024,275,0.0041,4.779,-0.0478,-4.7339,0.0046,0.0232,0.1259,0.4195,True,True,0.2434,0.049,False,False,False
R_E_km0_7599_ap0_0000_s1024,-,-0.7599,0.0,0.0,1024,300,0.0041,4.774,-0.0498,-5.2348,0.0026,0.0236,0.1259,0.4195,True,True,0.2434,0.0488,False,False,False
R_E_km0_7599_ap0_0000_s31415,-,-0.7599,0.0,0.0,31415,0,0.0026,3.06,-0.0424,-4.1233,0.0026,0.0398,0.3826,0.4182,False,True,0.243,0.0475,False,False,False
R_E_km0_7599_ap0_0000_s31415,-,-0.7599,0.0,0.0,31415,25,0.0037,4.265,-0.0469,-4.7683,0.0011,0.0228,0.1321,0.418,True,True,0.2432,0.0481,False,False,False
R_E_km0_7599_ap0_0000_s31415,-,-0.7599,0.0,0.0,31415,50,0.0036,4.1222,-0.0559,-5.706,0.0045,0.0233,0.1168,0.418,True,True,0.2432,0.0485,False,False,False
R_E_km0_7599_ap0_0000_s31415,-,-0.7599,0.0,0.0,31415,75,0.0039,4.3093,-0.0584,-6.2987,0.0004,0.0236,0.1082,0.4178,True,True,0.2431,0.0485,False,False,False
R_E_km0_7599_ap0_0000_s31415,-,-0.7599,0.0,0.0,31415,100,0.0043,4.7013,-0.0533,-5.1761,0.0038,0.0249,0.1082,0.4176,True,True,0.2431,0.048,False,False,False
R_E_km0_7599_ap0_0000_s31415,-,-0.7599,0.0,0.0,31415,125,0.0049,5.5695,-0.0461,-4.8286,0.0022,0.0245,0.1082,0.4177,True,True,0.2431,0.048,False,False,False
R_E_km0_7599_ap0_0000_s31415,-,-0.7599,0.0,0.0,31415,150,0.0048,5.7918,-0.0448,-4.4316,0.0039,0.0235,0.1083,0.4175,True,True,0.2431,0.0473,False,False,False
R_E_km0_7599_ap0_0000_s31415,-,-0.7599,0.0,0.0,31415,175,0.004,4.1511,-0.0479,-4.357,0.0039,0.0244,0.1283,0.4178,True,True,0.2431,0.0489,False,False,False
R_E_km0_7599_ap0_0000_s31415,-,-0.7599,0.0,0.0,31415,200,0.0051,5.5455,-0.0574,-5.4875,0.0018,0.024,0.1284,0.4176,True,True,0.2431,0.0484,False,False,False
R_E_km0_7599_ap0_0000_s31415,-,-0.7599,0.0,0.0,31415,225,0.0037,4.2227,-0.055,-4.9589,0.003,0.0243,0.1341,0.4176,True,True,0.2431,0.0476,False,False,False
R_E_km0_7599_ap0_0000_s31415,-,-0.7599,0.0,0.0,31415,250,0.0023,2.7254,-0.0408,-4.36,0.0016,0.0249,0.1349,0.4182,True,True,0.2432,0.0482,False,False,False
R_E_km0_7599_ap0_0000_s31415,-,-0.7599,0.0,0.0,31415,275,0.0026,3.3097,-0.0469,-4.5857,0.0008,0.0232,0.1283,0.4178,True,True,0.2432,0.0479,False,False,False
R_E_km0_7599_ap0_0000_s31415,-,-0.7599,0.0,0.0,31415,300,0.0018,2.3242,-0.0481,-4.3041,0.0075,0.0236,0.1279,0.4192,True,True,0.2434,0.0479,False,False,False
R_E_km0_7599_am0_0524_s42,-,-0.7599,0.0125,-0.0524,42,0,0.0011,1.6643,-0.0512,-4.8238,0.3634,0.1736,0.6762,0.3916,False,True,0.2336,0.0505,False,False,False
R_E_km0_7599_am0_0524_s42,-,-0.7599,0.0125,-0.0524,42,25,0.0009,1.4936,-0.0559,-5.6589,0.3997,0.2852,1.2496,0.4421,False,True,0.2307,0.0454,False,False,False
R_E_km0_7599_am0_0524_s42,-,-0.7599,0.0125,-0.0524,42,50,0.0009,1.4105,-0.0424,-4.1492,1.0696,0.6556,2.3478,0.3455,False,True,0.1748,0.0393,False,False,False
R_E_km0_7599_am0_0524_s42,-,-0.7599,0.0125,-0.0524,42,75,-0.0008,-0.3915,-0.0507,-4.8896,0.4102,0.675,2.5494,0.3897,False,True,0.1686,0.0334,False,False,False
R_E_km0_7599_am0_0524_s42,-,-0.7599,0.0125,-0.0524,42,100,0.0006,1.0263,-0.0239,-2.2955,1.4341,0.9582,3.0647,0.3246,False,True,0.1225,0.0234,False,False,False
R_E_km0_7599_am0_0524_s42,-,-0.7599,0.0125,-0.0524,42,125,-0.0009,-0.5484,-0.0129,-1.1934,1.3545,0.9656,3.0436,0.3272,False,True,0.1203,0.0227,False,False,True
R_E_km0_7599_am0_0524_s42,-,-0.7599,0.0125,-0.0524,42,150,-0.0013,-0.8425,-0.0114,-1.0966,1.4615,0.9664,3.0448,0.3271,False,True,0.1202,0.0231,False,False,True
R_E_km0_7599_am0_0524_s42,-,-0.7599,0.0125,-0.0524,42,175,-0.0,0.3895,0.0021,0.2143,1.3552,0.9664,3.0411,0.3275,False,True,0.1201,0.0233,False,False,True
R_E_km0_7599_am0_0524_s42,-,-0.7599,0.0125,-0.0524,42,200,-0.0009,-0.4801,0.0054,0.5258,1.4597,0.9662,3.0394,0.3276,False,True,0.1201,0.0238,False,False,True
R_E_km0_7599_am0_0524_s42,-,-0.7599,0.0125,-0.0524,42,225,-0.0012,-0.8763,0.0079,0.9336,1.3532,0.9662,3.0391,0.3276,False,True,0.1201,0.023,False,False,True
R_E_km0_7599_am0_0524_s42,-,-0.7599,0.0125,-0.0524,42,250,-0.0017,-1.6373,-0.0016,-0.2131,1.4697,0.9678,3.0437,0.3274,False,True,0.1198,0.0233,False,False,True
R_E_km0_7599_am0_0524_s42,-,-0.7599,0.0125,-0.0524,42,275,-0.0022,-1.8687,0.0006,0.0891,1.3488,0.9676,3.0464,0.3271,False,True,0.1199,0.0224,False,False,True
R_E_km0_7599_am0_0524_s42,-,-0.7599,0.0125,-0.0524,42,300,-0.0011,-0.7151,0.0126,1.3593,1.4624,0.9671,3.0453,0.3272,False,True,0.12,0.0228,False,False,True
R_E_km0_7599_am0_0524_s137,-,-0.7599,0.0125,-0.0524,137,0,0.0026,3.0492,-0.0468,-5.2218,0.6658,0.317,1.0115,0.3713,False,True,0.2196,0.0476,False,False,False
R_E_km0_7599_am0_0524_s137,-,-0.7599,0.0125,-0.0524,137,25,0.0026,2.7172,-0.0424,-4.5655,0.3431,0.3994,1.7463,0.4233,False,True,0.2155,0.0423,False,False,False
R_E_km0_7599_am0_0524_s137,-,-0.7599,0.0125,-0.0524,137,50,0.0028,2.9263,-0.0293,-3.062,1.1037,0.7484,2.7387,0.3294,False,True,0.1601,0.037,False,False,False
R_E_km0_7599_am0_0524_s137,-,-0.7599,0.0125,-0.0524,137,75,0.0005,1.0249,-0.0253,-2.3915,0.7403,0.766,2.7215,0.366,False,True,0.1535,0.0319,False,False,False
R_E_km0_7599_am0_0524_s137,-,-0.7599,0.0125,-0.0524,137,100,0.0009,1.335,-0.0086,-0.8108,1.4646,0.9638,3.053,0.3262,False,True,0.1209,0.0227,False,False,True
R_E_km0_7599_am0_0524_s137,-,-0.7599,0.0125,-0.0524,137,125,-0.0003,0.2314,-0.0097,-0.9896,1.3524,0.9686,3.0536,0.3267,False,True,0.1198,0.0224,False,False,True
R_E_km0_7599_am0_0524_s137,-,-0.7599,0.0125,-0.0524,137,150,-0.0012,-0.8928,-0.0142,-1.4931,1.457,0.9689,3.0526,0.3267,False,True,0.1198,0.0225,False,False,True
R_E_km0_7599_am0_0524_s137,-,-0.7599,0.0125,-0.0524,137,175,-0.0023,-1.9825,-0.0206,-2.0581,1.3602,0.9683,3.0516,0.3268,False,True,0.1199,0.0225,False,False,False
R_E_km0_7599_am0_0524_s137,-,-0.7599,0.0125,-0.0524,137,200,-0.0012,-1.0619,-0.018,-1.8195,1.4688,0.9679,3.0497,0.3269,False,True,0.1199,0.023,False,False,True
R_E_km0_7599_am0_0524_s137,-,-0.7599,0.0125,-0.0524,137,225,-0.0013,-1.1651,-0.0022,-0.1871,1.3532,0.9676,3.0443,0.3272,False,True,0.1199,0.0225,False,False,True
R_E_km0_7599_am0_0524_s137,-,-0.7599,0.0125,-0.0524,137,250,-0.0013,-1.0138,-0.0108,-1.0377,1.4598,0.9685,3.0463,0.327,False,True,0.1198,0.023,False,False,True
R_E_km0_7599_am0_0524_s137,-,-0.7599,0.0125,-0.0524,137,275,0.0006,0.8212,-0.0053,-0.5072,1.3574,0.9679,3.0457,0.3273,False,True,0.1198,0.0225,False,False,True
R_E_km0_7599_am0_0524_s137,-,-0.7599,0.0125,-0.0524,137,300,-0.0005,-0.0898,0.0029,0.2935,1.464,0.9656,3.0431,0.3277,False,True,0.1202,0.0234,False,False,True
R_E_km0_7599_am0_0524_s256,-,-0.7599,0.0125,-0.0524,256,0,0.0021,2.5523,-0.044,-4.6238,0.5659,0.2685,0.9333,0.378,False,True,0.2248,0.0471,False,False,False
R_E_km0_7599_am0_0524_s256,-,-0.7599,0.0125,-0.0524,256,25,0.0012,1.4125,-0.0421,-3.8882,0.3597,0.36,1.6095,0.4297,False,True,0.2211,0.042,False,False,False
R_E_km0_7599_am0_0524_s256,-,-0.7599,0.0125,-0.0524,256,50,0.0008,1.117,-0.0236,-2.1621,1.0917,0.7153,2.629,0.3344,False,True,0.1654,0.0369,False,False,False
R_E_km0_7599_am0_0524_s256,-,-0.7599,0.0125,-0.0524,256,75,-0.0027,-2.342,-0.016,-1.5796,0.6254,0.7339,2.6609,0.3739,False,True,0.1588,0.032,False,False,False
R_E_km0_7599_am0_0524_s256,-,-0.7599,0.0125,-0.0524,256,100,0.0008,1.2848,0.0135,1.4106,1.4495,0.96,3.0478,0.3264,False,True,0.1217,0.0228,False,False,True
R_E_km0_7599_am0_0524_s256,-,-0.7599,0.0125,-0.0524,256,125,0.0002,0.4954,-0.0021,-0.1746,1.3543,0.9654,3.042,0.3273,False,True,0.1203,0.0226,False,False,True
R_E_km0_7599_am0_0524_s256,-,-0.7599,0.0125,-0.0524,256,150,0.0009,1.4795,-0.0088,-0.9115,1.4622,0.9655,3.0437,0.3272,False,True,0.1203,0.0235,False,False,True
R_E_km0_7599_am0_0524_s256,-,-0.7599,0.0125,-0.0524,256,175,0.0008,1.4982,0.0012,0.0935,1.3451,0.9649,3.0445,0.3272,False,True,0.1205,0.0226,False,False,True
R_E_km0_7599_am0_0524_s256,-,-0.7599,0.0125,-0.0524,256,200,-0.0002,0.2025,-0.0003,-0.1039,1.4654,0.9663,3.0471,0.3269,False,True,0.1203,0.0229,False,False,True
R_E_km0_7599_am0_0524_s256,-,-0.7599,0.0125,-0.0524,256,225,-0.0003,0.0346,-0.0031,-0.3106,1.3559,0.9658,3.0458,0.327,False,True,0.1203,0.0226,False,False,True
R_E_km0_7599_am0_0524_s256,-,-0.7599,0.0125,-0.0524,256,250,-0.0005,-0.0906,-0.0183,-1.9424,1.4592,0.9654,3.044,0.3272,False,True,0.1204,0.023,False,False,True
R_E_km0_7599_am0_0524_s256,-,-0.7599,0.0125,-0.0524,256,275,0.0007,1.3118,-0.0003,0.1115,1.3503,0.9655,3.0449,0.3274,False,True,0.1203,0.0224,False,False,True
R_E_km0_7599_am0_0524_s256,-,-0.7599,0.0125,-0.0524,256,300,0.0009,1.445,0.0039,0.4364,1.4693,0.9667,3.048,0.3272,False,True,0.1201,0.0227,False,False,True
R_E_km0_7599_am0_0524_s1024,-,-0.7599,0.0125,-0.0524,1024,0,0.0029,3.9072,-0.0464,-4.8578,0.5423,0.2574,0.8785,0.3793,False,True,0.2259,0.0482,False,False,False
R_E_km0_7599_am0_0524_s1024,-,-0.7599,0.0125,-0.0524,1024,25,0.0031,3.3584,-0.0428,-4.3682,0.3731,0.3517,1.5458,0.4311,False,True,0.2223,0.0433,False,False,False
R_E_km0_7599_am0_0524_s1024,-,-0.7599,0.0125,-0.0524,1024,50,0.0021,2.3954,-0.0307,-3.0084,1.0805,0.7076,2.5894,0.3358,False,True,0.1666,0.038,False,False,False
R_E_km0_7599_am0_0524_s1024,-,-0.7599,0.0125,-0.0524,1024,75,-0.0013,-0.9278,-0.0254,-2.6395,0.6076,0.7259,2.6465,0.3763,False,True,0.1601,0.0327,False,False,False
R_E_km0_7599_am0_0524_s1024,-,-0.7599,0.0125,-0.0524,1024,100,0.0003,0.6575,-0.0052,-0.6555,1.4501,0.9597,3.0493,0.3268,False,True,0.1216,0.0235,False,False,True
R_E_km0_7599_am0_0524_s1024,-,-0.7599,0.0125,-0.0524,1024,125,0.0003,0.8115,0.0079,0.8123,1.3446,0.966,3.0459,0.3271,False,True,0.1203,0.023,False,False,True
R_E_km0_7599_am0_0524_s1024,-,-0.7599,0.0125,-0.0524,1024,150,0.0004,0.8778,0.0037,0.5272,1.4716,0.9666,3.0472,0.327,False,True,0.1202,0.0236,False,False,True
R_E_km0_7599_am0_0524_s1024,-,-0.7599,0.0125,-0.0524,1024,175,0.0015,2.0494,-0.0042,-0.4442,1.3545,0.9673,3.0539,0.3265,False,True,0.1201,0.023,False,False,False
R_E_km0_7599_am0_0524_s1024,-,-0.7599,0.0125,-0.0524,1024,200,0.0018,2.4719,-0.004,-0.4818,1.4603,0.967,3.056,0.3266,False,True,0.1202,0.0235,False,False,False
R_E_km0_7599_am0_0524_s1024,-,-0.7599,0.0125,-0.0524,1024,225,0.0011,1.2944,0.0038,0.3758,1.3556,0.9673,3.0534,0.3268,False,True,0.1201,0.0229,False,False,True
R_E_km0_7599_am0_0524_s1024,-,-0.7599,0.0125,-0.0524,1024,250,0.0016,1.902,0.0023,0.3769,1.4603,0.9665,3.0509,0.3271,False,True,0.1202,0.0232,False,False,True
R_E_km0_7599_am0_0524_s1024,-,-0.7599,0.0125,-0.0524,1024,275,-0.0001,0.2234,0.0158,1.7803,1.3583,0.966,3.0413,0.3278,False,True,0.1201,0.0225,False,False,True
R_E_km0_7599_am0_0524_s1024,-,-0.7599,0.0125,-0.0524,1024,300,-0.0008,-0.359,0.0001,0.1034,1.457,0.9661,3.0414,0.3277,False,True,0.1201,0.023,False,False,True
R_E_km0_7599_am0_0524_s31415,-,-0.7599,0.0125,-0.0524,31415,0,0.0026,3.2021,-0.0436,-4.2725,0.015,0.0401,0.3831,0.4177,False,True,0.2429,0.0476,False,False,False
R_E_km0_7599_am0_0524_s31415,-,-0.7599,0.0125,-0.0524,31415,25,0.0043,4.8507,-0.0465,-4.6846,0.0369,0.0283,0.149,0.4216,True,True,0.2437,0.0477,False,False,False
R_E_km0_7599_am0_0524_s31415,-,-0.7599,0.0125,-0.0524,31415,50,0.0032,3.6436,-0.0521,-5.1832,0.1368,0.0696,0.2726,0.4079,False,True,0.2407,0.0487,False,False,False
R_E_km0_7599_am0_0524_s31415,-,-0.7599,0.0125,-0.0524,31415,75,0.0054,5.6751,-0.0596,-6.4909,0.3113,0.1661,0.6883,0.4428,False,True,0.2413,0.0455,False,False,False
R_E_km0_7599_am0_0524_s31415,-,-0.7599,0.0125,-0.0524,31415,100,0.0042,4.4288,-0.0431,-4.5485,1.0589,0.5496,1.7894,0.3501,False,True,0.1905,0.0414,False,False,False
R_E_km0_7599_am0_0524_s31415,-,-0.7599,0.0125,-0.0524,31415,125,0.003,3.5851,-0.0214,-2.1473,0.2523,0.5851,2.4008,0.3997,False,True,0.1852,0.0364,False,False,False
R_E_km0_7599_am0_0524_s31415,-,-0.7599,0.0125,-0.0524,31415,150,0.002,2.4844,-0.0007,-0.0795,1.2776,0.9225,3.1218,0.3137,False,True,0.1316,0.0282,False,False,False
R_E_km0_7599_am0_0524_s31415,-,-0.7599,0.0125,-0.0524,31415,175,-0.0017,-1.2831,-0.0041,-0.3121,1.2651,0.932,2.9907,0.3325,False,True,0.1259,0.0254,False,False,True
R_E_km0_7599_am0_0524_s31415,-,-0.7599,0.0125,-0.0524,31415,200,-0.0007,-0.1359,-0.0019,-0.1797,1.4543,0.9658,3.0434,0.3269,False,True,0.1204,0.0231,False,False,True
R_E_km0_7599_am0_0524_s31415,-,-0.7599,0.0125,-0.0524,31415,225,-0.0017,-1.2651,-0.0033,-0.1899,1.353,0.9669,3.0431,0.3273,False,True,0.12,0.0225,False,False,True
R_E_km0_7599_am0_0524_s31415,-,-0.7599,0.0125,-0.0524,31415,250,-0.0003,0.1431,-0.0099,-1.0399,1.4703,0.9669,3.0435,0.3273,False,True,0.12,0.0235,False,False,True
R_E_km0_7599_am0_0524_s31415,-,-0.7599,0.0125,-0.0524,31415,275,-0.0005,0.0026,-0.008,-0.8837,1.3506,0.9677,3.0506,0.3269,False,True,0.12,0.0226,False,False,True
R_E_km0_7599_am0_0524_s31415,-,-0.7599,0.0125,-0.0524,31415,300,-0.0006,-0.1117,-0.0053,-0.4477,1.4574,0.9655,3.0463,0.3272,False,True,0.1203,0.0234,False,False,True
R_E_km0_7599_am0_1054_s42,-,-0.7599,0.025,-0.1054,42,0,0.0043,5.4111,-0.0419,-4.1486,1.1773,0.5831,1.811,0.3455,False,True,0.1855,0.0407,False,False,False
R_E_km0_7599_am0_1054_s42,-,-0.7599,0.025,-0.1054,42,25,0.0038,4.7557,-0.0368,-3.7298,0.1534,0.6115,2.5063,0.3987,False,True,0.1803,0.0343,False,False,False
R_E_km0_7599_am0_1054_s42,-,-0.7599,0.025,-0.1054,42,50,0.0042,5.314,-0.0067,-0.6225,1.2584,0.9734,3.2846,0.3042,False,True,0.124,0.0258,False,False,False
R_E_km0_7599_am0_1054_s42,-,-0.7599,0.025,-0.1054,42,75,0.0006,1.1806,-0.021,-2.0898,1.3734,0.9797,3.0762,0.3251,False,True,0.118,0.0212,False,False,False
R_E_km0_7599_am0_1054_s42,-,-0.7599,0.025,-0.1054,42,100,0.0006,1.1572,-0.0226,-2.1792,1.4809,0.9779,3.0722,0.3255,False,True,0.1182,0.0221,False,False,False
R_E_km0_7599_am0_1054_s42,-,-0.7599,0.025,-0.1054,42,125,-0.0005,-0.3393,-0.0043,-0.3556,1.3712,0.9772,3.0728,0.3254,False,True,0.1184,0.0219,False,False,True
R_E_km0_7599_am0_1054_s42,-,-0.7599,0.025,-0.1054,42,150,-0.0006,-0.3848,-0.0103,-1.0076,1.4791,0.9773,3.0731,0.3254,False,True,0.1184,0.0225,False,False,True
R_E_km0_7599_am0_1054_s42,-,-0.7599,0.025,-0.1054,42,175,0.0006,1.2254,0.0033,0.323,1.3688,0.9772,3.0693,0.3258,False,True,0.1183,0.0223,False,False,True
R_E_km0_7599_am0_1054_s42,-,-0.7599,0.025,-0.1054,42,200,0.0001,0.4393,0.0074,0.7347,1.475,0.977,3.069,0.3258,False,True,0.1183,0.0228,False,False,True
R_E_km0_7599_am0_1054_s42,-,-0.7599,0.025,-0.1054,42,225,-0.0003,0.0155,0.014,1.5027,1.3687,0.9771,3.0685,0.3259,False,True,0.1183,0.0222,False,False,True
R_E_km0_7599_am0_1054_s42,-,-0.7599,0.025,-0.1054,42,250,-0.0005,-0.5237,0.0006,0.0322,1.4828,0.9774,3.0688,0.3259,False,True,0.1182,0.0227,False,False,True
R_E_km0_7599_am0_1054_s42,-,-0.7599,0.025,-0.1054,42,275,-0.0009,-0.8056,-0.0034,-0.3363,1.3632,0.9772,3.0714,0.3256,False,True,0.1184,0.0219,False,False,True
R_E_km0_7599_am0_1054_s42,-,-0.7599,0.025,-0.1054,42,300,0.0001,0.5975,0.0093,1.0386,1.4777,0.9766,3.0701,0.3257,False,True,0.1184,0.0222,False,False,True
R_E_km0_7599_am0_1054_s137,-,-0.7599,0.025,-0.1054,137,0,0.0027,3.4545,-0.0478,-5.3073,1.0896,0.6072,2.0824,0.3534,False,True,0.1825,0.0378,False,False,False
R_E_km0_7599_am0_1054_s137,-,-0.7599,0.025,-0.1054,137,25,0.0026,3.1944,-0.0493,-5.1274,0.1556,0.6228,2.4629,0.406,False,True,0.1772,0.0319,False,False,False
R_E_km0_7599_am0_1054_s137,-,-0.7599,0.025,-0.1054,137,50,0.0041,5.7066,-0.0073,-0.7378,1.3808,0.9693,3.1594,0.3165,False,True,0.1222,0.0234,False,False,False
R_E_km0_7599_am0_1054_s137,-,-0.7599,0.025,-0.1054,137,75,0.0018,2.6876,-0.0056,-0.5744,1.3722,0.9787,3.0748,0.3252,False,True,0.1181,0.0212,False,False,False
R_E_km0_7599_am0_1054_s137,-,-0.7599,0.025,-0.1054,137,100,0.0018,2.7248,-0.0044,-0.3682,1.4878,0.9786,3.074,0.3253,False,True,0.1181,0.0218,False,False,False
R_E_km0_7599_am0_1054_s137,-,-0.7599,0.025,-0.1054,137,125,0.0007,1.3956,-0.007,-0.7065,1.3659,0.9786,3.0757,0.3251,False,True,0.1182,0.0216,False,False,True
R_E_km0_7599_am0_1054_s137,-,-0.7599,0.025,-0.1054,137,150,0.0001,0.5395,-0.0066,-0.613,1.4723,0.9787,3.0757,0.3251,False,True,0.1182,0.0218,False,False,True
R_E_km0_7599_am0_1054_s137,-,-0.7599,0.025,-0.1054,137,175,-0.0009,-0.819,-0.0147,-1.4487,1.3731,0.9781,3.0746,0.3252,False,True,0.1183,0.0217,False,False,True
R_E_km0_7599_am0_1054_s137,-,-0.7599,0.025,-0.1054,137,200,-0.0005,-0.5206,-0.014,-1.3823,1.4835,0.9775,3.0737,0.3253,False,True,0.1183,0.0222,False,False,True
R_E_km0_7599_am0_1054_s137,-,-0.7599,0.025,-0.1054,137,225,-0.001,-1.0947,0.0001,0.0563,1.3659,0.9773,3.0708,0.3256,False,True,0.1183,0.0218,False,False,True
R_E_km0_7599_am0_1054_s137,-,-0.7599,0.025,-0.1054,137,250,-0.0011,-1.1341,-0.0057,-0.5114,1.4756,0.9783,3.073,0.3254,False,True,0.1182,0.0222,False,False,True
R_E_km0_7599_am0_1054_s137,-,-0.7599,0.025,-0.1054,137,275,0.0007,1.0204,-0.002,-0.1937,1.3697,0.9776,3.0699,0.3257,False,True,0.1182,0.0218,False,False,True
R_E_km0_7599_am0_1054_s137,-,-0.7599,0.025,-0.1054,137,300,0.0005,1.2175,0.0106,0.9883,1.4799,0.9757,3.0667,0.3261,False,True,0.1185,0.0226,False,False,True
R_E_km0_7599_am0_1054_s256,-,-0.7599,0.025,-0.1054,256,0,0.004,4.6029,-0.033,-3.1474,1.1125,0.5995,1.8913,0.3517,False,True,0.1836,0.0384,False,False,False
R_E_km0_7599_am0_1054_s256,-,-0.7599,0.025,-0.1054,256,25,0.0033,3.8903,-0.0286,-2.9757,0.1461,0.6177,2.4724,0.4043,False,True,0.1785,0.0326,False,False,False
R_E_km0_7599_am0_1054_s256,-,-0.7599,0.025,-0.1054,256,50,0.0036,4.8153,-0.0095,-0.7846,1.3548,0.9707,3.1965,0.3127,False,True,0.1228,0.024,False,False,False
R_E_km0_7599_am0_1054_s256,-,-0.7599,0.025,-0.1054,256,75,-0.0005,-0.3129,0.0087,0.8612,1.3749,0.9803,3.079,0.3248,False,True,0.1179,0.0213,False,False,True
R_E_km0_7599_am0_1054_s256,-,-0.7599,0.025,-0.1054,256,100,0.0001,0.5067,0.0131,1.3434,1.4781,0.9771,3.0726,0.3255,False,True,0.1184,0.0221,False,False,True
R_E_km0_7599_am0_1054_s256,-,-0.7599,0.025,-0.1054,256,125,-0.0007,-0.5659,-0.0007,-0.0568,1.3703,0.977,3.0726,0.3255,False,True,0.1184,0.0218,False,False,True
R_E_km0_7599_am0_1054_s256,-,-0.7599,0.025,-0.1054,256,150,-0.0009,-0.6829,-0.0097,-1.0024,1.478,0.9761,3.0716,0.3256,False,True,0.1186,0.0229,False,False,True
R_E_km0_7599_am0_1054_s256,-,-0.7599,0.025,-0.1054,256,175,-0.001,-0.8798,0.0006,0.0308,1.3598,0.9756,3.0725,0.3255,False,True,0.1187,0.0219,False,False,True
