run_id,mode,stage,c_label,kappa,tier,u_const,seed,window_start_tick,window_start_block,window_start_schedule_phase,window_in_primary_family,primary_exclusion_reason,window_mean_rho,raw_Psi_meanI_state,Psi_meanI_state_z,raw_Psi_persistence_I,Psi_persistence_I_z,relative_drift,rho_cv,rho_range_over_mean,mean_active_state_variance,persistence_std,Steady_State_Candidate_APPARATUS_ONLY,Lifted_Activation_Candidate_APPARATUS_ONLY,extinction_degenerate_APPARATUS_ONLY,saturation_degenerate_APPARATUS_ONLY,LowLow_Nondegenerate_Candidate_APPARATUS_ONLY,analytic_realized_delta_p_u0_convention,driven_realized_contrast_mean,driven_realized_contrast_range,window_schedule_composition
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s137,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,137,200,8,2,True,,0.406204,0.0002936809706649442,0.6710347962250075,0.011852246891643575,1.2364519885127143,0.0025721668912071097,0.02288404217809916,0.11915195291244804,0.24111590240000003,0.048457304753772676,True,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s137,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,137,225,9,0,True,,0.40715599999999996,0.00036474415592157195,0.8470896861030701,0.01626705802878094,1.753515194747072,0.007777453005454249,0.021532311838880207,0.11887335537515509,0.24130313120000005,0.04833333905287322,True,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s137,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,137,250,10,1,True,,0.40706,-0.00048811781107255286,-0.0354496695247548,-0.014300356189339237,-1.416844730086405,0.0038828626048312363,0.022086548844994988,0.11202279734677241,0.24128132640000005,0.04854725944891226,True,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s137,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,137,275,11,2,True,,0.40725199999999995,0.00043961257098017127,0.8463703571534259,-0.022394903011902455,-2.01509641158721,0.005102216278070162,0.02262570483967304,0.11196998391175486,0.24131290400000002,0.04893678060518489,True,True,False,False,False,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s137,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,137,300,12,0,False,EXITS_PRIMARY_BLOCK_SET,0.40742399999999995,0.0005729963055079828,1.0827520844385485,-0.012003224309237276,-1.2334635837611905,0.006858602902836261,0.021030834756074573,0.08934181567766791,0.2413562656,0.04818219820639154,True,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s256,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,256,0,0,0,False,PRE_PRIMARY_PHASE_IMBALANCE,0.405932,-0.0006911579692640057,-0.3023341566757126,0.006513191403162877,0.6180750196898332,0.04873007809456012,0.08002687678967102,0.8257540651494483,0.24009590559999996,0.04666188354535209,False,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s256,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,256,25,1,1,False,PRE_PRIMARY_PHASE_IMBALANCE,0.408576,-0.0005586698770170696,-0.238478367465589,0.005835404636374931,0.5364993896723365,0.009304266870082201,0.025877855461005853,0.11748120271998057,0.24152986239999996,0.04671072921717236,True,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s256,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,256,50,2,2,False,PRE_PRIMARY_PHASE_IMBALANCE,0.407396,0.0004542015541335315,0.8312915308405813,0.016201450483941712,1.7303297801572755,0.023723960178613283,0.025004698615873268,0.10505748680630767,0.24132072800000004,0.04674333304333357,True,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s256,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,256,75,3,0,True,,0.40647600000000006,-0.0001232477598947343,0.3427900040375592,-0.002561650700184356,-0.32463191520499135,0.018538741615290604,0.02524884955778222,0.1220244242660713,0.24114793120000003,0.04814832732297146,True,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s256,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,256,100,4,1,True,,0.40617999999999993,-0.000175457787064324,0.0710807521732142,-0.006287451858063963,-0.7789673959007417,0.005327235157592012,0.02538965177750345,0.12211334846099436,0.2410914544,0.049252894331196416,True,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
c3_w2_tcop_cm0_states_L0.4_kp0_0000_ucp0_0498_s256,cm0,stageC,0.0,0.0,0.1,0.04977134874876729,256,125,5,2,True,,0.406664,-2.683606300122293e-05,0.2719960406812425,-0.017329809662869584,-1.7606093175208384,0.01476511426946881,0.024789865692107785,0.1327877556587557,0.2411867616,0.049258411505041455,True,True,False,False,True,0.0,0.0,0.0,"{""0.0498"": 4}"
