Tick,epoch,Lambda_total_mean,Lambda_total_std,Lambda_total_min,Lambda_total_max,Drive_Raw_mean,Drive_Raw_std,Drive_Raw_min,Drive_Raw_max,p_act_mean,p_act_std,p_act_min,p_act_max,Psi_local_mean,Psi_local_std,Psi_local_min,Psi_local_max,b_i_v_mean,b_i_v_std,b_i_v_min,b_i_v_max,b_i_u_mean,b_i_u_std,b_i_u_min,b_i_u_max,b_i_r_mean,b_i_r_std,b_i_r_min,b_i_r_max,Local_Density_mean,Local_Density_std,Local_Density_min,Local_Density_max
670,2,0.6553771252585413,0.06941388479653703,0.4596392298461659,0.90300308694251,-0.9462258739658348,0.31533311586775775,-1.9211808477729155,0.16595884899469482,0.2910102931724663,0.063139859619402,0.1364526448696906,0.5459807993503452,0.00125,1.2494992747096734,-5.0,6.0,0.7314847173517048,0.09469404222742381,0.4596392298461659,0.9511979726801981,0.7296785965002567,0.09485182663478905,0.510512064241901,0.9863881406790836,0.7321164497034489,0.09422919626729849,0.4834122157345998,0.994,0.295625,0.16204383087609353,0.0,0.875
671,2,0.6553783752585413,0.06943391470226647,0.4596392298461659,0.90300308694251,-0.9491896239658348,0.3209140110705082,-2.487607688262912,0.10328904372531689,0.29058147958345226,0.06402318086315509,0.08596419117975881,0.5305413347784326,0.0075,1.2067285320236694,-6.0,7.0,0.7314859673517049,0.09467472742443872,0.4596392298461659,0.9491979726801981,0.7296798465002567,0.09487405645300598,0.510512064241901,0.9863881406790836,0.7321176997034489,0.09427750185866536,0.4834122157345998,0.996,0.304375,0.16826434745661362,0.0,1.0
672,2,0.6553858752585413,0.06945504381409454,0.4596392298461659,0.90400308694251,-0.9563471239658348,0.3307859315865423,-2.270319519951328,0.044789043725317335,0.28946912503375055,0.0652458739497539,0.10267498708839279,0.5160834355490111,0.015,1.1531587054694596,-4.0,6.0,0.731493467351705,0.09469275208389952,0.4596392298461659,0.9491979726801981,0.7296873465002568,0.0949352810241326,0.510512064241901,0.9863881406790836,0.7321251997034488,0.09427114641967951,0.4834122157345998,0.996,0.3025,0.17274665336845169,0.0,1.0
673,2,0.6554008752585413,0.0695479366477506,0.4596392298461659,0.90500308694251,-0.9441777489658348,0.31703278504422555,-2.0908130194232797,0.1716807594943237,0.291443508701753,0.06398904308796076,0.11889302939592102,0.5473869287202645,-0.04625,1.0501718609351518,-4.0,5.0,0.7315084673517049,0.09475116904370619,0.4596392298461659,0.9491979726801981,0.7297023465002568,0.09496027426194453,0.510512064241901,0.9863881406790836,0.7321401997034489,0.09434838372400672,0.4834122157345998,0.996,0.295625,0.16053012762406937,0.0,0.875
674,2,0.6553546252585413,0.06960172389781007,0.4596392298461659,0.90300308694251,-0.9491283739658348,0.32221255240490587,-1.7550184853718123,0.17451234777004032,0.2906142113558206,0.06479933290385093,0.15594118434493864,0.5480825232579383,-0.12125,1.0944397824914809,-5.0,5.0,0.7314622173517048,0.09478307232285206,0.4596392298461659,0.9491979726801981,0.7296560965002566,0.09495482463365774,0.508512064241901,0.9863881406790836,0.7320939497034489,0.09435742609074152,0.4834122157345998,0.996,0.293125,0.16296687738617316,0.0,0.75
675,2,0.6552333752585413,0.06961897228440592,0.4596392298461659,0.90300308694251,-0.9437539989658349,0.3186703647142043,-2.1614430806153364,0.17451234777004032,0.29158912629162226,0.06399765468554611,0.11223407432010668,0.5480825232579383,-0.08,1.135165186217407,-6.0,5.0,0.7313409673517048,0.09479711935430246,0.4596392298461659,0.9491979726801981,0.7295348465002567,0.0949563686254686,0.508512064241901,0.9833881406790836,0.7319726997034489,0.09436136547351918,0.4834122157345998,0.996,0.289375,0.15641366428480602,0.0,0.875
676,2,0.6551533752585413,0.06961346421026597,0.4596392298461659,0.90300308694251,-0.9604021239658348,0.3338887759599653,-2.0198098434553886,0.11201234777004032,0.2887431751589965,0.06618118055459589,0.12596726835069796,0.5326941061704064,-0.0725,1.1825792785263913,-6.0,5.0,0.7312609673517049,0.0948014813089248,0.4596392298461659,0.9491979726801981,0.7294548465002567,0.09493806421340341,0.507512064241901,0.9783881406790836,0.7318926997034488,0.09435640691622106,0.4834122157345998,0.997,0.281875,0.16494435614776276,0.0,0.875
677,2,0.6550808752585414,0.06972940433100569,0.4606392298461659,0.90300308694251,-0.9595983739658348,0.3246003684805771,-1.8446145136286112,0.17451234777004032,0.2886188682467204,0.06488002511552077,0.14514139110991858,0.5480825232579383,-0.10375,1.1271583462406691,-6.0,5.0,0.731188467351705,0.0948920603505053,0.4606392298461659,0.9521979726801981,0.7293823465002568,0.09502212758581823,0.507512064241901,0.9743881406790836,0.7318201997034488,0.09440590409693814,0.4834122157345998,0.997,0.265,0.15331493322569723,0.0,0.75
678,2,0.6549771252585412,0.06974186400979714,0.4596392298461659,0.90300308694251,-0.9360289989658348,0.3251748251845603,-1.9699517430323965,0.11201234777004032,0.2932864260368315,0.06528911239143159,0.1311701294891078,0.5326941061704064,-0.055,1.066876281487221,-6.0,4.0,0.731084717351705,0.09494012267656729,0.4596392298461659,0.9541979726801981,0.7292785965002568,0.09500249072626175,0.507512064241901,0.9743881406790836,0.7317164497034488,0.09440557589341565,0.4834122157345998,0.997,0.298125,0.15394677448715838,0.0,0.875
679,2,0.6549221252585413,0.06977294160504473,0.4596392298461659,0.90300308694251,-0.9411708739658349,0.3194143536410926,-1.808077978395255,0.11201234777004032,0.29209965503259677,0.06451485176837957,0.1494618741122571,0.5326941061704064,0.0175,1.2112777344605985,-5.0,5.0,0.7310297173517049,0.09494040138938299,0.4596392298461659,0.9541979726801981,0.7292235965002568,0.09500269735800312,0.507512064241901,0.9743881406790836,0.7316614497034489,0.09442788244025013,0.4834122157345998,0.995,0.29625,0.1569658601416244,0.0,0.75
680,2,0.6549396252585413,0.06978624178455213,0.4596392298461659,0.9042951898735808,-0.9538352489658348,0.3272599691002549,-2.0198098434553886,0.10345884899469482,0.28984773731500996,0.06506467367891558,0.12596726835069796,0.5305832495058213,0.01875,1.1628191766134577,-6.0,5.0,0.7310472173517049,0.09496304957975876,0.4596392298461659,0.9521979726801981,0.7292410965002567,0.09499078038609356,0.507512064241901,0.9743881406790836,0.7316789497034489,0.09447151671891243,0.4834122157345998,0.995,0.293125,0.16528739176053325,0.0,0.875
681,2,0.6549583752585413,0.06976996634855757,0.4596392298461659,0.9072951898735808,-0.9530571239658349,0.32850080144767707,-2.1614430806153364,0.19168075949432328,0.29001407670243656,0.06554077776203078,0.11223407432010668,0.552296265209691,-0.00625,1.1532393236011336,-5.0,6.0,0.7310659673517048,0.09498540227608762,0.4596392298461659,0.9521979726801981,0.7292598465002569,0.09503449085712701,0.507512064241901,0.9743881406790836,0.7316976997034489,0.09443548564573931,0.4844122157345998,0.997,0.300625,0.16827363318416821,0.0,0.875
682,2,0.6549521252585413,0.06977141649437234,0.4596392298461659,0.9072951898735808,-0.9550352489658348,0.32879356267634324,-2.062351137061601,0.12918075949432328,0.28963806677054155,0.06560393802822746,0.12168220120083456,0.5369278502035092,-0.01125,1.1423105696350708,-5.0,6.0,0.7310597173517048,0.09501315303077558,0.4596392298461659,0.9521979726801981,0.7292535965002568,0.09504881977198129,0.507512064241901,0.9743881406790836,0.7316914497034489,0.09443616246034064,0.4844122157345998,0.997,0.284375,0.1616262567623219,0.0,0.75
683,2,0.6549408752585413,0.06984565362366993,0.4596392298461659,0.9072951898735808,-0.9422677489658348,0.316048358986698,-2.038858466237463,0.12918075949432328,0.2918310129007835,0.0631471236256134,0.1240311911681011,0.5369278502035092,-0.03375,1.196917264266833,-5.0,5.0,0.7310484673517049,0.09509224737740331,0.4596392298461659,0.9521979726801981,0.7292423465002568,0.09511094414905226,0.507512064241901,0.9743881406790836,0.7316801997034489,0.09447779688228497,0.4844122157345998,0.996,0.294375,0.15694719454326034,0.0,0.875
684,2,0.6549071252585413,0.06987844239679974,0.4596392298461659,0.9082951898735808,-0.9552152489658349,0.3241040586481816,-2.038858466237463,0.19568075949432284,0.2894789214046953,0.06468956437489119,0.1240311911681011,0.5532770383520567,-0.09,0.9788513676753994,-6.0,4.0,0.7310147173517049,0.09509493358399645,0.4596392298461659,0.9511979726801981,0.7292085965002567,0.09515563194340816,0.507512064241901,0.9723881406790836,0.7316464497034488,0.09448946327122845,0.4844122157345998,0.996,0.276875,0.15718594681141188,0.0,0.75
685,2,0.6548171252585413,0.06989584389762356,0.4596392298461659,0.9102951898735808,-0.9394033739658348,0.3218086663513976,-2.1614430806153364,0.1345123477700394,0.2925370475856542,0.06447458506125764,0.11223407432010668,0.5382416994252638,-0.12875,1.1117209350821815,-6.0,4.0,0.730924717351705,0.09509379487559054,0.4596392298461659,0.9510781518208437,0.7291185965002568,0.09516698389870608,0.507512064241901,0.9713881406790836,0.7315564497034488,0.09452032588805578,0.4844122157345998,0.996,0.285,0.14897304705885558,0.0,0.875
686,2,0.6546883752585413,0.06988902387972241,0.4606392298461659,0.9112951898735808,-0.9426527489658347,0.31935997552710826,-1.8745572586492676,0.17795884899469527,0.29180603851199544,0.06439521923030861,0.14168513692085405,0.5489289428431043,0.0125,1.2170019515185668,-6.0,7.0,0.7307959673517049,0.095080645769148,0.4606392298461659,0.9520781518208437,0.7289898465002568,0.09515300967217206,0.507512064241901,0.9713881406790836,0.7314276997034489,0.09450602605773241,0.4844122157345998,0.997,0.30625,0.1620185174601965,0.0,0.875
687,2,0.6547008752585413,0.06989637114175944,0.4586392298461659,0.9092951898735808,-0.9517433739658349,0.32742418075098284,-2.396310424087755,0.1371807594943233,0.29023731619932985,0.06521421214088309,0.09261993335706445,0.5388990936281342,-0.04125,1.1037655718040855,-5.0,5.0,0.730808467351705,0.09512220938929294,0.4586392298461659,0.9550781518208437,0.7290023465002569,0.09513077887079019,0.507512064241901,0.9713881406790836,0.7314401997034489,0.09449868667339253,0.4844122157345998,0.997,0.290625,0.16168666650345662,0.0,1.0
688,2,0.6546596252585413,0.06993996185374746,0.4586392298461659,0.9082951898735808,-0.9568302489658348,0.32624581464223473,-1.969951743032396,0.19568075949432284,0.28919645862569865,0.06537405531902969,0.13117012948910783,0.5532770383520567,-0.0325,1.0800202544397026,-4.0,4.0,0.7307672173517049,0.09518262845110992,0.4586392298461659,0.9550781518208437,0.7289610965002568,0.095109804344624,0.507512064241901,0.9713881406790836,0.7313989497034489,0.09457448492228676,0.4844122157345998,0.999,0.274375,0.1560986767240517,0.0,0.75
689,2,0.6546271252585413,0.06996414521887226,0.4556392298461659,0.9082951898735808,-0.9532883739658348,0.31339138659874727,-1.9189415107834265,0.19568075949432284,0.28956885562349677,0.06279120676967602,0.13669985163324216,0.5532770383520567,-0.01375,1.161275564842385,-6.0,6.0,0.7307347173517048,0.09519336592675073,0.4556392298461659,0.9550781518208437,0.7289285965002567,0.0950935078401308,0.507512064241901,0.9713881406790836,0.7313664497034489,0.09460674841253293,0.4844122157345998,1.0,0.2875,0.1609905859048907,0.0,0.875
690,2,0.6546133752585414,0.07000466546496427,0.4536392298461659,0.9062951898735808,-0.9611558739658348,0.3267681810550291,-1.8497452152698153,0.13528904372531692,0.2883816550475893,0.06510347966699374,0.14454378628553308,0.5384330597474819,-0.05125,1.0982365125509168,-5.0,6.0,0.7307209673517049,0.09521809954279856,0.4536392298461659,0.9550781518208437,0.7289148465002567,0.09509425069830424,0.509512064241901,0.9713881406790836,0.7313526997034487,0.09461593482206634,0.4844122157345998,0.997,0.274375,0.15937990188540083,0.0,0.875
691,2,0.6545621252585413,0.06998117747183256,0.4536392298461659,0.9062951898735808,-0.9730796239658348,0.338948773330274,-1.9271424730417124,0.17795884899469527,0.2863829447162796,0.06716758804536886,0.13579653058224592,0.5489289428431043,-0.1,1.0307764064044151,-5.0,5.0,0.7306697173517049,0.09519473636388906,0.4536392298461659,0.9550781518208437,0.7288635965002568,0.09509905806206564,0.509512064241901,0.9696230211666584,0.7313014497034489,0.09461465711746117,0.4844122157345998,0.997,0.2575,0.15700567266821921,0.0,0.75
692,2,0.6544621252585414,0.06995633537918608,0.4556392298461659,0.9062951898735808,-0.9612139989658348,0.3236318975754878,-2.0398098434553886,0.11433829035663301,0.2883010344191671,0.06420367559329443,0.12393523545118619,0.5332679374328051,0.025,1.154610323875549,-6.0,5.0,0.730569717351705,0.09519218084776335,0.4556392298461659,0.9550781518208437,0.7287635965002568,0.09510875646805575,0.509512064241901,0.9716230211666584,0.7312014497034488,0.09459141257602062,0.4844122157345998,0.997,0.274375,0.15895041483116676,0.0,0.875
693,2,0.6544871252585414,0.069968532593203,0.4546392298461659,0.9102951898735808,-0.9454108739658348,0.3260196137204143,-1.8900273750899044,0.13545884899469485,0.29145499505529904,0.06543443182017342,0.13992893469803866,0.5384748945913006,0.03875,1.0687602338691313,-5.0,4.0,0.7305947173517049,0.09520067415862414,0.4546392298461659,0.9550781518208437,0.7287885965002567,0.0950918273434278,0.509512064241901,0.9746230211666584,0.7312264497034487,0.0946025540597227,0.4844122157345998,0.996,0.30625,0.16351844314938913,0.0,0.875
694,2,0.6545258752585412,0.06997408145411559,0.4546392298461659,0.9102951898735808,-0.9579121239658348,0.32358684758191697,-1.9578113431981912,0.1192890437253169,0.28894341103969223,0.06439441213535858,0.13246706463798186,0.5344890777860031,0.02875,1.1171049357602891,-5.0,5.0,0.730633467351705,0.09523649587320775,0.4546392298461659,0.9550781518208437,0.7288273465002568,0.09508746865821284,0.509512064241901,0.9746230211666584,0.7312651997034488,0.0945733699881586,0.4844122157345998,0.996,0.27875,0.1592634413479754,0.0,0.875
695,2,0.6545546252585414,0.06998130152388048,0.4546392298461659,0.9108647122486737,-0.9537346239658347,0.32666991499342385,-1.9255741143623015,0.20595884899469485,0.2898211880901491,0.06541873559265365,0.1359688558123066,0.5557953842910237,-0.08,1.0827511256055105,-6.0,5.0,0.7306622173517049,0.09525399280352034,0.4546392298461659,0.9550781518208437,0.7288560965002567,0.09512420539094901,0.509512064241901,0.9766230211666584,0.7312939497034489,0.09454644836664852,0.4844122157345998,0.996,0.289375,0.16211613314226317,0.0,0.75
696,2,0.6544746252585414,0.06995466667015474,0.4546392298461659,0.9102951898735808,-0.9659296239658347,0.33259170839829694,-2.1814430806153364,0.20368075949432374,0.2876280834411793,0.06583696919835448,0.110415034534572,0.5552374293972089,-0.015,1.0959128614994897,-5.0,6.0,0.7305822173517049,0.09525007757803712,0.4546392298461659,0.9550781518208437,0.7287760965002568,0.09513827988642173,0.509512064241901,0.9746230211666584,0.7312139497034488,0.09450891382935989,0.4844122157345998,0.995,0.274375,0.16265497417847385,0.0,0.875
697,2,0.6544596252585413,0.06989536143237328,0.4546392298461659,0.9102951898735808,-0.9694271239658347,0.32949534285243015,-1.8832106653486673,0.20368075949432374,0.2868305058508046,0.06557143029379073,0.1407003197268369,0.5552374293972089,0.04125,1.1394289962520703,-5.0,5.0,0.7305672173517048,0.09522265743437332,0.4546392298461659,0.9550781518208437,0.7287610965002568,0.09511601548223797,0.509512064241901,0.9746230211666584,0.7311989497034489,0.09449149461251526,0.4844122157345998,0.996,0.27125,0.16333200467146664,0.0,0.75
698,2,0.6545008752585413,0.06991273425545841,0.4546392298461659,0.9102951898735808,-0.9621527489658348,0.32925249940027257,-2.1814430806153364,0.14118075949432374,0.288242680362561,0.06554824220433456,0.110415034534572,0.5398843143482919,0.04375,1.24873373362779,-6.0,5.0,0.7306084673517048,0.09526804883455971,0.4546392298461659,0.9570781518208437,0.7288023465002567,0.09513735732164771,0.509512064241901,0.9746230211666584,0.7312401997034489,0.09445952176755004,0.4844122157345998,0.998,0.29125,0.16926310879810758,0.0,0.875
699,2,0.6545446252585413,0.06991541996582083,0.4546392298461659,0.9102951898735808,-0.9620558739658348,0.32368036610821055,-2.0152506720926944,0.12328904372531735,0.2881288521981645,0.06446235599421964,0.12643486547184743,0.5354754453889088,-0.015,1.0664309635414755,-5.0,4.0,0.7306522173517049,0.09529795617072591,0.4546392298461659,0.9580781518208437,0.7288460965002568,0.09512550964167935,0.508512064241901,0.9746230211666584,0.7312839497034489,0.09443852127380387,0.4814122157345998,0.999,0.2825,0.16470380611874152,0.0,0.875
700,2,0.6545296252585413,0.06992998223677391,0.4546392298461659,0.9088647122486737,-0.9547721239658348,0.32475315121292336,-1.9698745308210968,0.13545884899469485,0.28957847214153537,0.06483753221656531,0.13117834044603044,0.5384748945913006,-0.08375,1.0899476764964453,-6.0,5.0,0.7306372173517048,0.09529369029794221,0.4546392298461659,0.9580781518208437,0.7288310965002567,0.09513853841561251,0.508512064241901,0.9746230211666584,0.7312689497034489,0.0944571670587585,0.4794122157345998,0.998,0.2825,0.1590327206898002,0.0,0.875
701,2,0.6544458752585414,0.06996389693850778,0.4546392298461659,0.9088647122486737,-0.9403414989658349,0.31684538566349457,-2.1814430806153364,0.12518075949432372,0.29222037138651985,0.06357461584622656,0.110415034534572,0.5359418430597215,-0.05625,1.0894200005048558,-5.0,4.0,0.7305534673517049,0.09526513938372634,0.4546392298461659,0.9580781518208437,0.7287473465002567,0.09515724183419136,0.5082975416975799,0.9746230211666584,0.7311851997034489,0.09446904926203709,0.4794122157345998,0.998,0.29,0.15143067720907807,0.0,0.75
702,2,0.6543896252585413,0.06997228928594408,0.4546392298461659,0.9088647122486737,-0.9492383739658348,0.3147133607964365,-1.926559694876683,0.19795884899469485,0.29038887211162495,0.06325879556798408,0.13586054047984694,0.5538354401173636,0.01375,1.1461068612917384,-6.0,5.0,0.7304972173517049,0.09525008844090609,0.4546392298461659,0.9580781518208437,0.7286910965002568,0.0951510895488405,0.5052975416975799,0.9746230211666584,0.7311289497034488,0.09445079510084983,0.4794122157345998,0.997,0.28125,0.15341172135791972,0.0,0.75
703,2,0.6544033752585413,0.0699961860083622,0.4546392298461659,0.9098647122486737,-0.9593396239658348,0.32188773376943475,-1.9391424730417124,0.1394588489946944,0.28860977359771267,0.06432007230832759,0.13448467412793308,0.5394602324587326,-0.10625,1.1079083615082974,-6.0,5.0,0.7305109673517048,0.09527542455764386,0.4546392298461659,0.9580781518208437,0.7287048465002567,0.09513616059762514,0.5022975416975799,0.9756230211666584,0.7311426997034489,0.09447064360743035,0.4794122157345998,0.998,0.290625,0.16656572464045535,0.0,0.875
704,2,0.6542971252585413,0.0699965315169616,0.4546392298461659,0.9098647122486737,-0.9421864989658348,0.32115797232722765,-2.0690744187462036,0.12251234777003983,0.2919614857942342,0.06441126490392837,0.12101776842197326,0.5352839372157596,-0.10375,1.040666102791861,-5.0,5.0,0.7304047173517049,0.09528988026029216,0.4546392298461659,0.9590781518208437,0.7285985965002568,0.09510577195537473,0.5022975416975799,0.9756230211666584,0.7310364497034488,0.0945261637393315,0.4774122157345998,0.998,0.300625,0.15791488015700103,0.0,0.875
705,2,0.6541933752585414,0.06998745883305206,0.4556392298461659,0.9098647122486737,-0.9598671239658348,0.325574027276717,-1.9348762483426927,0.1394588489946944,0.2885968871612561,0.06487251746934393,0.13494971647190607,0.5394602324587326,-0.05,0.9899494936611666,-5.0,6.0,0.7303009673517049,0.09531548226489883,0.4556392298461659,0.9580781518208437,0.7284948465002568,0.09505555019108204,0.5022975416975799,0.9756230211666584,0.7309326997034489,0.0945172779972426,0.4774122157345998,0.998,0.27875,0.15975322766692382,0.0,0.875
706,2,0.6541433752585413,0.07000684630240679,0.4556392298461659,0.9098647122486737,-0.9534264989658348,0.33192495333312266,-2.074351137061601,0.19568075949432284,0.29001566862026074,0.06664966986796075,0.1204987146310403,0.5532770383520567,-0.12125,1.0566685561234421,-5.0,4.0,0.7302509673517049,0.09532236969347896,0.4556392298461659,0.9570781518208437,0.7284448465002568,0.09505648454586423,0.5022975416975799,0.9756230211666584,0.7308826997034488,0.09452484629768726,0.4814122157345998,0.998,0.268125,0.14731847940771042,0.0,0.75
707,2,0.6540221252585412,0.06999824670863707,0.4546392298461659,0.9098647122486737,-0.9453958739658348,0.3137125000129124,-1.8689430806153364,0.1394588489946944,0.2911109383554244,0.06347872902283296,0.1423274236418692,0.5394602324587326,-0.07125,1.0845153007219401,-5.0,5.0,0.730129717351705,0.09530609755763754,0.4546392298461659,0.9572537304493741,0.7283235965002568,0.09507521241791332,0.5022975416975799,0.9756230211666584,0.7307614497034488,0.09453296164681776,0.4814122157345998,0.996,0.299375,0.15898727346866479,0.0,0.875
708,2,0.6539508752585412,0.07001580552594792,0.4556392298461659,0.9098647122486737,-0.9576339989658348,0.33078300109222425,-2.1774430806153364,0.13128904372531736,0.28919104499896725,0.06568331568186511,0.11077653039949492,0.5374474441619969,-0.0725,1.1100647503636893,-5.0,5.0,0.730058467351705,0.09531309244085304,0.4556392298461659,0.9582537304493741,0.7282523465002568,0.09507363950664685,0.5022975416975799,0.9756230211666584,0.7306901997034488,0.09453954962962048,0.4794122157345998,0.996,0.27625,0.15566891950546838,0.0,0.75
709,2,0.6538783752585412,0.07006096623538129,0.4556392298461659,0.9102951898735808,-0.9541739989658348,0.3251214204514829,-1.9599201936971395,0.20368075949432374,0.28969729194340205,0.06502734227695743,0.13224092785017655,0.5552374293972089,-0.06875,1.0601997158554608,-5.0,5.0,0.729985967351705,0.09532967308960975,0.4556392298461659,0.9582537304493741,0.7281798465002568,0.09510661583352485,0.5022975416975799,0.9756230211666584,0.7306176997034488,0.09453299257694116,0.4784122157345998,0.996,0.27875,0.1542167711372534,0.0,0.875
710,2,0.6538096252585412,0.07007596728009403,0.4556392298461659,0.9102951898735808,-0.9612458739658348,0.32589770297389326,-1.9304710597689958,0.14118075949432374,0.28833759239126333,0.06501905927756889,0.13543146559820093,0.5398843143482919,-0.09,1.116086914178282,-5.0,5.0,0.7299172173517049,0.09537951978185079,0.4556392298461659,0.9582537304493741,0.7281110965002567,0.0950837158196707,0.5022975416975799,0.9756230211666584,0.7305489497034489,0.0945448663029847,0.4784122157345998,0.996,0.276875,0.1584852615387311,0.0,0.75
711,2,0.6537196252585413,0.07005096537160578,0.4556392298461659,0.9102951898735808,-0.9401996239658348,0.3170624703325444,-1.8675952310863901,0.14118075949432374,0.29223138349206557,0.06400244417602734,0.1424820174247837,0.5398843143482919,-0.025,1.1166355717063647,-5.0,6.0,0.7298272173517049,0.09538269259387083,0.4556392298461659,0.9582537304493741,0.7280210965002567,0.09504644956965773,0.5022975416975799,0.9746230211666584,0.7304589497034489,0.09455101322157337,0.4784122157345998,0.994,0.300625,0.15447618141642416,0.0,0.875
712,2,0.6536946252585413,0.0700699817102325,0.4556392298461659,0.9112951898735808,-0.9417839989658349,0.3129647688153739,-2.2616639562764203,0.2019588489946944,0.29181351266981304,0.06298883408547018,0.10340461272107446,0.5548156094479981,0.01,1.1826453399054173,-5.0,5.0,0.7298022173517049,0.0954207475440777,0.4556392298461659,0.9582537304493741,0.7279960965002568,0.09506376447596553,0.5022975416975799,0.9756230211666584,0.7304339497034489,0.09453564798455343,0.4774122157345998,0.992,0.30875,0.159300227557904,0.0,0.875
713,2,0.6537046252585412,0.07012066582204486,0.4556392298461659,0.9112951898735808,-0.9572908739658348,0.3261632679181413,-2.1774430806153364,0.11433829035663301,0.2891448692684053,0.06463665367323786,0.11077653039949492,0.5332679374328051,-0.035,1.0937435714096793,-5.0,5.0,0.729812217351705,0.09546160897465045,0.4556392298461659,0.9582537304493741,0.7280060965002568,0.09510312547106499,0.5022975416975799,0.9756230211666584,0.7304439497034488,0.09456284442580006,0.4774122157345998,0.99,0.293125,0.1641609823465978,0.0,0.875
714,2,0.6536696252585413,0.0701691630354985,0.4556392298461659,0.9112951898735808,-0.9668839989658348,0.32139755785306384,-2.478433362402881,0.2019588489946944,0.2871059169743381,0.06389181886259528,0.0866101395011427,0.5548156094479981,-0.01125,1.084492248704434,-5.0,6.0,0.7297772173517049,0.09549694494346897,0.4556392298461659,0.9582537304493741,0.7279710965002567,0.09513871799816455,0.5022975416975799,0.9756230211666584,0.7304089497034488,0.09462661119155465,0.4774122157345998,0.989,0.27875,0.16355904897008908,0.0,1.0
715,2,0.6536583752585413,0.07018074387012568,0.4556392298461659,0.9112951898735808,-0.9566164989658348,0.31657354324081516,-2.098351137061601,0.2076807594943233,0.2889751076566435,0.06359674325356994,0.11816461341514012,0.5562170320828572,-0.0275,1.1115276649728516,-6.0,4.0,0.7297659673517048,0.09552343841525845,0.4556392298461659,0.9582537304493741,0.7279598465002567,0.09513506247581185,0.5022975416975799,0.9766230211666584,0.7303976997034489,0.09466322650540941,0.4754122157345998,0.989,0.276875,0.1543016019845549,0.0,0.875
716,2,0.6536308752585412,0.07020639345821897,0.4556392298461659,0.9112951898735808,-0.9541483739658347,0.3198954556357025,-2.2535954951394848,0.20595884899469485,0.28956007790058697,0.06407479755673419,0.10408937802748425,0.5557953842910237,-0.07125,1.0856672775302754,-5.0,5.0,0.729738467351705,0.09556068390387677,0.4556392298461659,0.9582537304493741,0.7279323465002568,0.0951206555049391,0.5022975416975799,0.9766230211666584,0.7303701997034489,0.09470249095027103,0.4714122157345998,0.989,0.285625,0.1574962797179667,0.0,0.875
717,2,0.6535596252585413,0.07021638016861242,0.4556392298461659,0.9112951898735808,-0.9792771239658349,0.3374106987597755,-2.114351137061601,0.1394588489946944,0.28513366727439365,0.06678357660417623,0.11663267397034095,0.5394602324587326,-0.1125,1.0005467255455889,-5.0,5.0,0.7296672173517049,0.0955685516100831,0.4556392298461659,0.9582537304493741,0.7278610965002568,0.09512196632448401,0.5012975416975799,0.9756230211666584,0.7302989497034489,0.0947088951162297,0.4714122157345998,0.987,0.24625,0.14975761666773416,0.0,0.875
718,2,0.6534471252585413,0.0701826457697328,0.4556392298461659,0.9112951898735808,-0.9634771239658348,0.3269066060752532,-1.9223427711845096,0.1394588489946944,0.2879294635637446,0.06504514465652254,0.1363245391497219,0.5394602324587326,-0.06875,1.089276566120836,-6.0,5.0,0.729554717351705,0.09555664450122452,0.4556392298461659,0.9582537304493741,0.7277485965002568,0.09510664482372139,0.5012975416975799,0.9756230211666584,0.7301864497034488,0.09468300101725433,0.4714122157345998,0.987,0.275,0.15792848460616596,0.0,0.75
719,2,0.6533783752585413,0.0701685932194913,0.4556392298461659,0.9132951898735808,-0.9535177489658347,0.3223627622642876,-1.9260273750899044,0.2156807594943233,0.2897354729493745,0.06466273664889247,0.1359190325569204,0.5581750138310919,-0.1075,1.0693192928213724,-5.0,5.0,0.729485967351705,0.09557657398839989,0.4556392298461659,0.9582537304493741,0.7276798465002569,0.09506613058766876,0.5012975416975799,0.9756230211666584,0.7301176997034489,0.09467463966468073,0.4694122157345998,0.986,0.285625,0.15618873799029176,0.0,0.75
720,2,0.6532708752585412,0.07019215672414529,0.4566392298461659,0.9132951898735808,-0.9456664989658349,0.31889223631331876,-1.9578745308210967,0.1531807594943233,0.29119267237205887,0.06431608190159673,0.1324602836687035,0.5428382793561729,-0.0925,1.0423261245886528,-6.0,4.0,0.729378467351705,0.09557212708903538,0.4566392298461659,0.9602537304493741,0.7275723465002568,0.09507683161368198,0.5012975416975799,0.9756230211666584,0.7300101997034488,0.09472039915342571,0.4664122157345998,0.984,0.293125,0.1536521538248,0.0,0.75
721,2,0.6531783752585413,0.07019489199162232,0.4566392298461659,0.9132951898735808,-0.9513489989658348,0.3193611888193952,-1.8872106653486673,0.1531807594943233,0.29009856413984514,0.06409170883625563,0.1402472064968541,0.5428382793561729,-0.0275,1.1232736754682715,-6.0,6.0,0.7292859673517049,0.09559402986244923,0.4566392298461659,0.9612537304493741,0.7274798465002568,0.09508344602110234,0.5012975416975799,0.9756230211666584,0.7299176997034489,0.09469813452089228,0.4664122157345998,0.984,0.289375,0.15591338741429486,0.0,0.75
