Tick,epoch,Lambda_total_mean,Lambda_total_std,Lambda_total_min,Lambda_total_max,Drive_Raw_mean,Drive_Raw_std,Drive_Raw_min,Drive_Raw_max,p_act_mean,p_act_std,p_act_min,p_act_max,Psi_local_mean,Psi_local_std,Psi_local_min,Psi_local_max,b_i_v_mean,b_i_v_std,b_i_v_min,b_i_v_max,b_i_u_mean,b_i_u_std,b_i_u_min,b_i_u_max,b_i_r_mean,b_i_r_std,b_i_r_min,b_i_r_max,Local_Density_mean,Local_Density_std,Local_Density_min,Local_Density_max
173,1,0.317714047153611,0.08567856301620275,0.1366403132038845,0.6270871804114267,-2.551409436385556,0.38941200432850936,-3.426479028598194,-1.2110549875467722,0.08608750504117056,0.029347063191672067,0.04116331901008012,0.23721929193218205,-0.005,0.39366864238849403,-3.0,3.0,0.748680967351705,0.08637951262607278,0.5751973336628332,0.9107274220415777,0.7468963247562103,0.0876197300346705,0.5885120642419011,0.9132044190463274,0.7493509735244612,0.08788020505182763,0.5847567082695581,0.9125712443550457,0.07875,0.09180056508540675,0.0,0.5
174,1,0.3177101161410699,0.0856984899134898,0.1366403132038845,0.6270871804114267,-2.5393157854357202,0.3960402029919215,-3.4360956305904615,-1.179151278354293,0.08710264558260629,0.030507940451165953,0.040874371402077836,0.24285278463100404,-0.0075,0.4271343465468447,-3.0,3.0,0.7486759673517049,0.08638933237157306,0.5751973336628332,0.9107274220415777,0.7468913247562102,0.0876243489632706,0.5885120642419011,0.9132044190463274,0.7493459735244612,0.0878898688015927,0.5847567082695581,0.9105712443550457,0.08625,0.0989317946870469,0.0,0.5
175,1,0.31770090983176247,0.08571943302094616,0.1366403132038845,0.6270871804114267,-2.53154011067295,0.39088090405278264,-3.4104560034006557,-1.179151278354293,0.08751672049841262,0.030054581807377474,0.04165057918047728,0.24285278463100404,-0.03625,0.4949100297023692,-3.0,3.0,0.748668467351705,0.08638750043028748,0.5751973336628332,0.9107274220415777,0.7468838247562103,0.08762470712009149,0.5885120642419011,0.9132044190463274,0.7493384735244613,0.08790705762840001,0.5847567082695581,0.9105712443550457,0.089375,0.09812898081097143,0.0,0.5
176,1,0.31763744803914035,0.08569610569360005,0.1366403132038845,0.6270871804114267,-2.5113252078434387,0.40578509010031294,-3.439768224622538,-1.179151278354293,0.08930128149902615,0.03162985947180636,0.04076470748527938,0.24285278463100404,-0.02375,0.4918698379652894,-3.0,3.0,0.7486322173517049,0.0863808967820709,0.5751973336628332,0.9107274220415777,0.7468475747562102,0.08762066070074448,0.5885120642419011,0.9132044190463274,0.7493022235244612,0.08790644353718399,0.5847567082695581,0.9105712443550457,0.100625,0.10398129338972467,0.0,0.625
177,1,0.3175980099057714,0.08568857044263788,0.1366403132038845,0.6270871804114267,-2.524920460376914,0.39859189282949076,-3.453438747184462,-1.062639181625031,0.08815572389603832,0.030783589757395532,0.04035980913670386,0.2642373725167136,-0.015,0.472784306000104,-3.0,3.0,0.7486084673517049,0.08637650350865315,0.5751973336628332,0.9107274220415777,0.7468238247562102,0.08763633463633348,0.5885120642419011,0.9132044190463274,0.7492784735244612,0.0879002684420096,0.5847567082695581,0.9105712443550457,0.095,0.10513384326657141,0.0,0.625
178,1,0.3175634523612581,0.08563562109443407,0.1366403132038845,0.6270871804114267,-2.5470118155549675,0.39673593144780367,-3.439768224622538,-1.179151278354293,0.08660193259058213,0.030637564879947277,0.04076470748527938,0.24285278463100404,-0.00625,0.44154381152950156,-3.0,3.0,0.748593467351705,0.08636164975633985,0.5751973336628332,0.9107274220415777,0.7468088247562101,0.0876295782691984,0.5885120642419011,0.9152044190463274,0.7492634735244613,0.08787530020647237,0.5857567082695581,0.9105712443550457,0.083125,0.09874406627742247,0.0,0.5
179,1,0.31755087148649713,0.0856262100907054,0.1366403132038845,0.6270871804114267,-2.5484683890540114,0.393602948626746,-3.439768224622538,-0.991651278354293,0.0864207475637749,0.030236300257928995,0.04076470748527938,0.2778801822399752,-0.01625,0.45660260347483783,-4.0,4.0,0.7485872173517049,0.08636210413279816,0.5751973336628332,0.9107274220415777,0.7468025747562101,0.08763506098824797,0.5885120642419011,0.9172044190463274,0.7492572235244613,0.08785867016931029,0.5847567082695581,0.9105712443550457,0.0825,0.09867481314905036,0.0,0.625
180,1,0.3175245059244361,0.08563227365445093,0.1366403132038845,0.6299107070689768,-2.5385738513022558,0.39438051974811317,-3.439768224622538,-0.9178571717240929,0.0871486569982311,0.030910415444967806,0.04076470748527938,0.29254076433324044,-0.03,0.44899888641287294,-4.0,3.0,0.7485709673517049,0.08637469574584024,0.5751973336628332,0.9110920680354191,0.7467863247562103,0.08764023868057204,0.5875048207459806,0.9172044190463274,0.7492409735244613,0.087845202668258,0.5847567082695581,0.9105712443550457,0.09,0.10755449200289126,0.0,0.625
181,1,0.31747111755583185,0.08560320251466741,0.1366403132038845,0.6299107070689768,-2.5389436547766726,0.39575021402625904,-3.453438747184462,-1.1678571717240929,0.08711479987551315,0.030346123098776105,0.04035980913670386,0.24487010364574516,0.005,0.4527416481835971,-3.0,3.0,0.7485409673517048,0.08637001192789806,0.5751973336628332,0.9110920680354191,0.7467563247562103,0.08764006912754582,0.5875048207459806,0.9172044190463274,0.7492109735244612,0.08783712969932812,0.5847567082695581,0.9105712443550457,0.08875,0.10436938607656941,0.0,0.625
182,1,0.3174812298057996,0.08561378035019403,0.1366403132038845,0.6299107070689768,-2.5678094557768016,0.3960005153222336,-3.453438747184462,-1.0736553973802523,0.08514951956369045,0.030050840262181706,0.04035980913670386,0.2621614649180582,-0.00625,0.38563057127255873,-3.0,3.0,0.7485459673517049,0.08635991123662745,0.5751973336628332,0.9110920680354191,0.7467613247562103,0.08765423926836273,0.5875048207459806,0.9202044190463274,0.7492159735244612,0.08784126112883661,0.5847567082695581,0.9105712443550457,0.07375,0.09647295605505203,0.0,0.5
183,1,0.31747740236277294,0.08565308143524514,0.1366403132038845,0.6299107070689768,-2.5604028905489082,0.3935479672555528,-3.426479028598194,-1.0895246451590377,0.08561790128659555,0.030353755871579246,0.04116331901008012,0.259190723363451,-0.01875,0.42970738590347735,-3.0,3.0,0.7485397173517049,0.08635637949483692,0.5751973336628332,0.9110920680354191,0.7467550747562102,0.08767685486280329,0.5875048207459806,0.9202044190463274,0.7492097235244612,0.08785374802270103,0.5847567082695581,0.9095712443550457,0.07625,0.09461269735083129,0.0,0.375
184,1,0.31744996764756495,0.08567962681578792,0.1366403132038845,0.6299107070689768,-2.53488762940974,0.3989401704300457,-3.453438747184462,-1.2611553973802523,0.087442899536433,0.03015715093424431,0.04035980913670386,0.2285673105066914,-0.02125,0.46855996147771733,-4.0,2.0,0.7485209673517049,0.08637289846397865,0.5751973336628332,0.9110920680354191,0.7467363247562102,0.08766873648291817,0.5875048207459806,0.9202044190463274,0.7491909735244613,0.08786404130757623,0.5847567082695581,0.9093986625394547,0.09,0.10281962361339396,0.0,0.5
185,1,0.3174168983523499,0.08570025217656055,0.1366403132038845,0.6299107070689768,-2.5511136565906005,0.4011594059623453,-3.453438747184462,-1.188644426317603,0.08640698229012911,0.030632598021171128,0.04035980913670386,0.24116645203828482,-0.02,0.4193447269252351,-4.0,3.0,0.748499717351705,0.08638900489543073,0.5751973336628332,0.9100920680354191,0.7467150747562102,0.08765768713438196,0.5875048207459806,0.9202044190463274,0.7491697235244612,0.0878693861785033,0.5847567082695581,0.9083986625394547,0.080625,0.09572706970862525,0.0,0.5
186,1,0.3173803029395003,0.08568014665124367,0.1366403132038845,0.6327437578739421,-2.5335256632419987,0.3994697959408804,-3.453438747184462,-1.1565249685042316,0.08757480015935315,0.03074214925737424,0.04035980913670386,0.2469062969065518,-0.045,0.4335608377148471,-4.0,3.0,0.7484797173517049,0.08638387318054674,0.5751973336628332,0.9100920680354191,0.7466950747562102,0.08764694779391846,0.5875048207459806,0.9202044190463274,0.7491497235244613,0.0878696803081941,0.5847567082695581,0.9083986625394547,0.09,0.10080535080044115,0.0,0.625
187,1,0.3173054639051501,0.08567282883746767,0.1366403132038845,0.6327437578739421,-2.5364031443793995,0.3926219500818095,-3.453438747184462,-0.9690249685042316,0.08723938617598931,0.03054443950962522,0.04035980913670386,0.2823241404284557,-0.035,0.5208406666150407,-4.0,5.0,0.748434717351705,0.086394735256997,0.5751973336628332,0.9100920680354191,0.7466500747562103,0.08764546484424506,0.5865048207459806,0.9192044190463274,0.7491047235244612,0.0878649840055003,0.5847567082695581,0.9093986625394547,0.0875,0.09682458365518543,0.0,0.5
188,1,0.31724539194360535,0.08566140887740398,0.1366403132038845,0.6355863542196639,-2.5464090572255786,0.3897457191775233,-3.450678440232854,-1.0526683438061415,0.08647082709819807,0.03007368544587807,0.04044114692687818,0.2661259045089479,-0.0375,0.4498263553861645,-3.0,4.0,0.748399717351705,0.08639352075212882,0.5751973336628332,0.9100920680354191,0.7466150747562103,0.08764727728067825,0.5845048207459806,0.9192044190463274,0.7490697235244612,0.08785710624722547,0.5847567082695581,0.9075712443550457,0.084375,0.10004881620988826,0.0,0.625
189,1,0.31717524839646033,0.08561457458648182,0.1366403132038845,0.6355863542196639,-2.544814631414159,0.3861226447500592,-3.453438747184462,-1.1451545831213443,0.08645416540241614,0.028989894239072486,0.04035980913670386,0.2489614784672131,-0.05375,0.4632611979218635,-3.0,2.0,0.7483622173517049,0.08638127164444857,0.5751973336628332,0.9100920680354191,0.7465775747562102,0.08763971085003677,0.5845048207459806,0.9182044190463274,0.7490322235244612,0.08784024450587316,0.5847567082695581,0.9075712443550457,0.0825,0.09191113235076587,0.0,0.5
190,1,0.3170836682906229,0.08559740086438178,0.1366403132038845,0.6355863542196639,-2.5394778268375084,0.3958623008684004,-3.3801740239279168,-1.001144426317603,0.0870809509552775,0.030369532993100294,0.042591645396213865,0.27602930827670974,-0.015,0.46208765402248086,-4.0,3.0,0.748308467351705,0.08638257215304614,0.5751973336628332,0.9100920680354191,0.7465238247562103,0.08764873800694001,0.5845048207459806,0.9182044190463274,0.7489784735244612,0.08782296752212351,0.5847567082695581,0.9075712443550457,0.0875,0.09960860906568267,0.0,0.625
191,1,0.3170571153153099,0.08558902145752531,0.1366403132038845,0.6355863542196639,-2.5356777887387603,0.3960544198146318,-3.453438747184462,-1.001144426317603,0.08736817063592346,0.03080104267962255,0.04035980913670386,0.27602930827670974,-0.025,0.41608292442733097,-4.0,3.0,0.7482934673517049,0.08639219635386557,0.5751973336628332,0.9100920680354191,0.7465088247562103,0.08763718721304184,0.5845048207459806,0.9182044190463274,0.7489634735244612,0.08781720916917576,0.5847567082695581,0.9085712443550457,0.090625,0.10359740283906735,0.0,0.5
192,1,0.3170152672038807,0.08558470046266131,0.1366403132038845,0.6355863542196639,-2.566938931184477,0.39022241177607,-3.453438747184462,-1.1451545831213443,0.08506002720802262,0.029472013938226436,0.04035980913670386,0.2489614784672131,0.01375,0.40442667753252876,-3.0,3.0,0.7482684673517049,0.08637866882049283,0.5751973336628332,0.9100920680354191,0.7464838247562102,0.08762598771410456,0.5845048207459806,0.9182044190463274,0.7489384735244613,0.08784148892166173,0.5847567082695581,0.9105712443550457,0.074375,0.09486627100819342,0.0,0.5
193,1,0.31704057235075095,0.08560536630408885,0.1366403132038845,0.6355863542196639,-2.536603335596996,0.39237481495092497,-3.453438747184462,-1.0526683438061415,0.08721215168031439,0.030386279319641128,0.04035980913670386,0.2661259045089479,-0.02875,0.4573548266936734,-5.0,3.0,0.7482822173517049,0.08637302722090216,0.5751973336628332,0.9100920680354191,0.7464975747562103,0.08762191217560951,0.5845048207459806,0.9182044190463274,0.7489522235244612,0.08786036040023346,0.5847567082695581,0.9105712443550457,0.088125,0.0975660833742956,0.0,0.5
194,1,0.31699211696636476,0.085599052758817,0.1366403132038845,0.6327437578739421,-2.549297157134541,0.3991674242459253,-3.426479028598194,-1.0526683438061415,0.08648245183452909,0.030492416243381115,0.04116331901008012,0.2661259045089479,-0.0225,0.46178322836586433,-5.0,3.0,0.748253467351705,0.08637109743498242,0.5741973336628332,0.9107274220415777,0.7464688247562102,0.08761057169639333,0.5845048207459806,0.9162044190463274,0.7489234735244612,0.08787210271692879,0.5847567082695581,0.9105712443550457,0.083125,0.09874406627742247,0.0,0.625
195,1,0.3169510871070768,0.08558384050925051,0.1366403132038845,0.6327437578739421,-2.543914401571693,0.38315817067447794,-3.426479028598194,-1.001144426317603,0.08647684789697055,0.029342558748955493,0.04116331901008012,0.27602930827670974,-0.0225,0.4162255998854467,-4.0,3.0,0.7482309673517049,0.08634374871784721,0.5741973336628332,0.9107274220415777,0.7464463247562102,0.08761796848881417,0.5845048207459806,0.9162044190463274,0.7489009735244612,0.08787308914034477,0.5847567082695581,0.9105712443550457,0.084375,0.09535091438995223,0.0,0.625
196,1,0.3169062004462426,0.08553655543359878,0.1366403132038845,0.6355863542196639,-2.565734573215029,0.39426982281061285,-3.426479028598194,-1.1763781007258198,0.08523625725547548,0.029684540283137464,0.04116331901008012,0.24334700769666612,0.025,0.48283019789569914,-4.0,3.0,0.7482084673517049,0.08632440897087183,0.5741973336628332,0.9107274220415777,0.7464238247562102,0.08760590117304907,0.5845048207459806,0.9162044190463274,0.7488784735244614,0.08786980696430426,0.5847567082695581,0.9105712443550457,0.075,0.09468285879714448,0.0,0.5
197,1,0.3169457903155756,0.08552824495093325,0.1366403132038845,0.6355863542196639,-2.5299512137376974,0.3985411731311833,-3.453438747184462,-1.1763781007258198,0.08780271559509939,0.030593174901784197,0.04035980913670386,0.24334700769666612,-0.01375,0.49855886061727955,-4.0,4.0,0.7482334673517049,0.08631610684906828,0.5741973336628332,0.9107274220415777,0.7464488247562103,0.08761017865382448,0.5845048207459806,0.9172044190463274,0.7489034735244613,0.08786279203268824,0.5857567082695581,0.9105712443550457,0.09375,0.10467583890277642,0.0,0.5
198,1,0.3169212479549438,0.08551768300539764,0.1366403132038845,0.6355863542196639,-2.5355962581802247,0.3921393543471771,-3.453438747184462,-1.0846342284069004,0.08726476354478058,0.030182357078771357,0.04035980913670386,0.26010373382875085,-0.045,0.45877554424794703,-4.0,3.0,0.7482197173517049,0.08630944618419217,0.5741973336628332,0.9130920680354191,0.7464350747562102,0.08759673819403997,0.5845048207459806,0.9162044190463274,0.7488897235244611,0.08787612820248866,0.5857567082695581,0.9105712443550457,0.09,0.10109556122797875,0.0,0.625
199,1,0.31684177325792573,0.0854772968743071,0.1366403132038845,0.6355863542196639,-2.531773531968297,0.39700679431511576,-3.453438747184462,-1.187011619785376,0.08763736375631591,0.030392952097624246,0.04035980913670386,0.24145589286403327,-0.02875,0.4734695739960489,-3.0,4.0,0.7481747173517048,0.08630733331752312,0.5741973336628332,0.9130920680354191,0.7463900747562103,0.08758811971945778,0.5845048207459806,0.9162044190463274,0.7488447235244613,0.08787012765811626,0.5857567082695581,0.9105712443550457,0.093125,0.10467397300666484,0.0,0.625
200,1,0.31679274046676054,0.08547520660453932,0.1366403132038845,0.6355863542196639,-2.5375946631329582,0.39810501257248415,-3.4104560034006557,-1.0565250092751945,0.08727654124276485,0.03092991997007141,0.04165057918047728,0.26539434889116637,-0.01375,0.4767713681629802,-4.0,3.0,0.748145967351705,0.0863026012898752,0.5741973336628332,0.9130920680354191,0.7463613247562102,0.0875906364707897,0.5845048207459806,0.9162044190463274,0.7488159735244612,0.08786589913529957,0.5857567082695581,0.9095712443550457,0.09,0.10291455800808746,0.0,0.625
201,1,0.3167671546670447,0.08546393106856348,0.1366403132038845,0.6327437578739421,-2.5487907563318215,0.3885953608039066,-3.453438747184462,-1.0637189163771588,0.08625137410736804,0.02945662105764137,0.04035980913670386,0.26403341254908913,-0.015,0.4647848964843845,-4.0,3.0,0.7481322173517049,0.0862748465005145,0.5741973336628332,0.9130920680354191,0.7463475747562103,0.0875878639187472,0.5845048207459806,0.9162044190463274,0.7488022235244612,0.087882342168048,0.5857567082695581,0.9095712443550457,0.083125,0.09694755347609346,0.0,0.75
202,1,0.31673625144499223,0.08542925620231763,0.1366403132038845,0.6270871804114267,-2.548289369220031,0.3946445483139832,-3.453438747184462,-0.991651278354293,0.08645164844971936,0.030260629533455367,0.04035980913670386,0.2778801822399752,0.00875,0.40764376298429983,-3.0,3.0,0.7481172173517049,0.0862821206571121,0.5741973336628332,0.9130920680354191,0.7463325747562102,0.08757624967541237,0.5835048207459806,0.9162044190463274,0.7487872235244611,0.08785862149257641,0.5857567082695581,0.9095712443550457,0.085,0.10165428544827806,0.0,0.5
203,1,0.3167535585238358,0.08545682214866114,0.1366403132038845,0.6270871804114267,-2.583142015904657,0.3856845166792726,-3.4104560034006557,-1.2110549875467722,0.08385884038630714,0.02880943776990443,0.04165057918047728,0.23721929193218205,-0.005,0.3888765871070152,-3.0,3.0,0.7481259673517049,0.08629048897681545,0.5741973336628332,0.9130920680354191,0.7463413247562103,0.08757247593486775,0.5835048207459806,0.9162044190463274,0.7487959735244613,0.0878641889949187,0.5857567082695581,0.9095712443550457,0.06625,0.08852965604812886,0.0,0.625
204,1,0.3167479778822072,0.0854787448565125,0.13574326575370907,0.6270871804114267,-2.538633088471171,0.39568479802287715,-3.4570269369851636,-1.0235549875467722,0.08713926837006028,0.030525497337703558,0.04025439072923055,0.2716921556286315,-0.01875,0.4454193950649208,-3.0,2.0,0.748120967351705,0.08630828869769559,0.5741973336628332,0.9130920680354191,0.7463363247562103,0.08756101749828116,0.5835048207459806,0.9162044190463274,0.7487909735244612,0.0878704251399581,0.5857567082695581,0.9095712443550457,0.0875,0.09682458365518543,0.0,0.5
205,1,0.31671781093406753,0.0854879751812383,0.13485064146718334,0.6270871804114267,-2.53273813126373,0.39731223182477876,-3.426479028598194,-1.179151278354293,0.08757318658353616,0.030381856424363193,0.04116331901008012,0.24285278463100404,-0.01875,0.4551356253909377,-3.0,3.0,0.7481022173517049,0.0863046914409428,0.5741973336628332,0.9130920680354191,0.7463175747562103,0.08756055064071626,0.5835048207459806,0.9162044190463274,0.7487722235244613,0.08787914178632265,0.5857567082695581,0.9095712443550457,0.093125,0.10523225800580353,0.0,0.5
206,1,0.31668847494490815,0.08550424140296578,0.13485064146718334,0.6270871804114267,-2.5344961002203674,0.39604837451447383,-3.450678440232854,-1.1833810999984422,0.08745823967578467,0.030901428183052776,0.04044114692687818,0.24210036204124533,-0.06,0.4624932431938871,-3.0,3.0,0.7480834673517048,0.08630756487792382,0.5741973336628332,0.9160920680354191,0.7462988247562103,0.08756569687887204,0.5835048207459806,0.9162044190463274,0.7487534735244613,0.0878800989118557,0.5857567082695581,0.9095712443550457,0.09125,0.10209523740116383,0.0,0.5
207,1,0.3165876076104456,0.0854769619479453,0.1339624257837436,0.6270871804114267,-2.527477694558218,0.39378528804668395,-3.4641502968650255,-1.179151278354293,0.08787848432569645,0.030545358235862404,0.04004616108709732,0.24285278463100404,-0.02375,0.47637793557216734,-3.0,4.0,0.7480234673517049,0.08631746957500555,0.5741973336628332,0.9160920680354191,0.7462388247562103,0.08756267004223577,0.5835048207459806,0.9162044190463274,0.7486934735244613,0.0878768859462829,0.5857567082695581,0.9095712443550457,0.095625,0.10503161726356497,0.0,0.5
208,1,0.31654533791840883,0.08546176238502677,0.13307860416682607,0.6270871804114267,-2.5508498983263648,0.3990331987442732,-3.4104560034006557,-1.0515854963706177,0.08638518302181375,0.03066851920958863,0.04165057918047728,0.26633155065952613,-0.01625,0.4780020266693437,-4.0,4.0,0.7479997173517049,0.08631453390065835,0.5741973336628332,0.9160920680354191,0.7462150747562103,0.0875578327502997,0.5835048207459806,0.9162044190463274,0.7486697235244613,0.08787260948591967,0.5857567082695581,0.9095712443550457,0.083125,0.09844692415205261,0.0,0.5
209,1,0.31650855424847796,0.08540811605402819,0.13307860416682607,0.6270871804114267,-2.552793908006088,0.4012902598066343,-3.450678440232854,-0.9679544679867962,0.08630860659653827,0.031067267215631723,0.04044114692687818,0.28253552374528995,-0.00125,0.5012468827833246,-4.0,4.0,0.747983467351705,0.08629754472537739,0.5741973336628332,0.9150920680354191,0.7461988247562102,0.08753190616431901,0.5835048207459806,0.9162044190463274,0.7486534735244612,0.08786579484818786,0.5857567082695581,0.9095712443550457,0.084375,0.10425517073507673,0.0,0.625
210,1,0.31650645028707924,0.08539915208911532,0.13307860416682607,0.6270871804114267,-2.5524116988516834,0.39058240728628185,-3.4104560034006557,-0.991651278354293,0.08609308199895388,0.030222839165664116,0.04165057918047728,0.2778801822399752,-0.015,0.46208765402248086,-5.0,3.0,0.7479822173517049,0.08631446434421132,0.5741973336628332,0.9150920680354191,0.7461975747562103,0.08751632007477521,0.5835048207459806,0.9162044190463274,0.7486522235244613,0.08786661618246135,0.5857567082695581,0.9095712443550457,0.081875,0.0964992713703062,0.0,0.5
211,1,0.3164766469020826,0.0853630208067623,0.13307860416682607,0.6270871804114267,-2.5243277873916696,0.3991387010316391,-3.4104560034006557,-0.9343505517623942,0.08824801201477145,0.03133137606378113,0.04165057918047728,0.28922248687113045,-0.045,0.47615648688220136,-3.0,3.0,0.7479672173517049,0.08632041310099783,0.5741973336628332,0.9150920680354191,0.7461825747562102,0.08750599546833131,0.5835048207459806,0.9162044190463274,0.7486372235244612,0.08785043876659036,0.5857567082695581,0.9095712443550457,0.096875,0.10406766128341695,0.0,0.625
212,1,0.3164029837753196,0.08536980579067613,0.13307860416682607,0.6314354471453307,-2.5278255648987216,0.3969501706381842,-3.467685583332696,-0.991651278354293,0.08792846895878455,0.030874412712991225,0.03994333393127385,0.2778801822399752,-0.0475,0.4201115923180411,-3.0,2.0,0.7479222173517048,0.08631530233399774,0.5741973336628332,0.9150920680354191,0.7461375747562102,0.08751878941105734,0.5835048207459806,0.9162044190463274,0.7485922235244612,0.08785023966293502,0.5857567082695581,0.9095712443550457,0.094375,0.10116315720162158,0.0,0.5
213,1,0.31632358659024734,0.08534934573342565,0.13307860416682607,0.6314354471453307,-2.5222837786390104,0.3984612569505192,-3.467685583332696,-0.9742582114186771,0.08835319184119639,0.03103454918178332,0.03994333393127385,0.2812922388255825,-0.0075,0.48470996482432666,-3.0,4.0,0.747874717351705,0.0863254420913323,0.5741973336628332,0.9140920680354191,0.7460900747562103,0.08751573386575594,0.5835048207459806,0.9162044190463274,0.7485447235244612,0.08784715790702201,0.5857567082695581,0.9095712443550457,0.099375,0.10747274363763121,0.0,0.5
214,1,0.31631545180691467,0.08538070636571665,0.13307860416682607,0.6314354471453307,-2.5344256927723414,0.39605826143485917,-3.426479028598194,-1.2081691653278144,0.0874742502392129,0.031080396097770396,0.04116331901008012,0.23772490479086306,-0.01125,0.49736650218928097,-4.0,4.0,0.7478672173517049,0.08633909690611918,0.5741973336628332,0.9140920680354191,0.7460825747562103,0.08752109135527002,0.5835048207459806,0.9162044190463274,0.7485372235244613,0.08784834582731356,0.5857567082695581,0.9095712443550457,0.094375,0.10861162173082585,0.0,0.625
215,1,0.3162959670088631,0.08536707973234293,0.13307860416682607,0.6314354471453307,-2.5473161319645476,0.40067580322092816,-3.450678440232854,-0.991651278354293,0.08663430951222124,0.030370289751445838,0.04044114692687818,0.2778801822399752,-0.005,0.465,-3.0,3.0,0.7478559673517049,0.08635045973641102,0.5741973336628332,0.9140920680354191,0.7460713247562103,0.08751415918536389,0.5835048207459806,0.9162044190463274,0.7485259735244613,0.08784288782194805,0.5857567082695581,0.9095712443550457,0.086875,0.10360494377682948,0.0,0.5
216,1,0.31629581778247196,0.08540702254221902,0.13307860416682607,0.6314354471453307,-2.5260667288701124,0.3948598574904698,-3.467685583332696,-1.161758211418677,0.08801303116964448,0.030797895728286815,0.03994333393127385,0.2459644762275308,-0.00375,0.5408196903774862,-3.0,4.0,0.747850967351705,0.08638518353083795,0.5741973336628332,0.9150920680354191,0.7460663247562103,0.08750391728419747,0.5835048207459806,0.9162044190463274,0.7485209735244612,0.08786142258429844,0.5857567082695581,0.9095712443550457,0.096875,0.10528050329951885,0.0,0.5
217,1,0.3162921840406825,0.08541197176778967,0.13307860416682607,0.6314354471453307,-2.53115938883727,0.40046197979647263,-3.467685583332696,-0.929151278354293,0.08779853844974575,0.03145453893010829,0.03994333393127385,0.2902659641132185,-0.0275,0.46286472105789184,-3.0,3.0,0.7478472173517049,0.08639351690624035,0.5741973336628332,0.9150920680354191,0.7460625747562102,0.08751423031383186,0.5835048207459806,0.9162044190463274,0.7485172235244612,0.08785883816449382,0.5857567082695581,0.9103986625394547,0.094375,0.10467397300666484,0.0,0.5
218,1,0.3162381363799274,0.08536145027303241,0.13307860416682607,0.6314354471453307,-2.53879745448029,0.3955574078086219,-3.450678440232854,-0.991651278354293,0.0871204300678168,0.030403754813628583,0.04044114692687818,0.2778801822399752,0.0125,0.45672064766112774,-3.0,3.0,0.7478197173517048,0.08638512625151909,0.5741973336628332,0.9160920680354191,0.7460350747562103,0.08749010376053205,0.5835048207459806,0.9162044190463274,0.7484897235244613,0.08785035899924933,0.5857567082695581,0.9103986625394547,0.09,0.10167349703831377,0.0,0.625
219,1,0.31626738168941365,0.08541241283610138,0.132199162103867,0.6314354471453307,-2.5487585982423453,0.3915575224451715,-3.450678440232854,-1.0568877741348075,0.08632028495108207,0.029718363946976342,0.04044114692687818,0.2653256076401868,-0.00875,0.44150134484506387,-3.0,3.0,0.7478322173517049,0.086400977525449,0.5741973336628332,0.9160920680354191,0.7460475747562103,0.08749929184259891,0.5835048207459806,0.9162044190463274,0.7485022235244613,0.08786690537983832,0.5857567082695581,0.9103986625394547,0.08375,0.0962053467848851,0.0,0.5
220,1,0.31625323883271705,0.08540982118458015,0.132199162103867,0.6314354471453307,-2.5396745446691313,0.39637746099963117,-3.450678440232854,-1.0343378032470971,0.08709509477936207,0.03077973191330598,0.04044114692687818,0.26962155526842263,-0.03125,0.5113936228581659,-4.0,4.0,0.7478234673517049,0.08640772607841811,0.5741973336628332,0.9160920680354191,0.7460388247562102,0.08749394689961462,0.5835048207459806,0.9162044190463274,0.7484934735244613,0.08786968938888318,0.5857567082695581,0.9103986625394547,0.09,0.10281962361339396,0.0,0.5
221,1,0.31619645102169897,0.08538227717500053,0.132199162103867,0.6314354471453307,-2.531542320913204,0.39916266312353027,-3.450678440232854,-1.0343378032470971,0.08771022095458442,0.030774951745299175,0.04044114692687818,0.26962155526842263,0.01125,0.4897687592119367,-4.0,3.0,0.747792217351705,0.08640771567224732,0.5741973336628332,0.9160920680354191,0.7460075747562103,0.08748778168965379,0.5835048207459806,0.9162044190463274,0.7484622235244612,0.08785287813452944,0.5857567082695581,0.9103986625394547,0.096875,0.11114637027361712,0.0,0.625
222,1,0.3162139684270777,0.08537692911316538,0.132199162103867,0.6314354471453307,-2.549519126291689,0.3866138823798459,-3.471203351584532,-0.991651278354293,0.08614888404988501,0.029227799277322403,0.039841354747648765,0.2778801822399752,-0.03,0.44760473634670134,-4.0,3.0,0.747803467351705,0.08641564588994026,0.5741973336628332,0.9160920680354191,0.7460188247562103,0.08748763407571218,0.5835048207459806,0.9162044190463274,0.7484734735244613,0.08783911746217525,0.5857567082695581,0.9103986625394547,0.085625,0.10237606837049369,0.0,0.625
223,1,0.31615704773177167,0.0853302865236563,0.132199162103867,0.6314354471453307,-2.5566218090729134,0.3970745436267865,-3.450678440232854,-0.991651278354293,0.085954449184966,0.03068159242330004,0.04044114692687818,0.2778801822399752,-0.0425,0.39616126766760024,-3.0,2.0,0.7477734673517049,0.0864114726128426,0.5741973336628332,0.9160920680354191,0.7459888247562102,0.0874721020934906,0.5835048207459806,0.9162044190463274,0.7484434735244612,0.08782738336244807,0.5857567082695581,0.9103986625394547,0.080625,0.09633721697765615,0.0,0.5
