Tick,epoch,Lambda_total_mean,Lambda_total_std,Lambda_total_min,Lambda_total_max,Drive_Raw_mean,Drive_Raw_std,Drive_Raw_min,Drive_Raw_max,p_act_mean,p_act_std,p_act_min,p_act_max,Psi_local_mean,Psi_local_std,Psi_local_min,Psi_local_max,b_i_v_mean,b_i_v_std,b_i_v_min,b_i_v_max,b_i_u_mean,b_i_u_std,b_i_u_min,b_i_u_max,b_i_r_mean,b_i_r_std,b_i_r_min,b_i_r_max,Local_Density_mean,Local_Density_std,Local_Density_min,Local_Density_max
241,1,0.6691504166910256,0.059884366950113274,0.5540292276327433,0.8661991485808731,-0.8968358332358976,0.2979361638298377,-1.6914998616484378,-0.03520340567650759,0.30046971830210534,0.06050942103623704,0.16402290859167437,0.49628805678773097,-0.22,1.134283915075939,-5.0,4.0,0.7435904602827585,0.0875416007428029,0.5689239266669569,0.9307350062346988,0.7440759727816076,0.0908789908733476,0.5688738466901406,0.9357121551502435,0.7435432085438769,0.08894929605032226,0.5540292276327433,0.9187511346284306,0.27,0.15152351302685665,0.0,0.625
242,1,0.6689304166910256,0.05990493935377373,0.5570292276327433,0.8661991485808731,-0.8680283332358977,0.2775540404599909,-1.7718830894690267,-0.03520340567650759,0.30583034753118027,0.05724813809178506,0.15385522161166856,0.49628805678773097,0.025,1.2705805759573061,-5.0,4.0,0.7433704602827587,0.08755204851067025,0.5689239266669569,0.9307350062346988,0.7438559727816078,0.0909254099726687,0.5688738466901406,0.9357121551502435,0.743323208543877,0.08898985423752337,0.5570292276327433,0.9187511346284306,0.3125,0.1505199322349037,0.0,0.75
243,1,0.6689554166910255,0.05992117419138388,0.5570292276327433,0.8661991485808731,-0.9016783332358976,0.28472733734787325,-1.633644831151286,-0.14451430536144372,0.2992006954025227,0.05754542940184091,0.17169835081625331,0.4692948278496979,0.16,1.4506550244630871,-5.0,6.0,0.7433954602827586,0.08753752556185855,0.5689239266669569,0.9337350062346988,0.7438809727816077,0.0909768398260677,0.5688738466901406,0.9357121551502435,0.743348208543877,0.08901838139686233,0.5570292276327433,0.9187511346284306,0.3125,0.17633419974582357,0.0,0.875
244,1,0.6691154166910256,0.05993933574341216,0.5600292276327433,0.8701991485808731,-0.9022883332358976,0.28359841235641114,-1.7598830894690267,-0.14451430536144372,0.2990305887859508,0.057679554512932094,0.1553369327979254,0.4692948278496979,0.015,1.1201673982043934,-5.0,4.0,0.7435554602827585,0.08762872616638115,0.5689239266669569,0.9387350062346989,0.7440409727816076,0.09102168014161896,0.5688738466901406,0.9357121551502435,0.7435082085438771,0.08899297667485458,0.5600292276327433,0.9187511346284306,0.2925,0.16883794004903047,0.0,0.875
245,1,0.6691304166910256,0.05985460868148015,0.5600292276327433,0.8701991485808731,-0.9109783332358977,0.2997461549798462,-1.670746591677979,0.04329659432349242,0.29769472853866547,0.06006804051668104,0.16674141753480923,0.5157142334099187,-0.085,1.1303871018372424,-4.0,4.0,0.7435704602827586,0.08764549469927384,0.5689239266669569,0.9397350062346989,0.7440559727816077,0.09102012829019407,0.5688738466901406,0.9357121551502435,0.743523208543877,0.08889649594784764,0.5600292276327433,0.9182911440352366,0.2775,0.1673133288175213,0.0,0.75
246,1,0.6690454166910256,0.05975484161139832,0.5600292276327433,0.8701991485808731,-0.9041308332358976,0.29338648796674976,-1.6994998616484378,-0.01920340567650758,0.29888748756354244,0.05950863963336694,0.16298529134241038,0.5002473031488143,-0.125,0.9769211841289961,-5.0,3.0,0.7434854602827586,0.08765688692631766,0.5689239266669569,0.9397350062346989,0.7439709727816077,0.09095301519170516,0.5688738466901406,0.9357121551502435,0.743438208543877,0.08886955487048108,0.5600292276327433,0.9182911440352366,0.29,0.1687546295661248,0.0,0.75
247,1,0.6689204166910255,0.05976853564538628,0.5600292276327433,0.8691991485808731,-0.8999433332358976,0.3015139683642506,-1.669146158481733,-0.14677107824390667,0.2999432453382605,0.06120750599261428,0.16695267077498774,0.46873922814791236,-0.055,1.1388481022506909,-6.0,4.0,0.7433604602827586,0.08771198369519229,0.5689239266669569,0.9397350062346989,0.7438459727816077,0.09098436219684831,0.5688738466901406,0.9357121551502435,0.743313208543877,0.08885724543971993,0.5600292276327433,0.9182911440352366,0.295,0.16772373117719505,0.0,0.75
248,1,0.6688654166910255,0.05977957741396711,0.5600292276327433,0.8691991485808731,-0.8911008332358976,0.28591303995159195,-1.872147439057299,-0.20701430536144372,0.3013634831640182,0.0578848943758071,0.14196050700943888,0.453946155044474,-0.015,1.069941587190628,-4.0,4.0,0.7433054602827586,0.0877219551719225,0.5689239266669569,0.9397350062346989,0.7437909727816077,0.09104256918569187,0.5688738466901406,0.9357121551502435,0.743258208543877,0.08880295040286017,0.5600292276327433,0.9182911440352366,0.315,0.16930925845918765,0.0,0.875
249,1,0.6688504166910256,0.05985138778297132,0.5580292276327433,0.8711991485808731,-0.8811608332358977,0.2710781918231343,-1.7184333624028811,0.04729659432349287,0.3030084075032229,0.05573555865706074,0.16055233587925313,0.516703725438289,-0.085,1.1716548126474795,-5.0,4.0,0.7432904602827586,0.08778495176243213,0.5689239266669569,0.9397350062346989,0.7437759727816077,0.09110416434614758,0.5688738466901406,0.9357121551502435,0.7432432085438769,0.08881581536889888,0.5580292276327433,0.9192911440352366,0.3125,0.1608085041283576,0.0,0.75
250,1,0.6687654166910256,0.05980963666867134,0.5580292276327433,0.8711991485808731,-0.8665008332358977,0.2643529934686646,-1.6663570910037437,-0.015203405676507131,0.30584690959230887,0.054746380588586385,0.16732137297903626,0.5012372295731263,0.02,1.3017680284904833,-5.0,5.0,0.7432054602827586,0.08783895533616608,0.5653916593992797,0.9397350062346989,0.7436909727816077,0.09103411079083486,0.5678738466901406,0.9357121551502435,0.7431582085438769,0.08872480853578515,0.5580292276327433,0.9182911440352366,0.3525,0.1597165457928514,0.0,0.75
251,1,0.6687854166910256,0.05978115135894888,0.5580292276327433,0.8711991485808731,-0.8957958332358976,0.2721722226416905,-1.6282757510039705,0.04729659432349287,0.3000459781080006,0.05606655754068463,0.1724260359532248,0.516703725438289,0.035,1.2424874244836444,-5.0,5.0,0.7432254602827585,0.08785853087126284,0.5653916593992797,0.9397350062346989,0.7437109727816076,0.09096563978443593,0.5678738466901406,0.9337121551502435,0.7431782085438771,0.08873647363998485,0.5580292276327433,0.9192911440352366,0.3275,0.17636078078756623,0.0,0.75
252,1,0.6688204166910257,0.059806421349299435,0.5580292276327433,0.8711991485808731,-0.8972183332358976,0.3048562007373577,-2.05651597547034,0.04729659432349287,0.3005804041894995,0.061274263302348184,0.12226167582744803,0.516703725438289,0.105,1.1441044532733888,-4.0,4.0,0.7432604602827585,0.08781989142991325,0.5663916593992797,0.9397350062346989,0.7437459727816076,0.09098534515007409,0.5678738466901406,0.9337121551502435,0.7432132085438771,0.08880982139497787,0.5580292276327433,0.9192911440352366,0.29,0.1628649747490233,0.0,0.875
253,1,0.6689254166910256,0.0598390223434941,0.5570292276327433,0.8711991485808731,-0.8842983332358976,0.2731142063837442,-1.6454758507664438,-0.18701430536144414,0.3023997069781835,0.05651903463024996,0.17010412574215117,0.4588483912927311,0.01,1.1510430052782563,-4.0,6.0,0.7433654602827586,0.08776007980614421,0.5663916593992797,0.9407350062346989,0.7438509727816077,0.09098025481540128,0.5678738466901406,0.9327121551502435,0.743318208543877,0.08890335309680385,0.5570292276327433,0.9192911440352366,0.29,0.15297058540778355,0.0,0.75
254,1,0.6689354166910256,0.059848645350596204,0.5570292276327433,0.8691991485808731,-0.9170708332358977,0.29922655746082794,-1.7424333624028812,0.03929659432349197,0.29645473741208256,0.05988384113831913,0.1575140748112595,0.5147246557080667,0.025,1.1808365678619543,-5.0,5.0,0.7433754602827585,0.08770484023431932,0.5643916593992797,0.9407350062346989,0.7438609727816076,0.09104400281876561,0.5678738466901406,0.9327121551502435,0.743328208543877,0.08889458617896902,0.5570292276327433,0.9197315131995429,0.285,0.1752943952327056,0.0,0.75
255,1,0.6689604166910256,0.05992313812957772,0.5570292276327433,0.8701991485808731,-0.8872833332358977,0.27531497309876163,-1.780067621406424,-0.01920340567650758,0.3018561073541083,0.05635720554560028,0.15285183657352186,0.5002473031488143,-0.13,1.2033702672078948,-6.0,4.0,0.7434004602827586,0.08782510380834012,0.5613916593992797,0.9457350062346989,0.7438859727816077,0.09103202992541264,0.5698738466901406,0.9327121551502435,0.743353208543877,0.08888729745714312,0.5570292276327433,0.9197315131995429,0.3175,0.1676305461424021,0.0,0.875
256,1,0.6688304166910255,0.05991344395042443,0.5580292276327433,0.8691991485808731,-0.9037408332358976,0.3049618294562615,-1.9495252629705941,-0.16624192104648472,0.2992880762656623,0.06115982292157372,0.13335908132792967,0.46394962133315576,-0.065,1.109402992604581,-4.0,4.0,0.7432704602827586,0.0877847011412811,0.5613916593992797,0.9457350062346989,0.7437559727816077,0.09112588959654926,0.5698738466901406,0.9357121551502435,0.743223208543877,0.08880187195256609,0.5580292276327433,0.9197315131995429,0.2875,0.16653640743092785,0.0,0.875
257,1,0.6687654166910256,0.059881872441304086,0.5580292276327433,0.8691991485808731,-0.8774383332358977,0.27142348230008695,-1.7947043492659853,0.03929659432349197,0.3037873331747056,0.05561551544242484,0.15107195517478972,0.5147246557080667,-0.01,1.1022250223978767,-4.0,4.0,0.7432054602827586,0.087775360281618,0.5623916593992797,0.9457350062346989,0.7436909727816077,0.09114989429133792,0.5698738466901406,0.9357121551502435,0.7431582085438769,0.08877544014354964,0.5580292276327433,0.9207315131995429,0.2925,0.14813422967025552,0.0,0.875
258,1,0.6687554166910256,0.059879857359950155,0.5600292276327433,0.8721991485808731,-0.8999783332358976,0.2887770335865228,-1.6140818899954614,-0.1267710782439062,0.2995914575312807,0.05916664084777994,0.1743624411674441,0.47366611056573454,0.0,1.131370849898476,-4.0,6.0,0.7431954602827586,0.0877588540857881,0.5623916593992797,0.9457350062346989,0.7436809727816076,0.09112036262794775,0.5698738466901406,0.9357121551502435,0.7431482085438771,0.08880275773287734,0.5600292276327433,0.9207315131995429,0.2975,0.1684302526270147,0.0,0.75
259,1,0.6687554166910256,0.06006497646173737,0.5600292276327433,0.8721991485808731,-0.8915408332358976,0.2804322541347029,-1.686380178327937,0.05129659432349243,0.30112581963965684,0.056986582275580705,0.16468995051496815,0.5176931238894469,0.06,1.3005383500689243,-5.0,5.0,0.7431954602827586,0.08788661923638479,0.5623916593992797,0.9467350062346989,0.7436809727816076,0.09115899182052242,0.5698738466901406,0.9357121551502435,0.7431482085438771,0.08891953094981571,0.5600292276327433,0.9207315131995429,0.315,0.16930925845918765,0.0,0.875
260,1,0.6688154166910256,0.06008955059734662,0.5610292276327433,0.8721991485808731,-0.8966133332358975,0.28850255821706255,-1.7205046132394375,0.05129659432349243,0.3002706334618182,0.05885237524855578,0.16028811592609923,0.5176931238894469,0.095,1.0798032228142311,-4.0,5.0,0.7432554602827586,0.0878589770551427,0.5623916593992797,0.9467350062346989,0.7437409727816076,0.09116492391754222,0.5698738466901406,0.9327121551502435,0.743208208543877,0.08898508990199369,0.5610292276327433,0.9227315131995429,0.2925,0.16366887303332914,0.0,0.75
261,1,0.6689104166910256,0.06009761055405885,0.5610292276327433,0.8721991485808731,-0.9202958332358976,0.2927749405020776,-1.8126720348295633,0.05129659432349243,0.29561540680115467,0.05931309084946684,0.14891234118913685,0.5176931238894469,0.065,1.2168709874099226,-5.0,6.0,0.7433504602827585,0.08779620786247563,0.5623916593992797,0.9477350062346989,0.7438359727816076,0.09119003595623479,0.5728738466901406,0.9347121551502435,0.7433032085438769,0.0890889810542546,0.5610292276327433,0.9237315131995429,0.295,0.18223439576545367,0.0,0.875
262,1,0.6689754166910257,0.06010245718847896,0.5610292276327433,0.8721991485808731,-0.9006608332358976,0.2965963054669378,-1.6708762483426924,0.05129659432349243,0.29965125915097096,0.06032021144456638,0.16672431328711823,0.5176931238894469,-0.16,1.0860018416190647,-5.0,5.0,0.7434154602827586,0.08785548091998147,0.5613916593992797,0.9477350062346989,0.7439009727816077,0.09116410601439588,0.5735908722805971,0.9347121551502435,0.743368208543877,0.08916286942512497,0.5610292276327433,0.9237315131995429,0.2725,0.15575421342615423,0.0,0.875
263,1,0.6688154166910256,0.06017030616565164,0.5610292276327433,0.8721991485808731,-0.9044258332358975,0.28851222717018715,-1.6379517430323958,0.05129659432349243,0.29869319313216086,0.05892012358546637,0.17111652234854613,0.5176931238894469,-0.005,1.1445413928731456,-5.0,4.0,0.7432554602827586,0.0878602784248594,0.5613916593992797,0.9477350062346989,0.7437409727816076,0.09120428253505601,0.5735908722805971,0.9347121551502435,0.743208208543877,0.0892206035862295,0.5610292276327433,0.9237315131995429,0.2525,0.14332000907061093,0.0,0.625
264,1,0.6688104166910256,0.06018825095985698,0.5590292276327433,0.8721991485808731,-0.8910083332358977,0.28754388052584756,-1.6834998616484378,0.05129659432349243,0.3013912037575391,0.05856997927281634,0.16506625964890723,0.5176931238894469,0.13,1.4276203977248294,-5.0,6.0,0.7432504602827587,0.0878732015662859,0.5613916593992797,0.9477350062346989,0.7437359727816077,0.09119732808822123,0.5735908722805971,0.9317121551502435,0.743203208543877,0.08920761131328751,0.5590292276327433,0.9217511346284306,0.3425,0.1764404998859389,0.0,0.875
265,1,0.6689404166910257,0.060190954677553525,0.5590292276327433,0.8701991485808731,-0.9051758332358976,0.286551090979081,-1.7638830894690267,-0.10851430536144413,0.2985188854629659,0.05823619186962242,0.15484163022431752,0.47816903293632335,-0.095,1.1644633957321286,-4.0,4.0,0.7433804602827585,0.08778948395801096,0.5613916593992797,0.9477350062346989,0.7438659727816076,0.09123411841109202,0.5735908722805971,0.9317121551502435,0.743333208543877,0.0892717502395916,0.5590292276327433,0.9217511346284306,0.2875,0.16793786053180504,0.0,0.75
266,1,0.6688454166910256,0.060153029721452075,0.5590292276327433,0.8701991485808731,-0.8749308332358976,0.2730238739502022,-1.6342649081805325,-0.01920340567650758,0.3043228035764428,0.056298635992678134,0.17161447941531618,0.5002473031488143,-0.095,1.0681643132027956,-4.0,6.0,0.7432854602827585,0.08769955364218678,0.5613916593992797,0.9477350062346989,0.7437709727816076,0.09124960891489836,0.5735908722805971,0.9317121551502435,0.743238208543877,0.08923146585825868,0.5590292276327433,0.9217511346284306,0.315,0.15685383323336413,0.0,0.75
267,1,0.6687504166910255,0.06015898027233657,0.5590292276327433,0.8711991485808731,-0.9146858332358977,0.29080766038104144,-1.7165046132394375,-0.1692174085576399,0.2967168196902427,0.058739414202029216,0.16079872020829308,0.46321834367910697,-0.055,1.121148964232675,-5.0,5.0,0.7431904602827586,0.08768886343721306,0.5613916593992797,0.9477350062346989,0.7436759727816077,0.09125286941357832,0.5708738466901406,0.9317121551502435,0.743143208543877,0.08922206771352244,0.5590292276327433,0.9217511346284306,0.25,0.14973935688388673,0.0,0.75
268,1,0.6686954166910256,0.06014259490214954,0.5590292276327433,0.8711991485808731,-0.8970933332358976,0.3048068122577305,-2.050674207696842,-0.015203405676507131,0.3006223362321567,0.0610533963345769,0.12284443132758026,0.5012372295731263,-0.11,0.9632756614801393,-4.0,3.0,0.7431354602827587,0.08755300281528926,0.5613916593992797,0.9477350062346989,0.7436209727816077,0.09122205529826079,0.5705908722805971,0.9317121551502435,0.743088208543877,0.08920787286102301,0.5590292276327433,0.9217511346284306,0.29,0.1623845743905498,0.0,0.875
269,1,0.6685854166910257,0.06005886472787516,0.5590292276327433,0.8711991485808731,-0.8747208332358977,0.27337047485013066,-1.6449610686515848,-0.12671740855764035,0.3043512107348593,0.05672504511146444,0.17017322764538945,0.4736793406097216,-0.095,1.0348792200058903,-5.0,4.0,0.7430254602827585,0.08746524820253825,0.5613916593992797,0.9487350062346989,0.7435109727816076,0.09119656915309793,0.5685908722805971,0.9327121551502435,0.742978208543877,0.08922660895187855,0.5590292276327433,0.9217511346284306,0.31,0.15383635786120264,0.0,0.75
270,1,0.6684904166910256,0.06008051512251294,0.5590292276327433,0.8711991485808731,-0.8757258332358977,0.2693901226450616,-1.500563113091859,0.04729659432349287,0.3040434125332677,0.056311893791232866,0.1905181369803726,0.516703725438289,-0.085,1.250109995160426,-5.0,5.0,0.7429304602827586,0.08746309265116779,0.5623916593992797,0.9487350062346989,0.7434159727816076,0.09123806709382433,0.5685908722805971,0.9307121551502435,0.742883208543877,0.08918842143635926,0.5590292276327433,0.9217511346284306,0.3275,0.1605945982902289,0.0,0.75
271,1,0.6684054166910256,0.06015958768921399,0.5590292276327433,0.8721991485808731,-0.8748158332358976,0.2800878216201773,-1.950829080086252,-0.011203405676507572,0.30452362591909393,0.057056091362133826,0.13321835374549862,0.5022271860977819,0.07,1.2570202862324855,-6.0,5.0,0.7428454602827586,0.08754218250795023,0.5623916593992797,0.9487350062346989,0.7433309727816076,0.09127852183074546,0.5685908722805971,0.9267121551502435,0.7427982085438769,0.08925826854556601,0.5590292276327433,0.9217511346284306,0.345,0.16381201115913327,0.0,0.875
272,1,0.6684754166910255,0.06014458311421588,0.5590292276327433,0.8721991485808731,-0.8970358332358976,0.28791036977153345,-1.9585313967160847,0.05129659432349243,0.3001939475744957,0.05839836510368212,0.13238981131208424,0.5176931238894469,0.105,1.3888754443793727,-6.0,6.0,0.7429154602827586,0.08765160806625344,0.5633916593992797,0.9487350062346989,0.7434009727816077,0.09123529877331453,0.5685908722805971,0.9237121551502435,0.742868208543877,0.089227749003145,0.5590292276327433,0.9227511346284306,0.35,0.1809264353266266,0.0,0.875
273,1,0.6685804166910256,0.0600464660670283,0.5590292276327433,0.8721991485808731,-0.9134908332358976,0.2896281048877117,-1.6691964744447123,0.05129659432349243,0.2968990879977158,0.05880959141887516,0.16694602567501227,0.5176931238894469,0.075,1.2901065847440667,-4.0,7.0,0.7430204602827586,0.08753131487182185,0.5633916593992797,0.9487350062346989,0.7435059727816076,0.09115397070563822,0.5685908722805971,0.9237121551502435,0.742973208543877,0.08917063839998565,0.5590292276327433,0.9227511346284306,0.32,0.18588470889236694,0.0,0.875
274,1,0.6686554166910256,0.059893184884722166,0.5600292276327433,0.8721991485808731,-0.8769408332358977,0.27970936061573093,-1.725636510877612,0.05129659432349243,0.3040509119450242,0.05746276402992647,0.15963510351925597,0.5176931238894469,-0.06,1.1816936997377958,-5.0,4.0,0.7430954602827586,0.0874490969030825,0.5633916593992797,0.9467350062346989,0.7435809727816077,0.09100184682021155,0.5685908722805971,0.9217121551502435,0.743048208543877,0.08910932443328624,0.5600292276327433,0.9217511346284306,0.3125,0.15687375497513917,0.0,0.75
275,1,0.6685954166910255,0.0598535317760119,0.5620292276327433,0.8711991485808731,-0.8965558332358977,0.2892591372557558,-2.166114134331747,-0.015203405676507131,0.30031323373425517,0.05846372031641635,0.11180664043678117,0.5012372295731263,-0.085,0.986293566845085,-4.0,5.0,0.7430354602827586,0.08747315671866344,0.5633916593992797,0.9467350062346989,0.7435209727816077,0.09101685280534935,0.5685908722805971,0.9217121551502435,0.742988208543877,0.08904611518756504,0.5620292276327433,0.9217511346284306,0.29,0.16166129716168925,0.0,1.0
276,1,0.6685104166910256,0.05986756617700478,0.5603916593992797,0.8721991485808731,-0.9015833332358977,0.2921048414425922,-1.6383144131871687,-0.1205143053614437,0.299390516823127,0.05900029601143044,0.1710676056583821,0.4752087572819964,-0.11,1.160990956037126,-5.0,4.0,0.7429504602827586,0.0875568394174349,0.5603916593992797,0.9467350062346989,0.7434359727816077,0.09099818277508764,0.5665908722805971,0.9217121551502435,0.742903208543877,0.0890462231524303,0.5605879924057801,0.9217511346284306,0.27,0.15331748106461962,0.0,0.75
277,1,0.6684004166910256,0.05984954038022881,0.5563916593992797,0.8721991485808731,-0.8826483332358976,0.27392205184542945,-1.6420500502533129,-0.011203405676507572,0.3027447725742312,0.05674784095284226,0.1705644418412726,0.5022271860977819,0.07,1.4543383375267256,-5.0,6.0,0.7428404602827585,0.08757037611427551,0.5563916593992797,0.9467350062346989,0.7433259727816076,0.09094260021291187,0.5635908722805971,0.9217121551502435,0.7427932085438771,0.08904649060255189,0.55658799240578,0.9217511346284306,0.3425,0.16920771259017717,0.0,0.75
278,1,0.6684704166910255,0.059917624503779306,0.5533916593992797,0.8721991485808731,-0.9033058332358976,0.3031159052732733,-2.3270004450499684,-0.1205143053614437,0.2993155118696331,0.06017833383106238,0.09802223266756324,0.4752087572819964,0.035,1.2404736998421209,-4.0,7.0,0.7429104602827585,0.08758228154778475,0.5533916593992797,0.9477350062346989,0.7433959727816076,0.09088309853604498,0.5635908722805971,0.9237121551502435,0.742863208543877,0.08914367481794745,0.55358799240578,0.9217511346284306,0.335,0.18254280319968794,0.0,1.0
279,1,0.6685054166910256,0.05991962701996337,0.5543916593992797,0.8701991485808731,-0.9069158332358976,0.287063675029532,-1.679621058110142,0.04329659432349242,0.2981754025972728,0.05803206689334142,0.1655741970224554,0.5157142334099187,-0.075,1.0580051984749412,-5.0,4.0,0.7429454602827587,0.0876118437840396,0.5543916593992797,0.9477350062346989,0.7434309727816077,0.090894945030445,0.5635908722805971,0.9237121551502435,0.742898208543877,0.08917786556191586,0.55458799240578,0.9217511346284306,0.3025,0.17493748883529797,0.0,0.875
280,1,0.6684304166910257,0.059899715248029416,0.5543916593992797,0.8701991485808731,-0.8975283332358976,0.2861418538272962,-1.7028762483426925,0.04329659432349242,0.3000460823789398,0.058215974296654226,0.16254908391248854,0.5157142334099187,0.02,1.1465600725648875,-5.0,4.0,0.7428704602827585,0.08765651479209469,0.5543916593992797,0.9487350062346989,0.7433559727816076,0.09086945146924984,0.5635908722805971,0.9210231176963918,0.7428232085438771,0.08911479237843162,0.55458799240578,0.9187511346284306,0.28,0.15624499991999743,0.0,0.75
281,1,0.6684504166910256,0.05990430943315244,0.5563916593992797,0.8711991485808731,-0.9027608332358976,0.30079491493783106,-2.0032254805630156,-0.015203405676507131,0.2993785340208462,0.060036709008403785,0.12767603615980588,0.5012372295731263,0.01,1.181058846967415,-6.0,4.0,0.7428904602827586,0.0876244299049189,0.5563916593992797,0.9517350062346989,0.7433759727816077,0.0908610812591272,0.5635908722805971,0.9230231176963918,0.742843208543877,0.08920930924616045,0.55658799240578,0.9187511346284306,0.3125,0.17566836653193996,0.0,0.875
282,1,0.6684604166910256,0.05995429918222649,0.5603916593992797,0.8741991485808731,-0.8836583332358977,0.27276304451824,-1.7456365108776115,-0.1205143053614437,0.30253891570124086,0.05592120140748356,0.15711242310263052,0.4752087572819964,-0.125,1.1110243021644486,-5.0,4.0,0.7429004602827586,0.08769727646905698,0.5603916593992797,0.9517350062346989,0.7433859727816077,0.09081363623702454,0.5635908722805971,0.9230231176963918,0.742853208543877,0.08929345327051885,0.5605879924057801,0.9187511346284306,0.265,0.13379088160259653,0.0,0.75
283,1,0.6683354166910256,0.0599027298367416,0.5580292276327433,0.8761991485808731,-0.8847833332358976,0.2815627500008742,-1.6574758507664438,0.06729659432349244,0.3025030081615022,0.057819990954658354,0.16850011376103258,0.5216496239573676,0.0,1.1937336386313322,-4.0,4.0,0.7427754602827586,0.08766643715807816,0.5603916593992797,0.9507350062346989,0.7432609727816077,0.0907204922657549,0.5635908722805971,0.9230231176963918,0.742728208543877,0.08933396427791594,0.5580292276327433,0.9187511346284306,0.2925,0.15280706789936127,0.0,0.875
284,1,0.6683354166910256,0.05984965566595593,0.5560292276327433,0.8761991485808731,-0.8916583332358976,0.28328323031856883,-1.7584333624028812,0.004796594323492442,0.30117958032243725,0.057411244059221496,0.1555167920999385,0.5061871548189613,-0.085,1.0806363865796857,-5.0,4.0,0.7427754602827586,0.08766971060943606,0.5603916593992797,0.9507350062346989,0.7432609727816077,0.09076033705839065,0.5635908722805971,0.9250231176963918,0.742728208543877,0.08929116153901605,0.5560292276327433,0.9187511346284306,0.29,0.15700318468107582,0.0,0.75
285,1,0.6682504166910256,0.05982552289932012,0.5560292276327433,0.8761991485808731,-0.8804358332358977,0.2726355083441147,-1.6539517430323958,-0.13913591610695164,0.30320640017474093,0.055919605940229204,0.16896981946223524,0.47061930696552134,-0.235,1.170373871888808,-5.0,4.0,0.7426904602827585,0.08766587297441548,0.5623916593992797,0.9507350062346989,0.7431759727816076,0.0908142463658721,0.5635908722805971,0.9250231176963918,0.742643208543877,0.0892452156033557,0.5560292276327433,0.9187511346284306,0.2925,0.1489232184718018,0.0,0.75
286,1,0.6680154166910256,0.059807925870458654,0.5560292276327433,0.8731991485808731,-0.8891883332358976,0.3008732445345279,-2.2079333624028816,0.05529659432349199,0.30209803286326814,0.060795440912793576,0.10804992598529985,0.5186824208626548,-0.025,1.2587195875174104,-5.0,5.0,0.7424554602827586,0.08774507875283402,0.5573916593992797,0.9507350062346989,0.7429409727816076,0.09075835218313778,0.5635908722805971,0.9250231176963918,0.742408208543877,0.08920532531156856,0.5560292276327433,0.9197511346284306,0.31,0.16343959128681154,0.0,0.875
287,1,0.6679904166910257,0.05980820156707153,0.5560292276327433,0.8721991485808731,-0.8717883332358977,0.27722145985448016,-1.6801744553225468,-0.011203405676507572,0.3050639918383473,0.05705551248744189,0.16550164581210722,0.5022271860977819,-0.045,1.1865812235156936,-5.0,5.0,0.7424304602827586,0.08778007417582176,0.5573916593992797,0.9507350062346989,0.7429159727816077,0.0907769027252623,0.5625908722805971,0.9250231176963918,0.742383208543877,0.08912881014645824,0.5560292276327433,0.9197511346284306,0.33,0.1566445019782054,0.0,0.75
288,1,0.6679454166910256,0.05973459988785544,0.5570292276327433,0.8691991485808731,-0.8782183332358976,0.28024705722841936,-1.9779380934147364,-0.13913591610695164,0.3038407876355001,0.05688911806114833,0.13032342190181503,0.47061930696552134,-0.05,1.1390785749894519,-5.0,4.0,0.7423854602827586,0.08779584706916421,0.5573916593992797,0.9507350062346989,0.7428709727816077,0.09065653848987697,0.5635908722805971,0.9250231176963918,0.742338208543877,0.08909616879517163,0.5570292276327433,0.9197511346284306,0.3225,0.15927570436196475,0.0,0.875
289,1,0.6678954166910256,0.05960714559045774,0.5573916593992797,0.8671991485808731,-0.8974808332358977,0.28231605658444775,-1.6834998616484373,0.031296594323492855,0.2999682457500042,0.05748306465372883,0.1650662596489073,0.5127452749122836,0.04,1.0924284873619874,-4.0,4.0,0.7423354602827585,0.08777044385025855,0.5573916593992797,0.9477350062346989,0.7428209727816076,0.09057347159900588,0.5635908722805971,0.9250231176963918,0.7422882085438771,0.08904932157165737,0.55758799240578,0.9187511346284306,0.3,0.16512306017028633,0.0,0.75
290,1,0.6679354166910255,0.0596524377271986,0.5573916593992797,0.8691991485808731,-0.9145083332358976,0.2847682133086857,-1.7467465916779794,-0.1285143053614437,0.29658444739923034,0.057956647916007936,0.15697343776848985,0.4732364144814359,0.045,1.2601488007374368,-4.0,5.0,0.7423754602827586,0.08777993821971129,0.5573916593992797,0.9437350062346989,0.7428609727816077,0.09060009889753116,0.5635908722805971,0.9240231176963918,0.7423282085438769,0.08907468800201813,0.55758799240578,0.9187511346284306,0.26,0.1547982558041272,0.0,0.75
291,1,0.6679804166910256,0.059638518949244636,0.5573916593992797,0.8691991485808731,-0.8793283332358977,0.2803958052345091,-1.7844946970361875,-0.10148169501480098,0.30358611539341523,0.05776869494161882,0.15231152672954038,0.4799048137580364,0.075,1.1042531412678889,-6.0,4.0,0.7424204602827587,0.08772281174730998,0.5573916593992797,0.9407350062346989,0.7429059727816076,0.09061588513710475,0.5635908722805971,0.9230231176963918,0.742373208543877,0.08909756474170145,0.55758799240578,0.9187511346284306,0.3225,0.16025370510537346,0.0,0.875
